location,date,vaccine,total_vaccinations
Czechia,2021-08-05,Moderna,866402.0
Czechia,2021-08-05,Oxford/AstraZeneca,864368.0
Czechia,2021-08-05,Pfizer/BioNTech,8718314.0
Czechia,2021-08-06,Johnson&Johnson,158200.0
Czechia,2021-08-06,Moderna,868091.0
Czechia,2021-08-06,Oxford/AstraZeneca,865960.0
Czechia,2021-08-06,Pfizer/BioNTech,8768451.0
Czechia,2021-08-07,Johnson&Johnson,159588.0
Czechia,2021-08-07,Moderna,868215.0
Czechia,2021-08-07,Oxford/AstraZeneca,866092.0
Czechia,2021-08-07,Pfizer/BioNTech,8788969.0
Czechia,2021-08-08,Johnson&Johnson,160663.0
Czechia,2021-08-08,Moderna,868288.0
Czechia,2021-08-08,Oxford/AstraZeneca,866103.0
Czechia,2021-08-08,Pfizer/BioNTech,8806582.0
Czechia,2021-08-09,Johnson&Johnson,162870.0
Czechia,2021-08-09,Moderna,869756.0
Czechia,2021-08-09,Oxford/AstraZeneca,867204.0
Czechia,2021-08-09,Pfizer/BioNTech,8856931.0
Czechia,2021-08-10,Johnson&Johnson,165054.0
Czechia,2021-08-10,Moderna,871069.0
Czechia,2021-08-10,Oxford/AstraZeneca,868893.0
Czechia,2021-08-10,Pfizer/BioNTech,8900667.0
Czechia,2021-08-11,Johnson&Johnson,167264.0
Czechia,2021-08-11,Moderna,872787.0
Czechia,2021-08-11,Oxford/AstraZeneca,870348.0
Czechia,2021-08-11,Pfizer/BioNTech,8947326.0
Czechia,2021-08-12,Johnson&Johnson,169716.0
Czechia,2021-08-12,Moderna,874480.0
Czechia,2021-08-12,Oxford/AstraZeneca,871599.0
Czechia,2021-08-12,Pfizer/BioNTech,8987653.0
Czechia,2021-08-13,Johnson&Johnson,171846.0
Czechia,2021-08-13,Moderna,876577.0
Czechia,2021-08-13,Oxford/AstraZeneca,872443.0
Czechia,2021-08-13,Pfizer/BioNTech,9031145.0
Czechia,2021-08-14,Johnson&Johnson,172884.0
Czechia,2021-08-14,Moderna,876899.0
Czechia,2021-08-14,Oxford/AstraZeneca,872481.0
Czechia,2021-08-14,Pfizer/BioNTech,9042595.0
Czechia,2021-08-15,Johnson&Johnson,173505.0
Czechia,2021-08-15,Moderna,877003.0
Czechia,2021-08-15,Oxford/AstraZeneca,872494.0
Czechia,2021-08-15,Pfizer/BioNTech,9054118.0
Czechia,2021-08-16,Johnson&Johnson,175381.0
Czechia,2021-08-16,Moderna,878764.0
Czechia,2021-08-16,Oxford/AstraZeneca,873150.0
Czechia,2021-08-16,Pfizer/BioNTech,9091569.0
Czechia,2021-08-17,Johnson&Johnson,177294.0
Czechia,2021-08-17,Moderna,880175.0
Czechia,2021-08-17,Oxford/AstraZeneca,874040.0
Czechia,2021-08-17,Pfizer/BioNTech,9121799.0
Czechia,2021-08-18,Johnson&Johnson,179369.0
Czechia,2021-08-18,Moderna,881821.0
Czechia,2021-08-18,Oxford/AstraZeneca,874756.0
Czechia,2021-08-18,Pfizer/BioNTech,9163220.0
Czechia,2021-08-19,Johnson&Johnson,181807.0
Czechia,2021-08-19,Moderna,883312.0
Czechia,2021-08-19,Oxford/AstraZeneca,875442.0
Czechia,2021-08-19,Pfizer/BioNTech,9203916.0
Czechia,2021-08-20,Johnson&Johnson,184389.0
Czechia,2021-08-20,Moderna,885224.0
Czechia,2021-08-20,Oxford/AstraZeneca,875980.0
Czechia,2021-08-20,Pfizer/BioNTech,9247521.0
Czechia,2021-08-21,Johnson&Johnson,185287.0
Czechia,2021-08-21,Moderna,885542.0
Czechia,2021-08-21,Oxford/AstraZeneca,876063.0
Czechia,2021-08-21,Pfizer/BioNTech,9260695.0
Czechia,2021-08-22,Johnson&Johnson,186078.0
Czechia,2021-08-22,Moderna,885853.0
Czechia,2021-08-22,Oxford/AstraZeneca,876066.0
Czechia,2021-08-22,Pfizer/BioNTech,9273026.0
Czechia,2021-08-23,Johnson&Johnson,188532.0
Czechia,2021-08-23,Moderna,887305.0
Czechia,2021-08-23,Oxford/AstraZeneca,876467.0
Czechia,2021-08-23,Pfizer/BioNTech,9315641.0
Czechia,2021-08-24,Johnson&Johnson,190707.0
Czechia,2021-08-24,Moderna,888546.0
Czechia,2021-08-24,Oxford/AstraZeneca,876755.0
Czechia,2021-08-24,Pfizer/BioNTech,9352520.0
Czechia,2021-08-25,Johnson&Johnson,192755.0
Czechia,2021-08-25,Moderna,890101.0
Czechia,2021-08-25,Oxford/AstraZeneca,877141.0
Czechia,2021-08-25,Pfizer/BioNTech,9383114.0
Czechia,2021-08-26,Johnson&Johnson,194438.0
Czechia,2021-08-26,Moderna,891550.0
Czechia,2021-08-26,Oxford/AstraZeneca,877466.0
Czechia,2021-08-26,Pfizer/BioNTech,9411959.0
Czechia,2021-08-27,Johnson&Johnson,196538.0
Czechia,2021-08-27,Moderna,892899.0
Czechia,2021-08-27,Oxford/AstraZeneca,877734.0
Czechia,2021-08-27,Pfizer/BioNTech,9441738.0
Czechia,2021-08-28,Johnson&Johnson,197206.0
Czechia,2021-08-28,Moderna,893108.0
Czechia,2021-08-28,Oxford/AstraZeneca,877740.0
Czechia,2021-08-28,Pfizer/BioNTech,9449682.0
Czechia,2021-08-29,Johnson&Johnson,197828.0
Czechia,2021-08-29,Moderna,893402.0
Czechia,2021-08-29,Oxford/AstraZeneca,877741.0
Czechia,2021-08-29,Pfizer/BioNTech,9456753.0
Czechia,2021-08-30,Johnson&Johnson,199327.0
Czechia,2021-08-30,Moderna,895170.0
Czechia,2021-08-30,Oxford/AstraZeneca,878093.0
Czechia,2021-08-30,Pfizer/BioNTech,9481092.0
Czechia,2021-08-31,Johnson&Johnson,200524.0
Czechia,2021-08-31,Moderna,896162.0
Czechia,2021-08-31,Oxford/AstraZeneca,878346.0
Czechia,2021-08-31,Pfizer/BioNTech,9501041.0
Denmark,2021-01-08,Pfizer/BioNTech,113007.0
Denmark,2021-01-15,Moderna,1127.0
Denmark,2021-01-15,Pfizer/BioNTech,167441.0
Denmark,2021-01-22,Moderna,2750.0
Denmark,2021-01-22,Pfizer/BioNTech,206271.0
Denmark,2021-01-29,Moderna,2809.0
Denmark,2021-01-29,Pfizer/BioNTech,272592.0
Denmark,2021-02-05,Moderna,6240.0
Denmark,2021-02-05,Pfizer/BioNTech,332568.0
Denmark,2021-02-12,Moderna,13006.0
Denmark,2021-02-12,Oxford/AstraZeneca,16341.0
Denmark,2021-02-12,Pfizer/BioNTech,377845.0
Denmark,2021-02-19,Moderna,15085.0
Denmark,2021-02-19,Oxford/AstraZeneca,40644.0
Denmark,2021-02-19,Pfizer/BioNTech,443755.0
Denmark,2021-02-26,Moderna,16773.0
Denmark,2021-02-26,Oxford/AstraZeneca,85485.0
Denmark,2021-02-26,Pfizer/BioNTech,517488.0
Denmark,2021-03-05,Moderna,26363.0
Denmark,2021-03-05,Oxford/AstraZeneca,133406.0
Denmark,2021-03-05,Pfizer/BioNTech,590442.0
Denmark,2021-03-12,Moderna,37314.0
Denmark,2021-03-12,Oxford/AstraZeneca,151680.0
Denmark,2021-03-12,Pfizer/BioNTech,663845.0
Denmark,2021-03-19,Moderna,49858.0
Denmark,2021-03-19,Oxford/AstraZeneca,151795.0
Denmark,2021-03-19,Pfizer/BioNTech,760373.0
Denmark,2021-03-26,Moderna,58298.0
Denmark,2021-03-26,Oxford/AstraZeneca,151927.0
Denmark,2021-03-26,Pfizer/BioNTech,858990.0
Denmark,2021-04-02,Moderna,78493.0
Denmark,2021-04-02,Oxford/AstraZeneca,152006.0
Denmark,2021-04-02,Pfizer/BioNTech,965693.0
Denmark,2021-04-09,Moderna,97253.0
Denmark,2021-04-09,Oxford/AstraZeneca,152103.0
Denmark,2021-04-09,Pfizer/BioNTech,1097206.0
Denmark,2021-04-16,Moderna,117988.0
Denmark,2021-04-16,Oxford/AstraZeneca,152195.0
Denmark,2021-04-16,Pfizer/BioNTech,1322158.0
Denmark,2021-04-23,Moderna,130006.0
Denmark,2021-04-23,Oxford/AstraZeneca,152313.0
Denmark,2021-04-23,Pfizer/BioNTech,1535019.0
Denmark,2021-04-30,Moderna,155668.0
Denmark,2021-04-30,Oxford/AstraZeneca,152485.0
Denmark,2021-04-30,Pfizer/BioNTech,1747338.0
Denmark,2021-05-07,Moderna,191122.0
Denmark,2021-05-07,Oxford/AstraZeneca,152664.0
Denmark,2021-05-07,Pfizer/BioNTech,2049191.0
Denmark,2021-05-14,Moderna,227193.0
Denmark,2021-05-14,Oxford/AstraZeneca,152850.0
Denmark,2021-05-14,Pfizer/BioNTech,2346147.0
Denmark,2021-05-21,Johnson&Johnson,116.0
Denmark,2021-05-21,Moderna,273094.0
Denmark,2021-05-21,Oxford/AstraZeneca,153056.0
Denmark,2021-05-21,Pfizer/BioNTech,2653603.0
Denmark,2021-05-28,Johnson&Johnson,1091.0
Denmark,2021-05-28,Moderna,305732.0
Denmark,2021-05-28,Oxford/AstraZeneca,153278.0
Denmark,2021-05-28,Pfizer/BioNTech,2947593.0
Denmark,2021-06-04,Johnson&Johnson,11171.0
Denmark,2021-06-04,Moderna,340226.0
Denmark,2021-06-04,Oxford/AstraZeneca,153436.0
Denmark,2021-06-04,Pfizer/BioNTech,3259655.0
Denmark,2021-06-11,Johnson&Johnson,30911.0
Denmark,2021-06-11,Moderna,366705.0
Denmark,2021-06-11,Oxford/AstraZeneca,153794.0
Denmark,2021-06-11,Pfizer/BioNTech,3637053.0
Denmark,2021-06-18,Johnson&Johnson,41079.0
Denmark,2021-06-18,Moderna,405951.0
Denmark,2021-06-18,Oxford/AstraZeneca,154026.0
Denmark,2021-06-18,Pfizer/BioNTech,4006095.0
Denmark,2021-06-25,Johnson&Johnson,44873.0
Denmark,2021-06-25,Moderna,446485.0
Denmark,2021-06-25,Oxford/AstraZeneca,154147.0
Denmark,2021-06-25,Pfizer/BioNTech,4372261.0
Denmark,2021-07-02,Johnson&Johnson,46684.0
Denmark,2021-07-02,Moderna,491005.0
Denmark,2021-07-02,Oxford/AstraZeneca,154283.0
Denmark,2021-07-02,Pfizer/BioNTech,4744079.0
Denmark,2021-07-09,Johnson&Johnson,47277.0
Denmark,2021-07-09,Moderna,570955.0
Denmark,2021-07-09,Oxford/AstraZeneca,154339.0
Denmark,2021-07-09,Pfizer/BioNTech,5159940.0
Denmark,2021-07-16,Johnson&Johnson,47545.0
Denmark,2021-07-16,Moderna,683260.0
Denmark,2021-07-16,Oxford/AstraZeneca,154457.0
Denmark,2021-07-16,Pfizer/BioNTech,5542875.0
Denmark,2021-07-23,Johnson&Johnson,47728.0
Denmark,2021-07-23,Moderna,763880.0
Denmark,2021-07-23,Oxford/AstraZeneca,154551.0
Denmark,2021-07-23,Pfizer/BioNTech,5888431.0
Denmark,2021-07-30,Johnson&Johnson,47827.0
Denmark,2021-07-30,Moderna,811231.0
Denmark,2021-07-30,Oxford/AstraZeneca,154606.0
Denmark,2021-07-30,Pfizer/BioNTech,6147404.0
Denmark,2021-08-06,Johnson&Johnson,47920.0
Denmark,2021-08-06,Moderna,874874.0
Denmark,2021-08-06,Oxford/AstraZeneca,154621.0
Denmark,2021-08-06,Pfizer/BioNTech,6376545.0
Denmark,2021-08-13,Johnson&Johnson,47993.0
Denmark,2021-08-13,Moderna,986488.0
Denmark,2021-08-13,Oxford/AstraZeneca,154643.0
Denmark,2021-08-13,Pfizer/BioNTech,6596741.0
Denmark,2021-08-20,Johnson&Johnson,48040.0
Denmark,2021-08-20,Moderna,1057429.0
Denmark,2021-08-20,Oxford/AstraZeneca,154654.0
Denmark,2021-08-20,Pfizer/BioNTech,6721883.0
Estonia,2021-01-01,Pfizer/BioNTech,191.0
Estonia,2021-01-08,Pfizer/BioNTech,10923.0
Estonia,2021-01-15,Moderna,0.0
Estonia,2021-01-15,Pfizer/BioNTech,18180.0
Estonia,2021-01-22,Moderna,417.0
Estonia,2021-01-22,Pfizer/BioNTech,25617.0
Estonia,2021-01-29,Moderna,783.0
Estonia,2021-01-29,Pfizer/BioNTech,37911.0
Estonia,2021-02-05,Moderna,1307.0
Estonia,2021-02-05,Pfizer/BioNTech,52365.0
Estonia,2021-02-12,Moderna,2057.0
Estonia,2021-02-12,Oxford/AstraZeneca,0.0
Estonia,2021-02-12,Pfizer/BioNTech,66698.0
Estonia,2021-02-19,Moderna,2539.0
Estonia,2021-02-19,Oxford/AstraZeneca,7939.0
Estonia,2021-02-19,Pfizer/BioNTech,78853.0
Estonia,2021-02-26,Moderna,3293.0
Estonia,2021-02-26,Oxford/AstraZeneca,20183.0
Estonia,2021-02-26,Pfizer/BioNTech,90179.0
Estonia,2021-03-05,Moderna,5696.0
Estonia,2021-03-05,Oxford/AstraZeneca,38215.0
Estonia,2021-03-05,Pfizer/BioNTech,103728.0
Estonia,2021-03-12,Moderna,9206.0
Estonia,2021-03-12,Oxford/AstraZeneca,62787.0
Estonia,2021-03-12,Pfizer/BioNTech,121089.0
Estonia,2021-03-19,Moderna,11761.0
Estonia,2021-03-19,Oxford/AstraZeneca,78826.0
Estonia,2021-03-19,Pfizer/BioNTech,136477.0
Estonia,2021-03-26,Moderna,13996.0
Estonia,2021-03-26,Oxford/AstraZeneca,88075.0
Estonia,2021-03-26,Pfizer/BioNTech,156208.0
Estonia,2021-04-02,Moderna,17330.0
Estonia,2021-04-02,Oxford/AstraZeneca,106648.0
Estonia,2021-04-02,Pfizer/BioNTech,175401.0
Estonia,2021-04-09,Moderna,22375.0
Estonia,2021-04-09,Oxford/AstraZeneca,116625.0
Estonia,2021-04-09,Pfizer/BioNTech,199815.0
Estonia,2021-04-16,Johnson&Johnson,0.0
Estonia,2021-04-16,Moderna,26108.0
Estonia,2021-04-16,Oxford/AstraZeneca,126105.0
Estonia,2021-04-16,Pfizer/BioNTech,226996.0
Estonia,2021-04-23,Johnson&Johnson,0.0
Estonia,2021-04-23,Moderna,30853.0
Estonia,2021-04-23,Oxford/AstraZeneca,136345.0
Estonia,2021-04-23,Pfizer/BioNTech,250871.0
Estonia,2021-04-30,Johnson&Johnson,35.0
Estonia,2021-04-30,Moderna,35825.0
Estonia,2021-04-30,Oxford/AstraZeneca,152256.0
Estonia,2021-04-30,Pfizer/BioNTech,284875.0
Estonia,2021-05-07,Johnson&Johnson,346.0
Estonia,2021-05-07,Moderna,40568.0
Estonia,2021-05-07,Oxford/AstraZeneca,169775.0
Estonia,2021-05-07,Pfizer/BioNTech,331778.0
Estonia,2021-05-14,Johnson&Johnson,1077.0
Estonia,2021-05-14,Moderna,46188.0
Estonia,2021-05-14,Oxford/AstraZeneca,176563.0
Estonia,2021-05-14,Pfizer/BioNTech,366885.0
Estonia,2021-05-21,Johnson&Johnson,5774.0
Estonia,2021-05-21,Moderna,56893.0
Estonia,2021-05-21,Oxford/AstraZeneca,179468.0
Estonia,2021-05-21,Pfizer/BioNTech,411805.0
Estonia,2021-05-28,Johnson&Johnson,11196.0
Estonia,2021-05-28,Moderna,65242.0
Estonia,2021-05-28,Oxford/AstraZeneca,181600.0
Estonia,2021-05-28,Pfizer/BioNTech,458475.0
Estonia,2021-06-04,Johnson&Johnson,15042.0
Estonia,2021-06-04,Moderna,70661.0
Estonia,2021-06-04,Oxford/AstraZeneca,189050.0
Estonia,2021-06-04,Pfizer/BioNTech,501128.0
Estonia,2021-06-11,Johnson&Johnson,16322.0
Estonia,2021-06-11,Moderna,77748.0
Estonia,2021-06-11,Oxford/AstraZeneca,206890.0
Estonia,2021-06-11,Pfizer/BioNTech,542947.0
Estonia,2021-06-18,Johnson&Johnson,18883.0
Estonia,2021-06-18,Moderna,86023.0
Estonia,2021-06-18,Oxford/AstraZeneca,218077.0
Estonia,2021-06-18,Pfizer/BioNTech,590846.0
Estonia,2021-06-25,Johnson&Johnson,20362.0
Estonia,2021-06-25,Moderna,89841.0
Estonia,2021-06-25,Oxford/AstraZeneca,225196.0
Estonia,2021-06-25,Pfizer/BioNTech,608580.0
Estonia,2021-07-02,Johnson&Johnson,23552.0
Estonia,2021-07-02,Moderna,94378.0
Estonia,2021-07-02,Oxford/AstraZeneca,232734.0
Estonia,2021-07-02,Pfizer/BioNTech,641134.0
Estonia,2021-07-09,Johnson&Johnson,25701.0
Estonia,2021-07-09,Moderna,97891.0
Estonia,2021-07-09,Oxford/AstraZeneca,234407.0
Estonia,2021-07-09,Pfizer/BioNTech,673123.0
Estonia,2021-07-16,Johnson&Johnson,29531.0
Estonia,2021-07-16,Moderna,100129.0
Estonia,2021-07-16,Oxford/AstraZeneca,234910.0
Estonia,2021-07-16,Pfizer/BioNTech,700429.0
Estonia,2021-07-23,Johnson&Johnson,33700.0
Estonia,2021-07-23,Moderna,102227.0
Estonia,2021-07-23,Oxford/AstraZeneca,235224.0
Estonia,2021-07-23,Pfizer/BioNTech,732413.0
Estonia,2021-07-30,Johnson&Johnson,36542.0
Estonia,2021-07-30,Moderna,105126.0
Estonia,2021-07-30,Oxford/AstraZeneca,235602.0
Estonia,2021-07-30,Pfizer/BioNTech,755759.0
Estonia,2021-08-06,Johnson&Johnson,40196.0
Estonia,2021-08-06,Moderna,107874.0
Estonia,2021-08-06,Oxford/AstraZeneca,235891.0
Estonia,2021-08-06,Pfizer/BioNTech,780762.0
Estonia,2021-08-13,Johnson&Johnson,43312.0
Estonia,2021-08-13,Moderna,111923.0
Estonia,2021-08-13,Oxford/AstraZeneca,236112.0
Estonia,2021-08-13,Pfizer/BioNTech,805497.0
Estonia,2021-08-20,Johnson&Johnson,44313.0
Estonia,2021-08-20,Moderna,116118.0
Estonia,2021-08-20,Oxford/AstraZeneca,236289.0
Estonia,2021-08-20,Pfizer/BioNTech,824703.0
Estonia,2021-08-27,Johnson&Johnson,44868.0
Estonia,2021-08-27,Moderna,121286.0
Estonia,2021-08-27,Oxford/AstraZeneca,236470.0
Estonia,2021-08-27,Pfizer/BioNTech,844348.0
Finland,2021-01-01,Johnson&Johnson,0.0
Finland,2021-01-01,Moderna,42.0
Finland,2021-01-01,Oxford/AstraZeneca,0.0
Finland,2021-01-01,Pfizer/BioNTech,25.0
Finland,2021-01-08,Johnson&Johnson,0.0
Finland,2021-01-08,Moderna,190.0
Finland,2021-01-08,Oxford/AstraZeneca,142.0
Finland,2021-01-08,Pfizer/BioNTech,21048.0
Finland,2021-01-15,Johnson&Johnson,0.0
Finland,2021-01-15,Moderna,235.0
Finland,2021-01-15,Oxford/AstraZeneca,205.0
Finland,2021-01-15,Pfizer/BioNTech,61449.0
Finland,2021-01-22,Johnson&Johnson,0.0
Finland,2021-01-22,Moderna,1160.0
Finland,2021-01-22,Oxford/AstraZeneca,278.0
Finland,2021-01-22,Pfizer/BioNTech,118021.0
Finland,2021-01-29,Johnson&Johnson,0.0
Finland,2021-01-29,Moderna,3793.0
Finland,2021-01-29,Oxford/AstraZeneca,286.0
Finland,2021-01-29,Pfizer/BioNTech,171560.0
Finland,2021-02-05,Johnson&Johnson,0.0
Finland,2021-02-05,Moderna,4674.0
Finland,2021-02-05,Oxford/AstraZeneca,291.0
Finland,2021-02-05,Pfizer/BioNTech,226088.0
Finland,2021-02-12,Johnson&Johnson,0.0
Finland,2021-02-12,Moderna,5942.0
Finland,2021-02-12,Oxford/AstraZeneca,4207.0
Finland,2021-02-12,Pfizer/BioNTech,276776.0
Finland,2021-02-19,Johnson&Johnson,0.0
Finland,2021-02-19,Moderna,10523.0
Finland,2021-02-19,Oxford/AstraZeneca,24258.0
Finland,2021-02-19,Pfizer/BioNTech,336567.0
Finland,2021-02-26,Johnson&Johnson,0.0
Finland,2021-02-26,Moderna,19064.0
Finland,2021-02-26,Oxford/AstraZeneca,55872.0
Finland,2021-02-26,Pfizer/BioNTech,399048.0
Finland,2021-03-05,Johnson&Johnson,0.0
Finland,2021-03-05,Moderna,26968.0
Finland,2021-03-05,Oxford/AstraZeneca,95972.0
Finland,2021-03-05,Pfizer/BioNTech,464842.0
Finland,2021-03-12,Johnson&Johnson,0.0
Finland,2021-03-12,Moderna,38603.0
Finland,2021-03-12,Oxford/AstraZeneca,140311.0
Finland,2021-03-12,Pfizer/BioNTech,532905.0
Finland,2021-03-19,Johnson&Johnson,0.0
Finland,2021-03-19,Moderna,42403.0
Finland,2021-03-19,Oxford/AstraZeneca,184808.0
Finland,2021-03-19,Pfizer/BioNTech,612051.0
Finland,2021-03-26,Johnson&Johnson,0.0
Finland,2021-03-26,Moderna,52398.0
Finland,2021-03-26,Oxford/AstraZeneca,184876.0
Finland,2021-03-26,Pfizer/BioNTech,712378.0
Finland,2021-04-02,Johnson&Johnson,0.0
Finland,2021-04-02,Moderna,69177.0
Finland,2021-04-02,Oxford/AstraZeneca,202168.0
Finland,2021-04-02,Pfizer/BioNTech,811770.0
Finland,2021-04-09,Johnson&Johnson,0.0
Finland,2021-04-09,Moderna,81156.0
Finland,2021-04-09,Oxford/AstraZeneca,243037.0
Finland,2021-04-09,Pfizer/BioNTech,932478.0
Finland,2021-04-16,Johnson&Johnson,0.0
Finland,2021-04-16,Moderna,103181.0
Finland,2021-04-16,Oxford/AstraZeneca,298730.0
Finland,2021-04-16,Pfizer/BioNTech,1089141.0
Finland,2021-04-23,Johnson&Johnson,0.0
Finland,2021-04-23,Moderna,117825.0
Finland,2021-04-23,Oxford/AstraZeneca,335896.0
Finland,2021-04-23,Pfizer/BioNTech,1258448.0
Finland,2021-04-30,Johnson&Johnson,0.0
Finland,2021-04-30,Moderna,137321.0
Finland,2021-04-30,Oxford/AstraZeneca,353429.0
Finland,2021-04-30,Pfizer/BioNTech,1435075.0
Finland,2021-05-07,Johnson&Johnson,0.0
Finland,2021-05-07,Moderna,161707.0
Finland,2021-05-07,Oxford/AstraZeneca,359312.0
Finland,2021-05-07,Pfizer/BioNTech,1648498.0
Finland,2021-05-14,Johnson&Johnson,0.0
Finland,2021-05-14,Moderna,187772.0
Finland,2021-05-14,Oxford/AstraZeneca,367065.0
Finland,2021-05-14,Pfizer/BioNTech,1850566.0
Finland,2021-05-21,Johnson&Johnson,0.0
Finland,2021-05-21,Moderna,221572.0
Finland,2021-05-21,Oxford/AstraZeneca,380135.0
Finland,2021-05-21,Pfizer/BioNTech,2079725.0
Finland,2021-05-28,Johnson&Johnson,0.0
Finland,2021-05-28,Moderna,258084.0
Finland,2021-05-28,Oxford/AstraZeneca,391835.0
Finland,2021-05-28,Pfizer/BioNTech,2304681.0
Finland,2021-06-04,Johnson&Johnson,0.0
Finland,2021-06-04,Moderna,296261.0
Finland,2021-06-04,Oxford/AstraZeneca,404477.0
Finland,2021-06-04,Pfizer/BioNTech,2552416.0
Finland,2021-06-11,Johnson&Johnson,0.0
Finland,2021-06-11,Moderna,325223.0
Finland,2021-06-11,Oxford/AstraZeneca,421570.0
Finland,2021-06-11,Pfizer/BioNTech,2848558.0
Finland,2021-06-18,Johnson&Johnson,0.0
Finland,2021-06-18,Moderna,358084.0
Finland,2021-06-18,Oxford/AstraZeneca,425606.0
Finland,2021-06-18,Pfizer/BioNTech,3151049.0
Finland,2021-06-25,Johnson&Johnson,0.0
Finland,2021-06-25,Moderna,383315.0
Finland,2021-06-25,Oxford/AstraZeneca,438459.0
Finland,2021-06-25,Pfizer/BioNTech,3368417.0
Finland,2021-07-02,Johnson&Johnson,0.0
Finland,2021-07-02,Moderna,409279.0
Finland,2021-07-02,Oxford/AstraZeneca,470850.0
Finland,2021-07-02,Pfizer/BioNTech,3622184.0
Finland,2021-07-09,Johnson&Johnson,0.0
Finland,2021-07-09,Moderna,441143.0
Finland,2021-07-09,Oxford/AstraZeneca,507418.0
Finland,2021-07-09,Pfizer/BioNTech,3851594.0
Finland,2021-07-16,Johnson&Johnson,0.0
Finland,2021-07-16,Moderna,467093.0
Finland,2021-07-16,Oxford/AstraZeneca,535511.0
Finland,2021-07-16,Pfizer/BioNTech,4055096.0
Finland,2021-07-23,Johnson&Johnson,0.0
Finland,2021-07-23,Moderna,498850.0
Finland,2021-07-23,Oxford/AstraZeneca,548755.0
Finland,2021-07-23,Pfizer/BioNTech,4273286.0
Finland,2021-07-30,Johnson&Johnson,0.0
Finland,2021-07-30,Moderna,535475.0
Finland,2021-07-30,Oxford/AstraZeneca,551574.0
Finland,2021-07-30,Pfizer/BioNTech,4498684.0
Finland,2021-08-06,Johnson&Johnson,0.0
Finland,2021-08-06,Moderna,579559.0
Finland,2021-08-06,Oxford/AstraZeneca,552296.0
Finland,2021-08-06,Pfizer/BioNTech,4708754.0
Finland,2021-08-13,Johnson&Johnson,0.0
Finland,2021-08-13,Moderna,620753.0
Finland,2021-08-13,Oxford/AstraZeneca,552492.0
Finland,2021-08-13,Pfizer/BioNTech,4926653.0
Finland,2021-08-20,Johnson&Johnson,0.0
Finland,2021-08-20,Moderna,657920.0
Finland,2021-08-20,Oxford/AstraZeneca,552647.0
Finland,2021-08-20,Pfizer/BioNTech,5126551.0
Finland,2021-08-27,Johnson&Johnson,0.0
Finland,2021-08-27,Moderna,667973.0
Finland,2021-08-27,Oxford/AstraZeneca,552709.0
Finland,2021-08-27,Pfizer/BioNTech,5202971.0
France,2020-12-27,Pfizer/BioNTech,283.0
France,2020-12-28,Pfizer/BioNTech,578.0
France,2020-12-29,Pfizer/BioNTech,801.0
France,2020-12-30,Pfizer/BioNTech,1063.0
France,2020-12-31,Pfizer/BioNTech,1261.0
France,2021-01-01,Pfizer/BioNTech,1478.0
France,2021-01-02,Pfizer/BioNTech,1656.0
France,2021-01-03,Pfizer/BioNTech,1864.0
France,2021-01-04,Pfizer/BioNTech,3538.0
France,2021-01-05,Pfizer/BioNTech,9158.0
France,2021-01-06,Pfizer/BioNTech,20695.0
France,2021-01-07,Pfizer/BioNTech,49682.0
France,2021-01-08,Pfizer/BioNTech,86332.0
France,2021-01-09,Pfizer/BioNTech,97374.0
France,2021-01-10,Pfizer/BioNTech,103116.0
France,2021-01-11,Pfizer/BioNTech,142660.0
France,2021-01-12,Pfizer/BioNTech,204211.0
France,2021-01-13,Pfizer/BioNTech,268708.0
France,2021-01-14,Moderna,779.0
France,2021-01-14,Pfizer/BioNTech,349429.0
France,2021-01-15,Moderna,1062.0
France,2021-01-15,Pfizer/BioNTech,417493.0
France,2021-01-16,Moderna,1297.0
France,2021-01-16,Pfizer/BioNTech,437305.0
France,2021-01-17,Moderna,1333.0
France,2021-01-17,Pfizer/BioNTech,448012.0
France,2021-01-18,Moderna,4328.0
France,2021-01-18,Pfizer/BioNTech,530414.0
France,2021-01-19,Moderna,8916.0
France,2021-01-19,Pfizer/BioNTech,655778.0
France,2021-01-20,Moderna,13931.0
France,2021-01-20,Pfizer/BioNTech,787582.0
France,2021-01-21,Moderna,19137.0
France,2021-01-21,Pfizer/BioNTech,939759.0
France,2021-01-22,Moderna,24129.0
France,2021-01-22,Pfizer/BioNTech,1055096.0
France,2021-01-23,Moderna,25927.0
France,2021-01-23,Pfizer/BioNTech,1091492.0
France,2021-01-24,Moderna,26054.0
France,2021-01-24,Pfizer/BioNTech,1100914.0
France,2021-01-25,Moderna,29778.0
France,2021-01-25,Pfizer/BioNTech,1176018.0
France,2021-01-26,Moderna,33580.0
France,2021-01-26,Pfizer/BioNTech,1275088.0
France,2021-01-27,Moderna,37072.0
France,2021-01-27,Pfizer/BioNTech,1383825.0
France,2021-01-28,Moderna,40674.0
France,2021-01-28,Pfizer/BioNTech,1518168.0
France,2021-01-29,Moderna,43832.0
France,2021-01-29,Pfizer/BioNTech,1623852.0
France,2021-01-30,Moderna,44922.0
France,2021-01-30,Pfizer/BioNTech,1655869.0
France,2021-01-31,Moderna,44936.0
France,2021-01-31,Pfizer/BioNTech,1662564.0
France,2021-02-01,Moderna,48245.0
France,2021-02-01,Pfizer/BioNTech,1732492.0
France,2021-02-02,Moderna,52613.0
France,2021-02-02,Pfizer/BioNTech,1834108.0
France,2021-02-03,Moderna,57698.0
