name,country,subcountry,geonameid
Xinglongshan,China,Jilin Sheng,2033739.0
Xingcheng,China,Liaoning,2033766.0
Xilin Hot,China,Inner Mongolia,2033824.0
Xifeng,China,Liaoning,2033866.0
Xiaoshi,China,Liaoning,2033934.0
Wuchang,China,Heilongjiang Sheng,2034141.0
Wangqing,China,Jilin Sheng,2034221.0
Hepingjie,China,Jilin Sheng,2034226.0
Wangkui,China,Heilongjiang Sheng,2034228.0
Ulanhot,China,Inner Mongolia,2034312.0
Tumen,China,Jilin Sheng,2034340.0
Tongliao,China,Inner Mongolia,2034400.0
Tieling,China,Liaoning,2034439.0
Tieli,China,Heilongjiang Sheng,2034440.0
Guangming,China,Jilin Sheng,2034497.0
Tailai,China,Heilongjiang Sheng,2034599.0
Taikang,China,Heilongjiang Sheng,2034600.0
Tahe,China,Heilongjiang Sheng,2034615.0
Sujiatun,China,Liaoning,2034638.0
Suileng,China,Heilongjiang Sheng,2034651.0
Suihua,China,Heilongjiang Sheng,2034655.0
Suifenhe,China,Heilongjiang Sheng,2034657.0
Songjianghe,China,Jilin Sheng,2034691.0
Siping,China,Jilin Sheng,2034714.0
Shunyi,China,Beijing,2034754.0
Shulan,China,Jilin Sheng,2034761.0
Shuangyashan,China,Heilongjiang Sheng,2034786.0
Shuangyang,China,Jilin Sheng,2034791.0
Shuangcheng,China,Heilongjiang Sheng,2034834.0
Shiguai,China,Inner Mongolia,2034918.0
Shenyang,China,Liaoning,2034937.0
Shanhetun,China,Heilongjiang Sheng,2034995.0
Shanhaiguan,China,Hebei,2034996.0
Shangzhi,China,Heilongjiang Sheng,2035002.0
Sanchazi,China,Jilin Sheng,2035182.0
Salaqi,China,Inner Mongolia,2035196.0
Fendou,China,Heilongjiang Sheng,2035225.0
Taihe,China,Heilongjiang Sheng,2035261.0
Qiqihar,China,Heilongjiang Sheng,2035265.0
Qinggang,China,Heilongjiang Sheng,2035325.0
Qianguo,China,Jilin Sheng,2035399.0
Pingzhuang,China,Inner Mongolia,2035453.0
Panshi,China,Jilin Sheng,2035511.0
Panshan,China,Liaoning,2035513.0
Nianzishan,China,Heilongjiang Sheng,2035593.0
Nenjiang,China,Heilongjiang Sheng,2035601.0
Nehe,China,Heilongjiang Sheng,2035610.0
Nantai,China,Liaoning,2035635.0
Nanpiao,China,Liaoning,2035644.0
Lianhe,China,Heilongjiang Sheng,2035669.0
Mujiayingzi,China,Inner Mongolia,2035707.0
Mudanjiang,China,Heilongjiang Sheng,2035715.0
Mishan,China,Heilongjiang Sheng,2035746.0
Mingyue,China,Jilin Sheng,2035754.0
Mingshui,China,Heilongjiang Sheng,2035758.0
Meihekou,China,Jilin Sheng,2035801.0
Manzhouli,China,Inner Mongolia,2035836.0
Longjing,China,Jilin Sheng,2035966.0
Longjiang,China,Heilongjiang Sheng,2035970.0
Longfeng,China,Heilongjiang Sheng,2035980.0
Liuhe,China,Jilin Sheng,2036033.0
Lishu,China,Jilin Sheng,2036055.0
Linkou,China,Heilongjiang Sheng,2036066.0
Linjiang,China,Jilin Sheng,2036069.0
Lingyuan,China,Liaoning,2036075.0
Lingdong,China,Heilongjiang Sheng,2036081.0
Liaozhong,China,Liaoning,2036106.0
Liaoyuan,China,Jilin Sheng,2036109.0
Liaoyang,China,Liaoning,2036113.0
Lanxi,China,Heilongjiang Sheng,2036226.0
Langxiang,China,Heilongjiang Sheng,2036237.0
Langtou,China,Liaoning,2036241.0
Kuandian,China,Liaoning,2036283.0
Kaiyuan,China,Liaoning,2036337.0
Kaitong,China,Jilin Sheng,2036338.0
Jixi,China,Heilongjiang Sheng,2036389.0
Jiutai,China,Jilin Sheng,2036401.0
Jiupu,China,Liaoning,2036403.0
Jishu,China,Jilin Sheng,2036418.0
Jinzhou,China,Liaoning,2036427.0
Lianshan,China,Liaoning,2036434.0
Jining,China,Inner Mongolia,2036458.0
Jilin,China,Jilin Sheng,2036502.0
Jidong,China,Heilongjiang Sheng,2036519.0
Minzhu,China,Jilin Sheng,2036536.0
Jiamusi,China,Heilongjiang Sheng,2036581.0
Jalai Nur,China,Inner Mongolia,2036595.0
Jagdaqi,China,Inner Mongolia,2036597.0
Hushitai,China,Liaoning,2036619.0
Hunchun,China,Jilin Sheng,2036653.0
Hulan Ergi,China,Heilongjiang Sheng,2036670.0
Hulan,China,Heilongjiang Sheng,2036671.0
Huinan,China,Jilin Sheng,2036685.0
Huanren,China,Liaoning,2036713.0
Huangnihe,China,Jilin Sheng,2036734.0
Huanan,China,Heilongjiang Sheng,2036753.0
Huadian,China,Jilin Sheng,2036776.0
Honggang,China,Heilongjiang Sheng,2036876.0
Hohhot,China,Inner Mongolia,2036892.0
Fendou,China,Heilongjiang Sheng,2036920.0
Helong,China,Jilin Sheng,2036933.0
Heishan,China,Liaoning,2036959.0
Heihe,China,Heilongjiang Sheng,2036973.0
Hegang,China,Heilongjiang Sheng,2036986.0
Harbin,China,Heilongjiang Sheng,2037013.0
Hailun,China,Heilongjiang Sheng,2037069.0
Hailin,China,Heilongjiang Sheng,2037075.0
Hailar,China,Inner Mongolia,2037078.0
Haicheng,China,Liaoning,2037086.0
Gongzhuling,China,Jilin Sheng,2037222.0
Gongchangling,China,Liaoning,2037240.0
Genhe,China,Inner Mongolia,2037252.0
Gannan,China,Heilongjiang Sheng,2037311.0
Fuyuan,China,Heilongjiang Sheng,2037330.0
Fuyu,China,Heilongjiang Sheng,2037334.0
Fuyu,China,Jilin Sheng,2037335.0
Fuxin,China,Liaoning,2037345.0
Fuxin,China,Liaoning,2037346.0
Fushun,China,Liaoning,2037355.0
Fuli,China,Heilongjiang Sheng,2037370.0
Fujin,China,Heilongjiang Sheng,2037375.0
Beichengqu,China,Inner Mongolia,2037391.0
Fengxiang,China,Heilongjiang Sheng,2037393.0
Fengcheng,China,Liaoning,2037411.0
Erenhot,China,Inner Mongolia,2037485.0
Erdaojiang,China,Jilin Sheng,2037494.0
Dunhua,China,Jilin Sheng,2037534.0
Dongning,China,Heilongjiang Sheng,2037611.0
Dongling,China,Liaoning,2037620.0
Dongfeng,China,Jilin Sheng,2037658.0
Dongxing,China,Heilongjiang Sheng,2037685.0
Dehui,China,Jilin Sheng,2037712.0
Datong,China,Shanxi Sheng,2037799.0
Dashitou,China,Jilin Sheng,2037820.0
Dashiqiao,China,Liaoning,2037823.0
Daqing,China,Heilongjiang Sheng,2037860.0
Dandong,China,Liaoning,2037886.0
Linghai,China,Liaoning,2037913.0
Dalai,China,Jilin Sheng,2037930.0
Chifeng,China,Inner Mongolia,2038067.0
Chengzihe,China,Heilongjiang Sheng,2038080.0
Chengde,China,Hebei,2038087.0
Chaoyang,China,Jilin Sheng,2038118.0
Chaoyang,China,Liaoning,2038120.0
Changtu,China,Liaoning,2038139.0
Changping,China,Beijing,2038154.0
Changling,China,Jilin Sheng,2038158.0
Changchun,China,Jilin Sheng,2038180.0
Chaihe,China,Heilongjiang Sheng,2038198.0
Boli,China,Heilongjiang Sheng,2038274.0
Binzhou,China,Heilongjiang Sheng,2038283.0
Benxi,China,Liaoning,2038300.0
Beipiao,China,Liaoning,2038342.0
Bei’an,China,Heilongjiang Sheng,2038365.0
Bayan,China,Heilongjiang Sheng,2038421.0
Baotou,China,Inner Mongolia,2038432.0
Baoshan,China,Heilongjiang Sheng,2038438.0
Baoqing,China,Heilongjiang Sheng,2038446.0
Bamiantong,China,Heilongjiang Sheng,2038482.0
Baishishan,China,Jilin Sheng,2038529.0
Baiquan,China,Heilongjiang Sheng,2038541.0
Baicheng,China,Jilin Sheng,2038569.0
Baishan,China,Jilin Sheng,2038584.0
Anshan,China,Liaoning,2038632.0
Anda,China,Heilongjiang Sheng,2038650.0
Oroqen Zizhiqi,China,Inner Mongolia,2038665.0
Acheng,China,Heilongjiang Sheng,2038679.0
Songling,China,Hebei,2047837.0
Shilin,China,Yunnan,6825277.0
Changshu City,China,Jiangsu,7283386.0
Shixing,China,Guangdong,7290013.0
Jiashan,China,Zhejiang Sheng,7303248.0
Fenghuang,China,Hunan,7304020.0
Zhu Cheng City,China,Shandong Sheng,7602670.0
Shangri-La,China,Yunnan,7910932.0
Ordos,China,Inner Mongolia,8347664.0
Wenshan City,China,Yunnan,8505006.0
Liupanshui,China,Guizhou Sheng,8533133.0
Zipaquirá,Colombia,Cundinamarca,3665542.0
Zarzal,Colombia,Valle del Cauca,3665559.0
Zaragoza,Colombia,Antioquia,3665566.0
Yumbo,Colombia,Valle del Cauca,3665657.0
Yopal,Colombia,Casanare,3665688.0
Yarumal,Colombia,Antioquia,3665741.0
Viterbo,Colombia,Caldas,3665851.0
Villeta,Colombia,Cundinamarca,3665895.0
Villavicencio,Colombia,Meta,3665900.0
Villa del Rosario,Colombia,Norte de Santander,3665913.0
Villanueva,Colombia,La Guajira,3665934.0
Villanueva,Colombia,Casanare,3665951.0
Villamaría,Colombia,Caldas,3665973.0
Valledupar,Colombia,Cesar,3666304.0
Urrao,Colombia,Antioquia,3666395.0
Ubaté,Colombia,Cundinamarca,3666519.0
Turbo,Colombia,Antioquia,3666570.0
Turbaco,Colombia,Bolívar,3666577.0
Túquerres,Colombia,Nariño,3666582.0
Tunja,Colombia,Boyacá,3666608.0
Tumaco,Colombia,Nariño,3666640.0
Tuluá,Colombia,Valle del Cauca,3666645.0
Tolú,Colombia,Sucre,3666939.0
Tierralta,Colombia,Córdoba,3667158.0
Tame,Colombia,Arauca,3667478.0
Sucre,Colombia,Sucre,3667728.0
Sonsón,Colombia,Antioquia,3667820.0
Soledad,Colombia,Atlántico,3667849.0
Sogamoso,Colombia,Boyacá,3667873.0
Socorro,Colombia,Santander,3667887.0
Soacha,Colombia,Cundinamarca,3667905.0
Sincelejo,Colombia,Sucre,3667983.0
Sincé,Colombia,Sucre,3667991.0
Sibaté,Colombia,Cundinamarca,3668087.0
Sevilla,Colombia,Valle del Cauca,3668132.0
Segovia,Colombia,Antioquia,3668175.0
Santuario,Colombia,Antioquia,3668323.0
Santo Tomás,Colombia,Atlántico,3668332.0
Santa Rosa de Cabal,Colombia,Risaralda,3668454.0
Santander de Quilichao,Colombia,Cauca,3668572.0
Santa Marta,Colombia,Magdalena,3668605.0
Santa Lucía,Colombia,Atlántico,3668655.0
San Onofre,Colombia,Sucre,3669218.0
San Martín,Colombia,Meta,3669332.0
San Marcos,Colombia,Sucre,3669346.0
San Juan Nepomuceno,Colombia,Bolívar,3669454.0
San Juan del Cesar,Colombia,La Guajira,3669469.0
San Jacinto,Colombia,Bolívar,3669736.0
San Gil,Colombia,Santander,3669808.0
San Carlos,Colombia,Córdoba,3669997.0
San Carlos,Colombia,Antioquia,3669998.0
San Benito Abad,Colombia,Sucre,3670038.0
San Andrés,Colombia,Archipiélago de San Andrés, Providencia y Santa Catalina,3670218.0
Sampués,Colombia,Sucre,3670280.0
Salamina,Colombia,Caldas,3670370.0
Sahagún,Colombia,Córdoba,3670419.0
Sabaneta,Colombia,Antioquia,3670475.0
Sabanalarga,Colombia,Atlántico,3670502.0
Sabanagrande,Colombia,Atlántico,3670513.0
Roldanillo,Colombia,Valle del Cauca,3670644.0
Riosucio,Colombia,Caldas,3670719.0
Rionegro,Colombia,Antioquia,3670730.0
Ríohacha,Colombia,La Guajira,3670745.0
Repelón,Colombia,Atlántico,3670874.0
Quimbaya,Colombia,Quindío,3671098.0
Quibdó,Colombia,Chocó,3671116.0
Puerto Tejada,Colombia,Cauca,3671315.0
Puerto Santander,Colombia,Norte de Santander,3671325.0
Puerto López,Colombia,Meta,3671418.0
Puerto Colombia,Colombia,Atlántico,3671497.0
Puerto Boyacá,Colombia,Boyacá,3671531.0
Puerto Berrío,Colombia,Antioquia,3671540.0
Puerto Asís,Colombia,Putumayo,3671549.0
Pradera,Colombia,Valle del Cauca,3671772.0
Popayán,Colombia,Cauca,3671916.0
Planeta Rica,Colombia,Córdoba,3672068.0
Pivijay,Colombia,Magdalena,3672093.0
Pitalito,Colombia,Huila,3672110.0
Piedecuesta,Colombia,Santander,3672328.0
Pereira,Colombia,Risaralda,3672486.0
Patía,Colombia,Cauca,3672761.0
Pasto,Colombia,Nariño,3672778.0
Pamplona,Colombia,Norte de Santander,3673045.0
Palmira,Colombia,Valle del Cauca,3673164.0
Palmar de Varela,Colombia,Atlántico,3673220.0
Belalcazar,Colombia,Cauca,3673398.0
Pacho,Colombia,Cundinamarca,3673424.0
Ocaña,Colombia,Norte de Santander,3673662.0
Neiva,Colombia,Huila,3673899.0
Mosquera,Colombia,Cundinamarca,3674292.0
Morales,Colombia,Bolívar,3674412.0
Montería,Colombia,Córdoba,3674453.0
Montenegro,Colombia,Quindío,3674463.0
Montelíbano,Colombia,Córdoba,3674470.0
Mompós,Colombia,Bolívar,3674597.0
Mocoa,Colombia,Putumayo,3674654.0
Melgar,Colombia,Tolima,3674885.0
Medellín,Colombia,Antioquia,3674962.0
Mariquita,Colombia,Tolima,3675252.0
Marinilla,Colombia,Antioquia,3675263.0
María la Baja,Colombia,Bolívar,3675287.0
Manzanares,Colombia,Caldas,3675409.0
Manizales,Colombia,Caldas,3675443.0
Malambo,Colombia,Atlántico,3675595.0
Málaga,Colombia,Santander,3675605.0
Maicao,Colombia,La Guajira,3675657.0
Magangué,Colombia,Bolívar,3675692.0
Madrid,Colombia,Cundinamarca,3675707.0
Los Patios,Colombia,Norte de Santander,3675975.0
Lorica,Colombia,Córdoba,3676397.0
Líbano,Colombia,Tolima,3676604.0
Leticia,Colombia,Amazonas,3676623.0
Lérida,Colombia,Tolima,3676626.0
La Virginia,Colombia,Risaralda,3676720.0
La Unión,Colombia,Valle del Cauca,3676928.0
La Unión,Colombia,Nariño,3676934.0
La Tebaida,Colombia,Quindío,3677010.0
La Plata,Colombia,Huila,3678097.0
La Mesa,Colombia,Cundinamarca,3678405.0
La Jagua de Ibirico,Colombia,Cesar,3678674.0
La Estrella,Colombia,Antioquia,3679065.0
La Dorada,Colombia,Caldas,3679277.0
La Ceja,Colombia,Antioquia,3679554.0
Jamundí,Colombia,Valle del Cauca,3680387.0
Itagüí,Colombia,Antioquia,3680450.0
Ipiales,Colombia,Nariño,3680539.0
Ibagué,Colombia,Tolima,3680656.0
Honda,Colombia,Tolima,3680840.0
Guacarí,Colombia,Valle del Cauca,3681797.0
Granada,Colombia,Meta,3681957.0
Girón,Colombia,Santander,3682018.0
Girardot City,Colombia,Cundinamarca,3682028.0
Garzón,Colombia,Huila,3682108.0
Galapa,Colombia,Atlántico,3682238.0
Fusagasuga,Colombia,Cundinamarca,3682274.0
Funza,Colombia,Cundinamarca,3682281.0
Fundación,Colombia,Magdalena,3682292.0
Fresno,Colombia,Tolima,3682330.0
Fonseca,Colombia,La Guajira,3682374.0
Floridablanca,Colombia,Santander,3682385.0
Florida,Colombia,Valle del Cauca,3682393.0
Florencia,Colombia,Caquetá,3682426.0
Flandes,Colombia,Tolima,3682458.0
Facatativá,Colombia,Cundinamarca,3682516.0
Espinal,Colombia,Tolima,3682573.0
Envigado,Colombia,Antioquia,3682631.0
El Retén,Colombia,Magdalena,3683233.0
El Copey,Colombia,Cesar,3684452.0
El Charco,Colombia,Nariño,3684579.0
El Cerrito,Colombia,Valle del Cauca,3684615.0
El Carmen de Bolívar,Colombia,Bolívar,3684666.0
El Banco,Colombia,Magdalena,3684917.0
El Bagre,Colombia,Antioquia,3684945.0
Duitama,Colombia,Boyacá,3685084.0
Dos Quebradas,Colombia,Risaralda,3685095.0
Curumaní,Colombia,Cesar,3685335.0
Cúcuta,Colombia,Norte de Santander,3685533.0
Corozal,Colombia,Sucre,3685823.0
Corinto,Colombia,Cauca,3685871.0
Municipio de Copacabana,Colombia,Antioquia,3685949.0
Circasia,Colombia,Quindío,3686233.0
Ciénaga de Oro,Colombia,Córdoba,3686272.0
Ciénaga,Colombia,Magdalena,3686279.0
Chiriguaná,Colombia,Cesar,3686479.0
Chiquinquirá,Colombia,Boyacá,3686513.0
Chinú,Colombia,Córdoba,3686540.0
Chinchiná,Colombia,Caldas,3686561.0
Chimichagua,Colombia,Cesar,3686585.0
Chigorodó,Colombia,Antioquia,3686636.0
Chía,Colombia,Cundinamarca,3686675.0
Chaparral,Colombia,Tolima,3686793.0
Cereté,Colombia,Córdoba,3686922.0
Caucasia,Colombia,Antioquia,3687025.0
Cartago,Colombia,Valle del Cauca,3687230.0
Cartagena,Colombia,Bolívar,3687238.0
Carmen de Viboral,Colombia,Antioquia,3687318.0
Candelaria,Colombia,Valle del Cauca,3687644.0
Campo de la Cruz,Colombia,Atlántico,3687758.0
Campoalegre,Colombia,Huila,3687806.0
Cali,Colombia,Valle del Cauca,3687925.0
Caldas,Colombia,Antioquia,3687952.0
Calarcá,Colombia,Quindío,3687964.0
Cajicá,Colombia,Cundinamarca,3688006.0
Caicedonia,Colombia,Valle del Cauca,3688071.0
Buga,Colombia,Valle del Cauca,3688256.0
Buenaventura,Colombia,Valle del Cauca,3688451.0
Buenaventura,Colombia,Valle del Cauca,3688452.0
Bucaramanga,Colombia,Santander,3688465.0
Bogotá,Colombia,Bogota D.C.,3688689.0
Bello,Colombia,Antioquia,3688928.0
Belén de Umbría,Colombia,Risaralda,3688989.0
Barranquilla,Colombia,Atlántico,3689147.0
Barrancas,Colombia,La Guajira,3689162.0
Barrancabermeja,Colombia,Santander,3689169.0
Barbosa,Colombia,Antioquia,3689205.0
Barbosa,Colombia,Santander,3689206.0
Baranoa,Colombia,Atlántico,3689235.0
Ayapel,Colombia,Córdoba,3689381.0
Armenia,Colombia,Quindío,3689560.0
Arjona,Colombia,Bolívar,3689570.0
Ariguaní,Colombia,Cesar,3689589.0
Arauca,Colombia,Arauca,3689718.0
Aracataca,Colombia,Magdalena,3689759.0
Apartadó,Colombia,Antioquia,3689798.0
Anserma,Colombia,Risaralda,3689833.0
Andes,Colombia,Antioquia,3689899.0
Andalucía,Colombia,Valle del Cauca,3689905.0
Aguazul,Colombia,Casanare,3690316.0
Aguadas,Colombia,Caldas,3690431.0
Aguachica,Colombia,Cesar,3690465.0
Acacías,Colombia,Meta,3690577.0
Morales,Colombia,Cauca,3770718.0
Carepa,Colombia,Antioquia,3792375.0
Ciudad Bolívar,Colombia,Antioquia,3792376.0
Agustín Codazzi,Colombia,Cesar,3792383.0
Plato,Colombia,Magdalena,3792392.0
San José del Guaviare,Colombia,Guaviare,3828545.0
Turrialba,Costa Rica,Cartago,3621184.0
Tejar,Costa Rica,San José,3621335.0
Siquirres,Costa Rica,Limón,3621440.0
San Vicente,Costa Rica,San José,3621505.0
San Rafael Arriba,Costa Rica,San José,3621655.0
San Rafael Abajo,Costa Rica,San José,3621659.0
San Rafael,Costa Rica,Alajuela,3621687.0
San Rafael,Costa Rica,San José,3621689.0
San Pedro,Costa Rica,San José,3621717.0
San Pablo,Costa Rica,Heredia,3621729.0
San Miguel,Costa Rica,San José,3621753.0
San Juan de Dios,Costa Rica,San José,3621804.0
San Juan,Costa Rica,San José,3621819.0
San José,Costa Rica,Alajuela,3621841.0
San José,Costa Rica,San José,3621849.0
San Isidro,Costa Rica,San José,3621889.0
San Francisco,Costa Rica,Heredia,3621911.0
San Felipe,Costa Rica,San José,3621922.0
San Diego,Costa Rica,Cartago,3621926.0
Quesada,Costa Rica,Alajuela,3622190.0
Purral,Costa Rica,San José,3622217.0
Puntarenas,Costa Rica,Puntarenas,3622228.0
Limón,Costa Rica,Limón,3622247.0
Patarrá,Costa Rica,San José,3622507.0
Paraíso,Costa Rica,Cartago,3622547.0
Nicoya,Costa Rica,Guanacaste,3622716.0
Mercedes,Costa Rica,Heredia,3622881.0
Liberia,Costa Rica,Guanacaste,3623076.0
Ipís,Costa Rica,San José,3623394.0
Heredia,Costa Rica,Heredia,3623486.0
Guápiles,Costa Rica,Limón,3623580.0
Guadalupe,Costa Rica,San José,3623593.0
Esparza,Costa Rica,Puntarenas,3623781.0
Curridabat,Costa Rica,San José,3623977.0
Colima,Costa Rica,San José,3624174.0
Chacarita,Costa Rica,Puntarenas,3624288.0
Cartago,Costa Rica,Cartago,3624370.0
Cañas,Costa Rica,Guanacaste,3624468.0
Calle Blancos,Costa Rica,San José,3624509.0
Aserrí,Costa Rica,San José,3624848.0
Alajuela,Costa Rica,Alajuela,3624955.0
San Vicente de Moravia,Costa Rica,San José,6612154.0
Yara,Cuba,Granma,3533753.0
Yaguajay,Cuba,Sancti Spíritus,3533826.0
Viñales,Cuba,Pinar del Río,3534094.0
Vertientes,Cuba,Camagüey,3534363.0
Venezuela,Cuba,Ciego de Ávila,3534432.0
Varadero,Cuba,Matanzas,3534632.0
San Germán,Cuba,Holguín,3534749.0
Unión de Reyes,Cuba,Matanzas,3534761.0
Trinidad,Cuba,Sancti Spíritus,3534915.0
Sibanicú,Cuba,Camagüey,3536259.0
Santo Domingo,Cuba,Villa Clara,3536640.0
Santiago de las Vegas,Cuba,La Habana,3536724.0
Santiago de Cuba,Cuba,Santiago de Cuba,3536729.0
Santa Cruz del Sur,Cuba,Camagüey,3537840.0
Santa Cruz del Norte,Cuba,Mayabeque,3537845.0
Santa Clara,Cuba,Villa Clara,3537906.0
San Miguel del Padrón,Cuba,La Habana,3538803.0
San Luis,Cuba,Santiago de Cuba,3539093.0
San José de las Lajas,Cuba,Mayabeque,3539560.0
Sancti Spíritus,Cuba,Sancti Spíritus,3540667.0
San Cristobal,Cuba,Artemisa,3540680.0
San Antonio de los Baños,Cuba,Artemisa,3540885.0
Sagua la Grande,Cuba,Villa Clara,3541440.0
Sagua de Tánamo,Cuba,Holguín,3541446.0
Rodas,Cuba,Cienfuegos,3541999.0
Río Guayabal de Yateras,Cuba,Guantánamo,3542137.0
Río Cauto,Cuba,Granma,3542167.0
Remedios,Cuba,Villa Clara,3542455.0
Regla,Cuba,La Habana,3542502.0
Ranchuelo,Cuba,Villa Clara,3542744.0
Puerto Padre,Cuba,Las Tunas,3543299.0
Primero de Enero,Cuba,Ciego de Ávila,3543498.0
Placetas,Cuba,Villa Clara,3543961.0
Pinar del Río,Cuba,Pinar del Río,3544091.0
Perico,Cuba,Matanzas,3544393.0
Pedro Betancourt,Cuba,Matanzas,3544607.0
Palmira,Cuba,Cienfuegos,3545040.0
Palma Soriano,Cuba,Santiago de Cuba,3545064.0
Nuevitas,Cuba,Camagüey,3545841.0
Nueva Gerona,Cuba,Isla de la Juventud,3545867.0
Niquero,Cuba,Granma,3545981.0
Morón,Cuba,Ciego de Ávila,3546434.0
Moa,Cuba,Holguín,3546791.0
Minas de Matahambre,Cuba,Pinar del Río,3546882.0
Minas,Cuba,Camagüey,3546894.0
Media Luna,Cuba,Granma,3547260.0
Matanzas,Cuba,Matanzas,3547398.0
Mariel,Cuba,Artemisa,3547600.0
Manzanillo,Cuba,Granma,3547867.0
Manicaragua,Cuba,Villa Clara,3547976.0
Maisí,Cuba,Guantánamo,3548441.0
Madruga,Cuba,Mayabeque,3548529.0
Los Palacios,Cuba,Pinar del Río,3548993.0
Las Tunas,Cuba,Las Tunas,3550598.0
La Sierpe,Cuba,Sancti Spíritus,3551184.0
La Salud,Cuba,Mayabeque,3551608.0
Havana,Cuba,La Habana,3553478.0
Jovellanos,Cuba,Matanzas,3555907.0
Jobabo,Cuba,Holguín,3556077.0
Jobabo,Cuba,Las Tunas,3556078.0
Jiguaní,Cuba,Granma,3556168.0
Jesús Menéndez,Cuba,Las Tunas,3556268.0
Jatibonico,Cuba,Sancti Spíritus,3556334.0
Jaruco,Cuba,Mayabeque,3556351.0
Jagüey Grande,Cuba,Matanzas,3556437.0
Holguín,Cuba,Holguín,3556969.0
Guisa,Cuba,Granma,3557332.0
Güira de Melena,Cuba,Artemisa,3557347.0
Güines,Cuba,Mayabeque,3557378.0
Guantánamo,Cuba,Guantánamo,3557689.0
Guane,Cuba,Pinar del Río,3557758.0
Guanajay,Cuba,Artemisa,3557801.0
Guanabacoa,Cuba,La Habana,3557846.0
Guáimaro,Cuba,Camagüey,3557923.0
Gibara,Cuba,Holguín,3558315.0
Fomento,Cuba,Sancti Spíritus,3558744.0
Florida,Cuba,Camagüey,3558771.0
Florencia,Cuba,Ciego de Ávila,3558792.0
Esmeralda,Cuba,Camagüey,3559318.0
Encrucijada,Cuba,Villa Clara,3559416.0
Cumanayagua,Cuba,Cienfuegos,3562827.0
Cueto,Cuba,Holguín,3562895.0
Cruces,Cuba,Cienfuegos,3563145.0
Corralillo,Cuba,Villa Clara,3563317.0
Contramaestre,Cuba,Santiago de Cuba,3563504.0
Consolación del Sur,Cuba,Pinar del Río,3563559.0
Condado,Cuba,Sancti Spíritus,3563609.0
Colón,Cuba,Matanzas,3563843.0
Colombia,Cuba,Las Tunas,3563856.0
Ciro Redondo,Cuba,Ciego de Ávila,3564084.0
Cifuentes,Cuba,Villa Clara,3564114.0
Cienfuegos,Cuba,Cienfuegos,3564124.0
Ciego de Ávila,Cuba,Ciego de Ávila,3564178.0
Chambas,Cuba,Ciego de Ávila,3564394.0
Cerro,Cuba,La Habana,3564436.0
Cauto Cristo,Cuba,Granma,3564885.0
Cárdenas,Cuba,Matanzas,3565432.0
Campechuela,Cuba,Granma,3565951.0
Camajuaní,Cuba,Villa Clara,3566054.0
Camagüey,Cuba,Camagüey,3566067.0
Calimete,Cuba,Matanzas,3566134.0
Caibarién,Cuba,Villa Clara,3566356.0
Cacocum,Cuba,Holguín,3566429.0
Cabaiguán,Cuba,Sancti Spíritus,3566603.0
Bejucal,Cuba,Mayabeque,3567546.0
Bayamo,Cuba,Granma,3567597.0
Bauta,Cuba,Artemisa,3567612.0
Bartolomé Masó,Cuba,Granma,3567669.0
Baraguá,Cuba,Ciego de Ávila,3567823.0
Baracoa,Cuba,Guantánamo,3567834.0
Banes,Cuba,Holguín,3567869.0
Bahía Honda,Cuba,Artemisa,3567995.0
Artemisa,Cuba,Artemisa,3568312.0
Arroyo Naranjo,Cuba,La Habana,3568342.0
Amancio,Cuba,Las Tunas,3569024.0
Alquízar,Cuba,Artemisa,3569136.0
Alamar,Cuba,La Habana,3569370.0
Aguada de Pasajeros,Cuba,Cienfuegos,3569546.0
Abreus,Cuba,Cienfuegos,3569741.0
Habana del Este,Cuba,La Habana,3746181.0
Centro Habana,Cuba,La Habana,3746183.0
La Habana Vieja,Cuba,La Habana,3746184.0
Báguanos,Cuba,Holguín,3746938.0
Jimaguayú,Cuba,Camagüey,3754915.0
Arroyo Naranjo,Cuba,La Habana,6956646.0
Boyeros,Cuba,La Habana,6956647.0
Diez de Octubre,Cuba,La Habana,6956648.0
Santa Maria,Cape Verde,Sal,3374218.0
Praia,Cape Verde,Praia,3374333.0
Mindelo,Cape Verde,São Vicente,3374462.0
Cova Figueira,Cape Verde,Santa Catarina do Fogo,3374707.0
Willemstad,Curacao,?,3513090.0
Flying Fish Cove,Christmas Island,?,2078127.0
Protaras,Cyprus,Ammochostos,18918.0
Paphos,Cyprus,Pafos,146214.0
Nicosia,Cyprus,Lefkosia,146268.0
Limassol,Cyprus,Limassol,146384.0
Larnaca,Cyprus,Larnaka,146400.0
Kyrenia,Cyprus,Keryneia,146412.0
Famagusta,Cyprus,Ammochostos,146617.0
Dvůr Králové nad Labem,Czech Republic,Královéhradecký,3061284.0
Znojmo,Czech Republic,South Moravian,3061344.0
Zlín,Czech Republic,Zlín,3061370.0
Žďár nad Sázavou Druhy,Czech Republic,Vysočina,3061692.0
Žďár nad Sázavou,Czech Republic,Vysočina,3061695.0
Žatec,Czech Republic,Ústecký,3061822.0
Vyškov,Czech Republic,South Moravian,3062283.0
