Unnamed: 0,abv,ibu,id,name,style,brewery_id,ounces
1561.0,0.053,35.0,1167.0,Mama s Little Yella Pils,Czech Pilsener,166.0,19.2
1562.0,0.085,NaN,993.0,oSKAr the G Rauch,American IPA,166.0,19.2
1563.0,0.085,NaN,992.0,oSKAr the G Rauch,American IPA,166.0,16.0
1564.0,0.065,65.0,955.0,Dale s Pale Ale,American Pale Ale (APA),166.0,19.2
1565.0,0.07,NaN,933.0,The Deuce,American Brown Ale,166.0,16.0
1566.0,0.065,65.0,892.0,Dale s Pale Ale (10 Year Anniversary),American Pale Ale (APA),166.0,12.0
1567.0,0.065,65.0,828.0,Dale s Pale Ale (2012),American Pale Ale (APA),166.0,12.0
1568.0,0.087,85.0,806.0,Gordon Imperial Red (2010),American Double / Imperial IPA,166.0,12.0
1569.0,0.065,65.0,755.0,Dale s Pale Ale (2011),American Pale Ale (APA),166.0,12.0
1570.0,0.065,65.0,754.0,Dale s Pale Ale (2010),American Pale Ale (APA),166.0,12.0
1571.0,0.087,85.0,726.0,G KNIGHT (16 oz.),American Double / Imperial IPA,166.0,16.0
1572.0,0.09,NaN,720.0,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,166.0,16.0
1573.0,0.08,NaN,661.0,Chaka,Belgian Strong Pale Ale,166.0,16.0
1574.0,0.08,70.0,585.0,HGH (Home Grown Hops): Part Duh,American Strong Ale,166.0,12.0
1575.0,0.08,NaN,565.0,Deviant Dale s IPA,American Double / Imperial IPA,166.0,16.0
1576.0,0.09,60.0,391.0,One Hit Wonder,American Double / Imperial IPA,166.0,12.0
1577.0,0.087,85.0,388.0,G KNIGHT (12 oz.),American Double / Imperial IPA,166.0,12.0
1578.0,0.099,98.0,8.0,Ten Fidy Imperial Stout,Russian Imperial Stout,166.0,12.0
1579.0,0.053,35.0,7.0,Mama s Little Yella Pils,Czech Pilsener,166.0,12.0
1580.0,0.099,100.0,6.0,GUBNA Imperial IPA,American Double / Imperial IPA,166.0,12.0
1581.0,0.08,35.0,5.0,Old Chub,Scottish Ale,166.0,12.0
1582.0,0.087,85.0,4.0,Gordon Ale (2009),American Double / Imperial IPA,166.0,12.0
1583.0,0.065,65.0,1.0,Dale s Pale Ale,American Pale Ale (APA),166.0,12.0
1584.0,0.092,85.0,805.0,Gordon (2005),American Double / Imperial IPA,503.0,12.0
1585.0,0.095,98.0,804.0,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,503.0,12.0
1586.0,0.099,98.0,803.0,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,503.0,12.0
1587.0,0.08,35.0,787.0,Old Chub (2008),Scottish Ale,503.0,12.0
1588.0,0.08,35.0,786.0,Old Chub (2004),Scottish Ale,503.0,12.0
1589.0,0.08,35.0,785.0,Old Chub (2003),Scottish Ale,503.0,12.0
1590.0,0.065,65.0,745.0,Dale s Pale Ale (2008),American Pale Ale (APA),503.0,12.0
1591.0,0.065,65.0,744.0,Dale s Pale Ale (2006),American Pale Ale (APA),503.0,12.0
1592.0,0.065,65.0,743.0,Dale s Pale Ale (2004),American Pale Ale (APA),503.0,12.0
1593.0,0.065,65.0,742.0,Dale s Pale Ale (2003),American Pale Ale (APA),503.0,12.0
1594.0,0.065,65.0,741.0,Dale s Pale Ale (2002),American Pale Ale (APA),503.0,12.0
1595.0,0.052,NaN,734.0,Leroy (2005),American Brown Ale,503.0,12.0
1596.0,0.087,60.0,733.0,Gordon Beer (2006),American Double / Imperial IPA,503.0,12.0
1597.0,0.087,85.0,1533.0,G KNIGHT,American Double / Imperial IPA,389.0,12.0
1598.0,0.099,98.0,1532.0,Ten Fidy,Russian Imperial Stout,389.0,12.0
1599.0,0.08,85.0,1328.0,Deviant Dale s IPA,American Double / Imperial IPA,389.0,16.0
1600.0,0.08,35.0,1175.0,Old Chub,Scottish Ale,389.0,12.0
1601.0,0.065,65.0,1166.0,Dale s Pale Ale,American Pale Ale (APA),389.0,19.2
1602.0,0.065,65.0,1065.0,Dale s Pale Ale,American Pale Ale (APA),389.0,12.0
1603.0,0.055,45.0,1908.0,Fresh Slice White IPA,American White IPA,275.0,12.0
1604.0,0.055,55.0,1946.0,Overgrown American Pale Ale,American Pale Ale (APA),261.0,12.0
1605.0,0.04,39.0,1961.0,Ozark American Pale Ale,American Pale Ale (APA),259.0,12.0
1606.0,0.048,NaN,1684.0,Hula Hoppie Session IPA,American IPA,341.0,12.0
1607.0,0.053,NaN,927.0,Dirty Hippie Dark Wheat,American Dark Wheat Ale,341.0,12.0
1608.0,0.052,23.0,1268.0,Rustic Red,Irish Red Ale,441.0,16.0
1609.0,0.053,48.0,697.0,Stimulator Pale Ale,American Pale Ale (APA),441.0,16.0
1610.0,0.045,22.0,696.0,Old Town Ale,Kölsch,441.0,16.0
1611.0,0.044,28.0,695.0,Car 21,English Bitter,441.0,16.0
1612.0,0.05,24.0,694.0,Cache La Porter,American Porter,441.0,16.0
1613.0,0.042,35.0,1805.0,Rodeo Rye Pale Ale,American Pale Ale (APA),307.0,12.0
1614.0,0.062,65.0,1048.0,Outlaw IPA,American IPA,307.0,12.0
1615.0,0.044,NaN,1043.0,North Fork Lager,American Pale Lager,307.0,12.0
1616.0,0.048,35.0,890.0,Payette Pale Ale,American Pale Ale (APA),307.0,12.0
1617.0,0.055,25.0,775.0,Mutton Buster,American Brown Ale,307.0,12.0
1618.0,0.05,NaN,1087.0,Side Kick Kölsch,Kölsch,468.0,12.0
1619.0,0.046,NaN,1931.0,Fresh Cut Pilsner,American Pilsner,266.0,12.0
1620.0,0.05,61.0,1930.0,Summer Session Ale,American Pale Wheat Ale,266.0,12.0
1621.0,0.04,12.0,2238.0,Lobo Lito,Light Lager,187.0,12.0
1622.0,0.05,17.0,2144.0,Robert Earl Keen Honey Pils,American Pilsner,187.0,12.0
1623.0,0.065,77.0,2175.0,Mound Builder IPA,American IPA,205.0,12.0
1624.0,0.062,62.0,2168.0,Amazon Princess IPA,American IPA,205.0,12.0
1625.0,0.042,NaN,1956.0,Farmer s Daughter Wheat,American Pale Wheat Ale,205.0,12.0
1626.0,0.045,NaN,1794.0,People s Pilsner,German Pilsener,205.0,12.0
1627.0,0.055,10.0,2633.0,Hotbox Brown,American Brown Ale,13.0,12.0
1628.0,0.048,15.0,2632.0,Gold,American Blonde Ale,13.0,12.0
1629.0,0.0579999999999999,NaN,2631.0,Black,American Black Ale,13.0,12.0
1630.0,0.065,65.0,2630.0,98 Problems (Cuz A Hop Ain t One),American IPA,13.0,12.0
1631.0,0.05,40.0,2629.0,Veteran’s Pale Ale (VPA),American Pale Ale (APA),13.0,12.0
1632.0,0.05,35.0,2628.0,Grapefruit IPA,American IPA,13.0,12.0
1633.0,0.051,NaN,1062.0,Pete s ESP Lager (1998),American Pale Lager,470.0,12.0
1634.0,0.047,NaN,1061.0,Pete s Wicked Summer Brew (1995),American Pale Wheat Ale,470.0,12.0
1635.0,0.049,NaN,1060.0,Pete s Wicked Bohemian Pilsner (1997),Czech Pilsener,470.0,12.0
1636.0,NaN,NaN,1056.0,Pete s Wicked Pale Ale (1997),American Pale Ale (APA),470.0,12.0
1637.0,0.047,NaN,1055.0,Pete s Wicked Summer Brew (2002),American Pale Wheat Ale,470.0,12.0
1638.0,0.047,NaN,1054.0,Pete s Wicked Summer Brew (1997),American Pale Wheat Ale,470.0,12.0
1639.0,0.047,NaN,1053.0,Pete s Wicked Summer Brew (1996),American Pale Wheat Ale,470.0,12.0
1640.0,0.0409999999999999,12.0,2635.0,Sparkle,American Pale Lager,11.0,16.0
1641.0,0.059,25.0,1404.0,North 45 Amber Ale,American Amber / Red Ale,11.0,16.0
1642.0,0.069,20.0,1403.0,Horny Monk,Dubbel,11.0,16.0
1643.0,0.067,74.0,1402.0,Mind s Eye PA,American IPA,11.0,16.0
1644.0,0.061,60.0,2312.0,Camelback,American IPA,157.0,12.0
1645.0,0.0559999999999999,NaN,1636.0,Local 5 Pale Ale,American Pale Ale (APA),355.0,16.0
1646.0,0.073,NaN,1518.0,Devils Head Red Ale,American Amber / Red Ale,355.0,16.0
1647.0,0.07,75.0,1384.0,Elephant Rock IPA,American IPA,355.0,12.0
1648.0,0.05,NaN,1797.0,Black Bay Milk Stout,Milk / Sweet Stout,310.0,12.0
1649.0,0.05,NaN,1437.0,Atom Splitter Pale Ale,American Pale Ale (APA),310.0,12.0
1650.0,0.06,20.0,1791.0,Hot Date Ale,Chile Beer,314.0,16.0
1651.0,0.07,NaN,1540.0,Masked Bandit IPA,American Black Ale,314.0,16.0
1652.0,0.06,24.0,1491.0,Sweet Potato Ale,Fruit / Vegetable Beer,314.0,16.0
1653.0,0.045,18.0,1335.0,Float Trip Ale,American Blonde Ale,314.0,16.0
1654.0,0.055,25.0,847.0,Old Tom Porter,American Porter,314.0,16.0
1655.0,0.045,18.0,846.0,Black Walnut Wheat,American Dark Wheat Ale,314.0,16.0
1656.0,0.055,20.0,521.0,McKinney Eddy Amber Ale,American Amber / Red Ale,314.0,16.0
1657.0,0.07,70.0,479.0,Missouri Mule India Pale Ale,American IPA,314.0,16.0
1658.0,0.065,NaN,2559.0,Blood of the Unicorn,American Amber / Red Ale,52.0,16.0
1659.0,0.069,51.0,1760.0,GreyBeard™ IPA,American IPA,324.0,12.0
1660.0,0.057,31.0,1759.0,Pisgah Pale Ale,American Pale Ale (APA),324.0,12.0
1661.0,0.045,NaN,1589.0,PONTO S.I.P.A.,American IPA,370.0,16.0
1662.0,0.049,NaN,1457.0,Chronic Ale,American Amber / Red Ale,370.0,16.0
1663.0,0.068,NaN,1191.0,Swami s India Pale Ale,American IPA,370.0,16.0
1664.0,0.05,NaN,2336.0,New Cleveland Palesner,American Pilsner,147.0,12.0
1665.0,0.054,45.0,2553.0,Mazzie,American Pale Ale (APA),55.0,12.0
1666.0,0.099,NaN,1909.0,Big Chuck Barleywine,American Barleywine,274.0,12.0
1667.0,NaN,NaN,335.0,Ponderosa IPA,American IPA,548.0,12.0
1668.0,NaN,NaN,64.0,Liquid Amber Ale,American Amber / Red Ale,548.0,12.0
1669.0,0.059,14.0,2360.0,Morning Wood Wheat (Current),American Pale Wheat Ale,135.0,12.0
1670.0,0.069,17.0,1463.0,Hideout Helles,Munich Helles Lager,135.0,12.0
1671.0,0.06,15.0,1462.0,Dead Eye Dunkel,Munich Dunkel Lager,135.0,12.0
1672.0,0.0579999999999999,21.0,1461.0,Peacemaker Pilsner,Czech Pilsener,135.0,12.0
1673.0,0.057,68.0,711.0,Over the Rail Pale Ale,American Pale Ale (APA),135.0,12.0
1674.0,0.0579999999999999,21.0,188.0,Pallavicini Pilsner (2009),Czech Pilsener,135.0,12.0
1675.0,0.059,14.0,130.0,Morning Wood Wheat (Current),American Pale Wheat Ale,135.0,12.0
1676.0,0.052,18.0,399.0,Pyramid Hefeweizen (2011),Hefeweizen,544.0,12.0
1677.0,0.052,18.0,82.0,Haywire Hefeweizen (2010),Hefeweizen,544.0,16.0
1678.0,0.045,35.0,2031.0,Golden Fleece,Belgian Pale Ale,246.0,12.0
1679.0,0.055,30.0,2030.0,Smoking Mirror,American Porter,246.0,12.0
1680.0,0.046,NaN,2269.0,Rahr s Blonde,Munich Helles Lager,176.0,12.0
1681.0,0.0579999999999999,60.0,2229.0,Pride of Texas Pale Ale,American Pale Ale (APA),176.0,12.0
1682.0,0.044,5.0,2370.0,18th Anniversary Gose,Gose,128.0,12.0
1683.0,0.046,25.0,2211.0,White (2015),Witbier,128.0,12.0
1684.0,0.099,85.0,1861.0,BLAKKR,American Black Ale,128.0,12.0
1685.0,0.051,21.0,1718.0,Firemans #4 Blonde Ale (2013),American Blonde Ale,128.0,12.0
1686.0,0.059,NaN,1290.0,The Sword Iron Swan Ale,English Pale Ale,128.0,12.0
1687.0,0.053,52.0,1091.0,Hans  Pils (2015),German Pilsener,128.0,12.0
1688.0,0.06,50.0,1086.0,Four Squared (2015),American Blonde Ale,128.0,12.0
1689.0,0.051,21.0,830.0,Firemans #4 Blonde Ale (2015),American Blonde Ale,128.0,12.0
1690.0,0.072,55.0,1021.0,Watership Brown Ale,American Brown Ale,475.0,12.0
1691.0,0.062,55.0,938.0,Gangway IPA,American IPA,475.0,12.0
1692.0,0.049,NaN,715.0,Long Day Lager,Czech Pilsener,475.0,12.0
1693.0,0.051,17.0,2516.0,Farmer s Daughter Blonde,American Blonde Ale,68.0,16.0
1694.0,0.055,45.0,2515.0,Pump House IPA,American IPA,68.0,16.0
1695.0,0.07,NaN,2514.0,Suicide Blonde IPA,Belgian IPA,68.0,16.0
1696.0,0.047,25.0,2513.0,Vanilla Porter,American Porter,68.0,16.0
1697.0,0.0579999999999999,18.0,2512.0,Honey Rye,Rye Beer,68.0,16.0
1698.0,0.055,NaN,1467.0,Happy Cider,Cider,403.0,16.0
1699.0,0.065,44.0,945.0,Long Hammer IPA,American IPA,487.0,16.0
1700.0,0.065,44.0,583.0,Long Hammer IPA,American IPA,487.0,12.0
1701.0,0.0579999999999999,27.0,339.0,Copper Hook (2011),American Amber / Red Ale,487.0,12.0
1702.0,0.08,NaN,1375.0,Nectar of the Hops,Mead,421.0,16.0
1703.0,0.08,NaN,1374.0,Sunshine Nectar,Mead,421.0,16.0
1704.0,0.08,NaN,1373.0,Black Raspberry Nectar,Mead,421.0,16.0
1705.0,0.05,16.0,2087.0,Blood Orange Wit,Witbier,225.0,16.0
1706.0,0.05,40.0,2414.0,Consilium,American Pale Ale (APA),110.0,12.0
1707.0,0.09,60.0,1581.0,Hammer & Sickle,Russian Imperial Stout,110.0,12.0
1708.0,0.07,100.0,1176.0,Redacted Rye IPA,American IPA,110.0,16.0
1709.0,0.099,100.0,1006.0,Elevation Triple India Pale Ale,American Double / Imperial IPA,110.0,12.0
1710.0,0.05,25.0,1005.0,5:00 O Clock Afternoon Ale,American Blonde Ale,110.0,16.0
1711.0,0.07,100.0,636.0,Ryeteous Rye IPA (2012),American IPA,110.0,16.0
1712.0,0.064,NaN,1538.0,Stout Ol  Friend,American Stout,386.0,16.0
1713.0,0.064,NaN,1075.0,Stout Ol  Friend (2012),American Stout,386.0,16.0
1714.0,NaN,NaN,710.0,Rye Porter,American Porter,386.0,16.0
1715.0,0.05,NaN,709.0,Miner s Gold,American Blonde Ale,386.0,16.0
1716.0,0.046,NaN,708.0,Vienna Lager,Vienna Lager,386.0,16.0
1717.0,0.0559999999999999,NaN,706.0,Jessie s Garage,American Pale Ale (APA),386.0,16.0
1718.0,0.062,NaN,220.0,Colorado Red Ale,American Amber / Red Ale,386.0,12.0
1719.0,NaN,NaN,219.0,Miner s Gold,American Blonde Ale,386.0,12.0
1720.0,0.055,40.0,2576.0,Fist City,American Pale Ale (APA),44.0,12.0
1721.0,0.068,NaN,1133.0,A Little Crazy,Belgian Pale Ale,44.0,12.0
1722.0,0.0579999999999999,15.0,609.0,Rosa Hibiscus Ale,Herbed / Spiced Beer,44.0,12.0
1723.0,0.061,31.0,418.0,Fistmas Ale,Herbed / Spiced Beer,44.0,12.0
1724.0,0.057,25.0,417.0,Oktoberfest Revolution,Märzen / Oktoberfest,44.0,12.0
1725.0,0.068,28.0,416.0,Eugene Porter,American Porter,44.0,12.0
1726.0,0.065,70.0,415.0,Anti-Hero IPA,American IPA,44.0,12.0
1727.0,0.05,14.0,414.0,Bottom Up Belgian Wit,Witbier,44.0,12.0
1728.0,0.057,42.0,2452.0,Hustle,American Amber / Red Ale,93.0,12.0
1729.0,0.055,42.0,2451.0,Pure Fury,American Pale Ale (APA),93.0,12.0
1730.0,0.06,60.0,2132.0,Dad,American Amber / Red Ale,93.0,12.0
1731.0,0.0579999999999999,35.0,1993.0,Panther,American Porter,93.0,12.0
1732.0,0.052,21.0,1992.0,Franz,Märzen / Oktoberfest,93.0,12.0
1733.0,0.043,45.0,1935.0,Zen,American Pale Ale (APA),93.0,12.0
1734.0,0.072,75.0,1852.0,Truth,American IPA,93.0,12.0
1735.0,0.048,25.0,1851.0,Cougar,American Blonde Ale,93.0,12.0
1736.0,0.038,NaN,2307.0,Smooth Operator,Cream Ale,162.0,16.0
1737.0,0.035,NaN,2580.0,Gose,Gose,42.0,16.0
1738.0,0.043,NaN,1807.0,Maine Island Trail Ale,American Pale Ale (APA),42.0,16.0
1739.0,0.05,NaN,1180.0,River North White Ale,Witbier,459.0,16.0
1740.0,0.05,NaN,1179.0,River North Ale,American Amber / Red Ale,459.0,16.0
1741.0,0.05,55.0,1771.0,Lil SIPA,American IPA,321.0,16.0
1742.0,0.055,60.0,1654.0,Hop Bomber Rye Pale Ale,American Pale Ale (APA),321.0,16.0
1743.0,0.05,100.0,2579.0,Jah Mon,American IPA,43.0,12.0
1744.0,0.062,NaN,2373.0,Oktoberfest,Märzen / Oktoberfest,43.0,12.0
1745.0,0.08,NaN,2049.0,Headless Wylie,Pumpkin Ale,43.0,12.0
1746.0,0.05,NaN,2048.0,Dayman IPA,American IPA,43.0,12.0
1747.0,0.071,NaN,1880.0,All Aboard! Anniversary Stout,Oatmeal Stout,43.0,12.0
1748.0,0.062,NaN,1879.0,Hop Lace,American White IPA,43.0,12.0
1749.0,0.048,NaN,1878.0,OH-PA Session Pale Ale,American Pale Ale (APA),43.0,12.0
1750.0,0.08,NaN,1877.0,Patrick s Poison,American Amber / Red Ale,43.0,12.0
1751.0,0.081,NaN,1764.0,Rudolph s Red,American Amber / Red Ale,43.0,12.0
1752.0,0.053,NaN,1103.0,Babbling Blonde,American Blonde Ale,43.0,12.0
1753.0,0.051,NaN,1102.0,Maxwell s Scottish Ale,Scottish Ale,43.0,12.0
1754.0,0.061,NaN,1101.0,Grateful White,Witbier,43.0,12.0
1755.0,0.055,NaN,1100.0,RT Lager,American Amber / Red Lager,43.0,12.0
1756.0,0.062,NaN,1099.0,Old Wylie s IPA,American IPA,43.0,12.0
1757.0,0.048,NaN,1098.0,Hala Kahiki Pineapple Beer,Fruit / Vegetable Beer,43.0,12.0
1758.0,0.045,NaN,1330.0,Track 1 Amber Lager,American Amber / Red Lager,427.0,16.0
1759.0,0.053,NaN,2074.0,Pine Knob Pilsner,Czech Pilsener,229.0,16.0
1760.0,NaN,NaN,1724.0,Cal and Co. Black Cherry Porter,American Porter,229.0,16.0
1761.0,0.055,NaN,1280.0,Lazy Daze Lager,American Adjunct Lager,229.0,16.0
1762.0,0.059,NaN,899.0,Rochester Red Ale,American Amber / Red Ale,229.0,16.0
1763.0,0.05,NaN,363.0,Milkshake Stout,Milk / Sweet Stout,229.0,16.0
1764.0,0.07,NaN,158.0,Cornerstone IPA,American IPA,229.0,16.0
1765.0,0.055,NaN,97.0,Lazy Daze Lager,American Adjunct Lager,229.0,12.0
1766.0,0.051,NaN,1860.0,Rogue American Amber Ale,American Amber / Red Ale,289.0,16.0
1767.0,0.076,78.0,1577.0,12th Round,American Strong Ale,376.0,16.0
1768.0,0.07,80.0,1576.0,RoughTail IPA,American IPA,376.0,16.0
1769.0,0.08,NaN,1575.0,Polar Night Stout,American Stout,376.0,16.0
1770.0,0.071,36.0,2304.0,Sundown,Saison / Farmhouse Ale,164.0,12.0
1771.0,0.099,NaN,2249.0,Sanctified,Belgian Strong Pale Ale,164.0,12.0
1772.0,0.051,NaN,2053.0,Fear of a Brett Planet,American Pale Ale (APA),164.0,12.0
1773.0,0.0559999999999999,40.0,1842.0,Original Slacker Ale,English Brown Ale,164.0,12.0
1774.0,0.072,NaN,1841.0,Alpha Blackback,American Black Ale,164.0,12.0
1775.0,0.063,NaN,1782.0,Kiss Off IPA,American IPA,164.0,12.0
1776.0,0.045,28.0,1552.0,Dog Days Summer Ale,Kölsch,164.0,12.0
1777.0,0.0559999999999999,35.0,1479.0,1881 California Red,American Amber / Red Ale,397.0,12.0
1778.0,0.073,55.0,1478.0,CAPT Black IPA,American Black Ale,397.0,12.0
1779.0,0.048,42.0,1370.0,Ruhstaller s Gilt Edge Lager Beer,American Amber / Red Lager,397.0,12.0
1780.0,0.073,55.0,883.0,CAPT Black IPA,American Black Ale,397.0,16.0
1781.0,0.0559999999999999,35.0,882.0,1881 California Red Ale,American Amber / Red Ale,397.0,16.0
1782.0,0.05,15.0,1868.0,Saint Archer White Ale,Witbier,288.0,12.0
1783.0,0.068,66.0,1867.0,Saint Archer IPA,American IPA,288.0,12.0
1784.0,0.052,40.0,1865.0,Saint Archer Pale Ale,American Pale Ale (APA),288.0,12.0
1785.0,0.048,22.0,1864.0,Saint Archer Blonde,Kölsch,288.0,12.0
1786.0,0.069,20.0,2599.0,Sex Panther,American Porter,30.0,12.0
1787.0,0.095,25.0,2073.0,Winter Warmer (Vault Series),Winter Warmer,30.0,16.0
1788.0,0.091,99.0,2063.0,Count Hopula (Vault Series),American Double / Imperial IPA,30.0,16.0
1789.0,0.055,NaN,1995.0,Oktoberfest,Märzen / Oktoberfest,30.0,12.0
1790.0,0.05,15.0,1934.0,SunSpot Golden Ale,American Blonde Ale,30.0,12.0
1791.0,0.06,NaN,1329.0,I.W.A. (2011),American Pale Wheat Ale,30.0,12.0
1792.0,0.065,NaN,1299.0,Supermonk I.P.A.,Belgian IPA,30.0,12.0
1793.0,0.055,20.0,1073.0,Epicenter Amber Ale,American Amber / Red Ale,30.0,12.0
1794.0,0.05,15.0,1072.0,SanTan HefeWeizen,Hefeweizen,30.0,12.0
1795.0,0.07,85.0,1071.0,Hop Shock IPA,American IPA,30.0,12.0
1796.0,0.069,20.0,852.0,Sex Panther (2014),American Porter,30.0,12.0
1797.0,0.055,45.0,850.0,Devil’s Ale,American Pale Ale (APA),30.0,12.0
1798.0,0.081,NaN,839.0,Rail Slide Imperial Spiced Ale,Herbed / Spiced Beer,30.0,12.0
1799.0,0.05,20.0,777.0,Mr. Pineapple,Fruit / Vegetable Beer,30.0,12.0
1800.0,0.055,45.0,764.0,American Idiot Ale (2012),American Pale Ale (APA),30.0,12.0
1801.0,0.07,85.0,317.0,Hop Shock IPA (2010),American IPA,30.0,12.0
1802.0,0.05,15.0,286.0,SanTan HefeWeizen (2010),Hefeweizen,30.0,12.0
1803.0,0.055,45.0,285.0,Devil’s Ale (2010),American Pale Ale (APA),30.0,12.0
1804.0,0.055,20.0,124.0,Epicenter Amber Ale (2010),American Amber / Red Ale,30.0,12.0
1805.0,0.0579999999999999,20.0,1392.0,Sanitas Saison Ale,Saison / Farmhouse Ale,419.0,12.0
1806.0,0.068,65.0,1391.0,Sanitas Black IPA,American Black Ale,419.0,12.0
1807.0,0.089,88.0,2002.0,Giant DIPA,American Double / Imperial IPA,252.0,16.0
1808.0,0.054,NaN,1683.0,Dread Brown Ale,American Brown Ale,252.0,12.0
1809.0,0.07,NaN,1362.0,Casinos IPA,English India Pale Ale (IPA),252.0,16.0
1810.0,0.055,30.0,1519.0,Saison 88,Saison / Farmhouse Ale,392.0,12.0
1811.0,0.071,95.0,967.0,Black IPA,American Black Ale,392.0,12.0
1812.0,0.045,NaN,599.0,Santa Fe Irish Red Ale,Irish Red Ale,392.0,12.0
1813.0,NaN,NaN,307.0,Santa Fe Oktoberfest,Märzen / Oktoberfest,392.0,12.0
1814.0,0.08,NaN,305.0,Imperial Java Stout,Russian Imperial Stout,392.0,12.0
1815.0,0.055,NaN,304.0,Freestyle Pilsner,German Pilsener,392.0,12.0
1816.0,0.066,NaN,217.0,Happy Camper IPA,American IPA,392.0,12.0
1817.0,0.05,11.0,1477.0,Oval Beach Blonde Ale,American Blonde Ale,398.0,16.0
1818.0,0.065,NaN,1503.0,Oak Aged Cider,Cider,394.0,12.0
1819.0,0.065,NaN,1466.0,Ginger Cider,Cider,394.0,12.0
1820.0,0.065,NaN,1245.0,Schilling Hard Cider,Cider,394.0,12.0
1821.0,0.05,45.0,1324.0,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,428.0,12.0
1822.0,0.05,NaN,1323.0,Schlafly Black Lager,Schwarzbier,428.0,12.0
1823.0,0.045,30.0,1078.0,Schlafly IPA,American IPA,428.0,12.0
1824.0,0.05,30.0,1077.0,Schlafly American Brown Ale,American Brown Ale,428.0,12.0
1825.0,0.0409999999999999,16.0,588.0,Schlafly Hefeweizen,Hefeweizen,428.0,12.0
1826.0,0.045,17.0,53.0,Schlafly Summer Lager,Munich Helles Lager,428.0,12.0
1827.0,0.047,NaN,815.0,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,502.0,12.0
1828.0,0.074,60.0,1302.0,Blur India Pale Ale,American IPA,432.0,12.0
1829.0,0.065,NaN,1416.0,Dry Cider,Cider,411.0,16.0
1830.0,0.065,NaN,1415.0,Dry Hard Cider,Cider,411.0,16.0
1831.0,0.07,105.0,918.0,Frankenlou s IPA,American IPA,494.0,16.0
1832.0,0.07,55.0,917.0,Becky s Black Cat Porter,American Porter,494.0,16.0
1833.0,0.077,40.0,2250.0,Seventh Son of a Seventh Son,American Strong Ale,183.0,16.0
1834.0,0.053,20.0,1768.0,Stone Fort Brown Ale,English Brown Ale,183.0,16.0
1835.0,0.077,40.0,1767.0,Seventh Son Hopped Red Ale,American Amber / Red Ale,183.0,16.0
1836.0,0.06,53.0,1766.0,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),183.0,16.0
1837.0,0.07,68.0,1765.0,Golden Ratio IPA,American IPA,183.0,16.0
1838.0,0.068,NaN,2368.0,Black Hop IPA,American Black Ale,130.0,12.0
1839.0,0.05,NaN,738.0,Archer s Ale (2004),English Pale Ale,511.0,12.0
1840.0,0.069,65.0,1539.0,Monkey Fist IPA,American IPA,385.0,12.0
1841.0,0.051,NaN,975.0,Shipyard Summer Ale,American Pale Wheat Ale,385.0,12.0
1842.0,0.047,NaN,814.0,Pumpkinhead Ale,Pumpkin Ale,385.0,12.0
1843.0,0.051,NaN,727.0,Shipyard Export,American Blonde Ale,385.0,12.0
1844.0,0.052,NaN,2474.0,Nooner,German Pilsener,83.0,12.0
1845.0,0.072,65.0,2239.0,Torpedo,American IPA,83.0,12.0
1846.0,0.06,NaN,1919.0,Yonder Bock,Maibock / Helles Bock,83.0,12.0
1847.0,0.06,NaN,1918.0,CANfusion Rye Bock,Rye Beer,83.0,12.0
1848.0,0.0559999999999999,37.0,1905.0,Sierra Nevada Pale Ale,American Pale Ale (APA),83.0,16.0
1849.0,0.048,26.0,1338.0,Old Chico Crystal Wheat,American Pale Wheat Ale,83.0,12.0
1850.0,0.05,28.0,1295.0,Summerfest,Czech Pilsener,83.0,12.0
1851.0,0.072,65.0,426.0,Torpedo,American IPA,83.0,16.0
1852.0,0.0559999999999999,37.0,400.0,Sierra Nevada Pale Ale,American Pale Ale (APA),83.0,12.0
1853.0,0.069,NaN,2353.0,Sietsema Red Label,Cider,137.0,16.0
1854.0,0.042,NaN,212.0,Bear Ass Brown,American Brown Ale,551.0,12.0
1855.0,0.06,NaN,161.0,Red Mountain Ale,American Amber / Red Ale,551.0,12.0
1856.0,0.068,NaN,160.0,Ice Pick Ale,American IPA,551.0,12.0
1857.0,0.1,52.0,2574.0,4Beans,Baltic Porter,46.0,12.0
1858.0,0.042,16.0,2479.0,Jammer,Gose,46.0,12.0
1859.0,0.08,NaN,2443.0,Abigale,Belgian Pale Ale,46.0,12.0
1860.0,0.032,7.0,2266.0,Rad,Fruit / Vegetable Beer,46.0,16.0
1861.0,0.065,62.0,2090.0,Bengali,American IPA,46.0,24.0
1862.0,0.047,50.0,1962.0,Sensi Harvest,American Pale Ale (APA),46.0,12.0
1863.0,0.099,111.0,1696.0,Hi-Res,American Double / Imperial IPA,46.0,12.0
1864.0,0.07,70.0,1608.0,Global Warmer,American Strong Ale,46.0,12.0
1865.0,0.067,74.0,1591.0,Autumnation (2013),American IPA,46.0,16.0
1866.0,0.054,42.0,1388.0,The Crisp,German Pilsener,46.0,16.0
1867.0,0.052,34.0,1387.0,Sweet Action,Cream Ale,46.0,16.0
