REG_ADM,ANNEE,MOIS,TYPE,NOMBRE
01-BAS-SAINT-LAURENT,2021.0,8.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),12
01-BAS-SAINT-LAURENT,2021.0,8.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),2
01-BAS-SAINT-LAURENT,2021.0,9.0,01 - Nombre d'inspections,76
01-BAS-SAINT-LAURENT,2021.0,9.0,02 - Nombre d'avis de non-conformité,12
01-BAS-SAINT-LAURENT,2021.0,9.0,03 - Nombre d'infractions constatées,15
01-BAS-SAINT-LAURENT,2021.0,9.0,08 - Nombre d'échantillons prélevés,19
01-BAS-SAINT-LAURENT,2021.0,9.0,09 - Nombre d'analyses,64
01-BAS-SAINT-LAURENT,2021.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),1
02-SAGUENAY--LAC-SAINT-JEAN,2021.0,1.0,12 - Nombre de plaintes enregistrées,12
02-SAGUENAY--LAC-SAINT-JEAN,2021.0,2.0,12 - Nombre de plaintes enregistrées,8
02-SAGUENAY--LAC-SAINT-JEAN,2021.0,3.0,12 - Nombre de plaintes enregistrées,13
02-SAGUENAY--LAC-SAINT-JEAN,2021.0,4.0,12 - Nombre de plaintes enregistrées,19
02-SAGUENAY--LAC-SAINT-JEAN,2021.0,5.0,12 - Nombre de plaintes enregistrées,6
02-SAGUENAY--LAC-SAINT-JEAN,2021.0,6.0,12 - Nombre de plaintes enregistrées,11
02-SAGUENAY--LAC-SAINT-JEAN,2021.0,7.0,12 - Nombre de plaintes enregistrées,16
02-SAGUENAY--LAC-SAINT-JEAN,2021.0,8.0,12 - Nombre de plaintes enregistrées,16
02-SAGUENAY--LAC-SAINT-JEAN,2021.0,9.0,12 - Nombre de plaintes enregistrées,12
01-BAS-SAINT-LAURENT,2021.0,1.0,01 - Nombre d'inspections,89
01-BAS-SAINT-LAURENT,2021.0,1.0,02 - Nombre d'avis de non-conformité,11
01-BAS-SAINT-LAURENT,2021.0,1.0,03 - Nombre d'infractions constatées,12
01-BAS-SAINT-LAURENT,2021.0,1.0,07 - Montant des amendes imposées,3750
01-BAS-SAINT-LAURENT,2021.0,1.0,08 - Nombre d'échantillons prélevés,8
01-BAS-SAINT-LAURENT,2021.0,1.0,09 - Nombre d'analyses,33
01-BAS-SAINT-LAURENT,2021.0,2.0,01 - Nombre d'inspections,58
01-BAS-SAINT-LAURENT,2021.0,2.0,02 - Nombre d'avis de non-conformité,9
01-BAS-SAINT-LAURENT,2021.0,2.0,03 - Nombre d'infractions constatées,11
01-BAS-SAINT-LAURENT,2021.0,2.0,08 - Nombre d'échantillons prélevés,16
01-BAS-SAINT-LAURENT,2021.0,2.0,09 - Nombre d'analyses,42
01-BAS-SAINT-LAURENT,2021.0,3.0,01 - Nombre d'inspections,48
01-BAS-SAINT-LAURENT,2021.0,3.0,02 - Nombre d'avis de non-conformité,6
01-BAS-SAINT-LAURENT,2021.0,3.0,03 - Nombre d'infractions constatées,6
01-BAS-SAINT-LAURENT,2021.0,3.0,07 - Montant des amendes imposées,250
01-BAS-SAINT-LAURENT,2021.0,3.0,08 - Nombre d'échantillons prélevés,41
01-BAS-SAINT-LAURENT,2021.0,3.0,09 - Nombre d'analyses,73
01-BAS-SAINT-LAURENT,2021.0,3.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),8
01-BAS-SAINT-LAURENT,2021.0,4.0,01 - Nombre d'inspections,73
01-BAS-SAINT-LAURENT,2021.0,4.0,02 - Nombre d'avis de non-conformité,15
01-BAS-SAINT-LAURENT,2021.0,4.0,03 - Nombre d'infractions constatées,26
01-BAS-SAINT-LAURENT,2021.0,4.0,07 - Montant des amendes imposées,250
01-BAS-SAINT-LAURENT,2021.0,4.0,08 - Nombre d'échantillons prélevés,15
01-BAS-SAINT-LAURENT,2021.0,4.0,09 - Nombre d'analyses,52
01-BAS-SAINT-LAURENT,2020.0,10.0,02 - Nombre d'avis de non-conformité,13
01-BAS-SAINT-LAURENT,2020.0,10.0,03 - Nombre d'infractions constatées,21
01-BAS-SAINT-LAURENT,2020.0,10.0,07 - Montant des amendes imposées,2250
01-BAS-SAINT-LAURENT,2020.0,10.0,08 - Nombre d'échantillons prélevés,18
01-BAS-SAINT-LAURENT,2020.0,10.0,09 - Nombre d'analyses,75
01-BAS-SAINT-LAURENT,2020.0,10.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),2
01-BAS-SAINT-LAURENT,2020.0,11.0,01 - Nombre d'inspections,93
01-BAS-SAINT-LAURENT,2020.0,11.0,02 - Nombre d'avis de non-conformité,10
01-BAS-SAINT-LAURENT,2020.0,11.0,03 - Nombre d'infractions constatées,10
01-BAS-SAINT-LAURENT,2020.0,11.0,08 - Nombre d'échantillons prélevés,20
01-BAS-SAINT-LAURENT,2020.0,11.0,09 - Nombre d'analyses,67
01-BAS-SAINT-LAURENT,2020.0,12.0,01 - Nombre d'inspections,59
01-BAS-SAINT-LAURENT,2020.0,12.0,02 - Nombre d'avis de non-conformité,7
01-BAS-SAINT-LAURENT,2020.0,12.0,03 - Nombre d'infractions constatées,10
01-BAS-SAINT-LAURENT,2020.0,12.0,07 - Montant des amendes imposées,2750
01-BAS-SAINT-LAURENT,2020.0,12.0,08 - Nombre d'échantillons prélevés,29
01-BAS-SAINT-LAURENT,2020.0,1.0,01 - Nombre d'inspections,115
01-BAS-SAINT-LAURENT,2020.0,1.0,02 - Nombre d'avis de non-conformité,10
01-BAS-SAINT-LAURENT,2020.0,1.0,03 - Nombre d'infractions constatées,11
01-BAS-SAINT-LAURENT,2020.0,1.0,12 - Nombre de plaintes enregistrées,19
01-BAS-SAINT-LAURENT,2020.0,2.0,12 - Nombre de plaintes enregistrées,9
01-BAS-SAINT-LAURENT,2020.0,3.0,12 - Nombre de plaintes enregistrées,12
01-BAS-SAINT-LAURENT,2020.0,4.0,12 - Nombre de plaintes enregistrées,3
01-BAS-SAINT-LAURENT,2020.0,5.0,12 - Nombre de plaintes enregistrées,10
01-BAS-SAINT-LAURENT,2020.0,6.0,12 - Nombre de plaintes enregistrées,8
01-BAS-SAINT-LAURENT,2020.0,7.0,12 - Nombre de plaintes enregistrées,8
01-BAS-SAINT-LAURENT,2020.0,8.0,12 - Nombre de plaintes enregistrées,12
01-BAS-SAINT-LAURENT,2020.0,9.0,12 - Nombre de plaintes enregistrées,6
01-BAS-SAINT-LAURENT,2020.0,10.0,12 - Nombre de plaintes enregistrées,8
01-BAS-SAINT-LAURENT,2020.0,11.0,12 - Nombre de plaintes enregistrées,7
01-BAS-SAINT-LAURENT,2020.0,12.0,12 - Nombre de plaintes enregistrées,4
00-HORS QUÉBEC,2020.0,3.0,01 - Nombre d'inspections,1
00-HORS QUÉBEC,2020.0,3.0,02 - Nombre d'avis de non-conformité,1
00-HORS QUÉBEC,2020.0,3.0,03 - Nombre d'infractions constatées,2
00-HORS QUÉBEC,2020.0,6.0,12 - Nombre de plaintes enregistrées,1
00-HORS QUÉBEC,2020.0,9.0,01 - Nombre d'inspections,4
00-HORS QUÉBEC,2020.0,9.0,02 - Nombre d'avis de non-conformité,1
00-HORS QUÉBEC,2020.0,9.0,03 - Nombre d'infractions constatées,1
01-BAS-SAINT-LAURENT,2020.0,1.0,07 - Montant des amendes imposées,1850
01-BAS-SAINT-LAURENT,2020.0,1.0,08 - Nombre d'échantillons prélevés,35
01-BAS-SAINT-LAURENT,2020.0,1.0,09 - Nombre d'analyses,151
01-BAS-SAINT-LAURENT,2020.0,1.0,23 - Nombre d'avis administratifs émis par la direction,1
01-BAS-SAINT-LAURENT,2020.0,2.0,01 - Nombre d'inspections,108
01-BAS-SAINT-LAURENT,2020.0,2.0,02 - Nombre d'avis de non-conformité,18
01-BAS-SAINT-LAURENT,2020.0,2.0,03 - Nombre d'infractions constatées,23
01-BAS-SAINT-LAURENT,2020.0,2.0,07 - Montant des amendes imposées,5000
01-BAS-SAINT-LAURENT,2020.0,2.0,08 - Nombre d'échantillons prélevés,18
01-BAS-SAINT-LAURENT,2020.0,2.0,09 - Nombre d'analyses,90
01-BAS-SAINT-LAURENT,2020.0,2.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),7
01-BAS-SAINT-LAURENT,2020.0,3.0,01 - Nombre d'inspections,46
01-BAS-SAINT-LAURENT,2020.0,3.0,02 - Nombre d'avis de non-conformité,6
01-BAS-SAINT-LAURENT,2020.0,3.0,03 - Nombre d'infractions constatées,10
01-BAS-SAINT-LAURENT,2020.0,3.0,08 - Nombre d'échantillons prélevés,1
01-BAS-SAINT-LAURENT,2020.0,3.0,09 - Nombre d'analyses,10
01-BAS-SAINT-LAURENT,2020.0,4.0,01 - Nombre d'inspections,591
01-BAS-SAINT-LAURENT,2020.0,4.0,02 - Nombre d'avis de non-conformité,3
01-BAS-SAINT-LAURENT,2020.0,4.0,03 - Nombre d'infractions constatées,3
01-BAS-SAINT-LAURENT,2020.0,4.0,07 - Montant des amendes imposées,2000
01-BAS-SAINT-LAURENT,2020.0,5.0,01 - Nombre d'inspections,1
01-BAS-SAINT-LAURENT,2020.0,5.0,02 - Nombre d'avis de non-conformité,1
01-BAS-SAINT-LAURENT,2020.0,5.0,03 - Nombre d'infractions constatées,1
01-BAS-SAINT-LAURENT,2020.0,5.0,08 - Nombre d'échantillons prélevés,17
01-BAS-SAINT-LAURENT,2020.0,5.0,09 - Nombre d'analyses,17
01-BAS-SAINT-LAURENT,2020.0,6.0,01 - Nombre d'inspections,42
01-BAS-SAINT-LAURENT,2020.0,6.0,02 - Nombre d'avis de non-conformité,4
01-BAS-SAINT-LAURENT,2020.0,6.0,03 - Nombre d'infractions constatées,5
01-BAS-SAINT-LAURENT,2020.0,6.0,07 - Montant des amendes imposées,2000
01-BAS-SAINT-LAURENT,2020.0,7.0,01 - Nombre d'inspections,86
01-BAS-SAINT-LAURENT,2020.0,7.0,02 - Nombre d'avis de non-conformité,10
01-BAS-SAINT-LAURENT,2020.0,7.0,03 - Nombre d'infractions constatées,19
01-BAS-SAINT-LAURENT,2020.0,7.0,08 - Nombre d'échantillons prélevés,1
01-BAS-SAINT-LAURENT,2020.0,7.0,09 - Nombre d'analyses,7
01-BAS-SAINT-LAURENT,2020.0,7.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),5
01-BAS-SAINT-LAURENT,2020.0,8.0,01 - Nombre d'inspections,129
01-BAS-SAINT-LAURENT,2020.0,8.0,02 - Nombre d'avis de non-conformité,14
01-BAS-SAINT-LAURENT,2020.0,8.0,03 - Nombre d'infractions constatées,16
01-BAS-SAINT-LAURENT,2020.0,8.0,07 - Montant des amendes imposées,2000
01-BAS-SAINT-LAURENT,2020.0,8.0,08 - Nombre d'échantillons prélevés,30
01-BAS-SAINT-LAURENT,2020.0,8.0,09 - Nombre d'analyses,67
01-BAS-SAINT-LAURENT,2020.0,9.0,01 - Nombre d'inspections,141
01-BAS-SAINT-LAURENT,2020.0,9.0,02 - Nombre d'avis de non-conformité,14
01-BAS-SAINT-LAURENT,2020.0,9.0,03 - Nombre d'infractions constatées,17
01-BAS-SAINT-LAURENT,2020.0,9.0,08 - Nombre d'échantillons prélevés,11
01-BAS-SAINT-LAURENT,2020.0,9.0,09 - Nombre d'analyses,47
01-BAS-SAINT-LAURENT,2020.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),30
01-BAS-SAINT-LAURENT,2020.0,10.0,01 - Nombre d'inspections,114
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,7.0,03 - Nombre d'infractions constatées,24
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,7.0,07 - Montant des amendes imposées,2750
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,7.0,08 - Nombre d'échantillons prélevés,17
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,1.0,12 - Nombre de plaintes enregistrées,10
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,2.0,12 - Nombre de plaintes enregistrées,15
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,3.0,12 - Nombre de plaintes enregistrées,8
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,4.0,12 - Nombre de plaintes enregistrées,11
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,5.0,12 - Nombre de plaintes enregistrées,14
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,6.0,12 - Nombre de plaintes enregistrées,10
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,7.0,12 - Nombre de plaintes enregistrées,10
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,8.0,12 - Nombre de plaintes enregistrées,17
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,9.0,12 - Nombre de plaintes enregistrées,11
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,10.0,12 - Nombre de plaintes enregistrées,4
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,11.0,12 - Nombre de plaintes enregistrées,10
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,12.0,12 - Nombre de plaintes enregistrées,12
01-BAS-SAINT-LAURENT,2020.0,12.0,09 - Nombre d'analyses,81
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,1.0,01 - Nombre d'inspections,133
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,1.0,02 - Nombre d'avis de non-conformité,32
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,1.0,03 - Nombre d'infractions constatées,37
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,1.0,07 - Montant des amendes imposées,1750
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,1.0,08 - Nombre d'échantillons prélevés,65
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,1.0,09 - Nombre d'analyses,177
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,1.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),12
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,1.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),3
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,2.0,01 - Nombre d'inspections,121
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,2.0,02 - Nombre d'avis de non-conformité,29
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,2.0,03 - Nombre d'infractions constatées,34
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,2.0,07 - Montant des amendes imposées,2000
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,2.0,08 - Nombre d'échantillons prélevés,47
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,2.0,09 - Nombre d'analyses,205
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,2.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),34
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,3.0,01 - Nombre d'inspections,47
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,3.0,02 - Nombre d'avis de non-conformité,11
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,3.0,03 - Nombre d'infractions constatées,13
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,3.0,07 - Montant des amendes imposées,1000
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,3.0,08 - Nombre d'échantillons prélevés,16
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,3.0,09 - Nombre d'analyses,39
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,3.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),30
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,4.0,01 - Nombre d'inspections,478
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,4.0,08 - Nombre d'échantillons prélevés,2
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,4.0,09 - Nombre d'analyses,2
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,4.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),1000
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,5.0,01 - Nombre d'inspections,1
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,5.0,02 - Nombre d'avis de non-conformité,3
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,5.0,03 - Nombre d'infractions constatées,3
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,5.0,07 - Montant des amendes imposées,1500
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,6.0,01 - Nombre d'inspections,20
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,6.0,02 - Nombre d'avis de non-conformité,3
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,6.0,03 - Nombre d'infractions constatées,4
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,6.0,07 - Montant des amendes imposées,750
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,6.0,08 - Nombre d'échantillons prélevés,2
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,6.0,09 - Nombre d'analyses,8
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,7.0,01 - Nombre d'inspections,87
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,7.0,02 - Nombre d'avis de non-conformité,19
03-CAPITALE-NATIONALE,2020.0,1.0,12 - Nombre de plaintes enregistrées,61
03-CAPITALE-NATIONALE,2020.0,2.0,12 - Nombre de plaintes enregistrées,46
03-CAPITALE-NATIONALE,2020.0,3.0,12 - Nombre de plaintes enregistrées,49
03-CAPITALE-NATIONALE,2020.0,4.0,12 - Nombre de plaintes enregistrées,24
03-CAPITALE-NATIONALE,2020.0,5.0,12 - Nombre de plaintes enregistrées,28
03-CAPITALE-NATIONALE,2020.0,6.0,12 - Nombre de plaintes enregistrées,46
03-CAPITALE-NATIONALE,2020.0,7.0,12 - Nombre de plaintes enregistrées,60
03-CAPITALE-NATIONALE,2020.0,8.0,12 - Nombre de plaintes enregistrées,48
03-CAPITALE-NATIONALE,2020.0,9.0,12 - Nombre de plaintes enregistrées,46
03-CAPITALE-NATIONALE,2020.0,10.0,12 - Nombre de plaintes enregistrées,34
03-CAPITALE-NATIONALE,2020.0,11.0,12 - Nombre de plaintes enregistrées,24
03-CAPITALE-NATIONALE,2020.0,12.0,12 - Nombre de plaintes enregistrées,33
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,7.0,09 - Nombre d'analyses,67
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,7.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),23
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,8.0,01 - Nombre d'inspections,52
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,8.0,02 - Nombre d'avis de non-conformité,16
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,8.0,03 - Nombre d'infractions constatées,22
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,8.0,07 - Montant des amendes imposées,1500
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,8.0,08 - Nombre d'échantillons prélevés,3
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,8.0,09 - Nombre d'analyses,6
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,8.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),17
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,9.0,01 - Nombre d'inspections,62
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,9.0,02 - Nombre d'avis de non-conformité,14
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,9.0,03 - Nombre d'infractions constatées,14
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,9.0,07 - Montant des amendes imposées,1750
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,9.0,08 - Nombre d'échantillons prélevés,25
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,9.0,09 - Nombre d'analyses,61
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,9.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),6
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,10.0,01 - Nombre d'inspections,45
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,10.0,02 - Nombre d'avis de non-conformité,3
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,10.0,03 - Nombre d'infractions constatées,3
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,10.0,07 - Montant des amendes imposées,4000
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,10.0,08 - Nombre d'échantillons prélevés,2
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,10.0,09 - Nombre d'analyses,4
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,11.0,01 - Nombre d'inspections,53
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,11.0,02 - Nombre d'avis de non-conformité,21
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,11.0,03 - Nombre d'infractions constatées,25
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,11.0,07 - Montant des amendes imposées,1250
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,11.0,08 - Nombre d'échantillons prélevés,5
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,11.0,09 - Nombre d'analyses,29
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,11.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),23
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,12.0,01 - Nombre d'inspections,12
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,12.0,02 - Nombre d'avis de non-conformité,2
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,12.0,03 - Nombre d'infractions constatées,2
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,12.0,07 - Montant des amendes imposées,2500
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,12.0,08 - Nombre d'échantillons prélevés,4
02-SAGUENAY--LAC-SAINT-JEAN,2020.0,12.0,09 - Nombre d'analyses,22
03-CAPITALE-NATIONALE,2020.0,3.0,01 - Nombre d'inspections,112
03-CAPITALE-NATIONALE,2020.0,3.0,02 - Nombre d'avis de non-conformité,13
03-CAPITALE-NATIONALE,2020.0,3.0,03 - Nombre d'infractions constatées,18
03-CAPITALE-NATIONALE,2020.0,3.0,07 - Montant des amendes imposées,2500
03-CAPITALE-NATIONALE,2020.0,3.0,08 - Nombre d'échantillons prélevés,31
03-CAPITALE-NATIONALE,2020.0,3.0,09 - Nombre d'analyses,95
03-CAPITALE-NATIONALE,2020.0,3.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),10
03-CAPITALE-NATIONALE,2020.0,4.0,01 - Nombre d'inspections,1298
03-CAPITALE-NATIONALE,2020.0,4.0,07 - Montant des amendes imposées,500
03-CAPITALE-NATIONALE,2020.0,4.0,08 - Nombre d'échantillons prélevés,4
03-CAPITALE-NATIONALE,2020.0,4.0,09 - Nombre d'analyses,4
03-CAPITALE-NATIONALE,2020.0,4.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),330
03-CAPITALE-NATIONALE,2020.0,5.0,01 - Nombre d'inspections,512
03-CAPITALE-NATIONALE,2020.0,5.0,02 - Nombre d'avis de non-conformité,1
03-CAPITALE-NATIONALE,2020.0,5.0,03 - Nombre d'infractions constatées,1
03-CAPITALE-NATIONALE,2020.0,5.0,07 - Montant des amendes imposées,2500
03-CAPITALE-NATIONALE,2020.0,5.0,08 - Nombre d'échantillons prélevés,7
03-CAPITALE-NATIONALE,2020.0,5.0,09 - Nombre d'analyses,24
03-CAPITALE-NATIONALE,2020.0,6.0,01 - Nombre d'inspections,64
03-CAPITALE-NATIONALE,2020.0,6.0,02 - Nombre d'avis de non-conformité,19
03-CAPITALE-NATIONALE,2020.0,6.0,03 - Nombre d'infractions constatées,28
03-CAPITALE-NATIONALE,2020.0,6.0,07 - Montant des amendes imposées,1500
03-CAPITALE-NATIONALE,2020.0,6.0,08 - Nombre d'échantillons prélevés,29
03-CAPITALE-NATIONALE,2020.0,6.0,09 - Nombre d'analyses,63
03-CAPITALE-NATIONALE,2020.0,6.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),38
03-CAPITALE-NATIONALE,2020.0,7.0,01 - Nombre d'inspections,188
03-CAPITALE-NATIONALE,2020.0,7.0,02 - Nombre d'avis de non-conformité,41
03-CAPITALE-NATIONALE,2020.0,7.0,03 - Nombre d'infractions constatées,65
03-CAPITALE-NATIONALE,2020.0,7.0,07 - Montant des amendes imposées,7500
03-CAPITALE-NATIONALE,2020.0,7.0,08 - Nombre d'échantillons prélevés,101
03-CAPITALE-NATIONALE,2020.0,7.0,09 - Nombre d'analyses,247
03-CAPITALE-NATIONALE,2020.0,7.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),45
03-CAPITALE-NATIONALE,2020.0,7.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),30
03-CAPITALE-NATIONALE,2020.0,8.0,01 - Nombre d'inspections,173
03-CAPITALE-NATIONALE,2020.0,8.0,02 - Nombre d'avis de non-conformité,40
03-CAPITALE-NATIONALE,2020.0,8.0,03 - Nombre d'infractions constatées,57
03-CAPITALE-NATIONALE,2020.0,8.0,07 - Montant des amendes imposées,2250
03-CAPITALE-NATIONALE,2020.0,8.0,08 - Nombre d'échantillons prélevés,39
03-CAPITALE-NATIONALE,2020.0,8.0,09 - Nombre d'analyses,129
03-CAPITALE-NATIONALE,2020.0,8.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),48
03-CAPITALE-NATIONALE,2020.0,8.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),147
03-CAPITALE-NATIONALE,2020.0,10.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),1115
03-CAPITALE-NATIONALE,2020.0,11.0,01 - Nombre d'inspections,192
03-CAPITALE-NATIONALE,2020.0,11.0,02 - Nombre d'avis de non-conformité,34
03-CAPITALE-NATIONALE,2020.0,11.0,03 - Nombre d'infractions constatées,42
03-CAPITALE-NATIONALE,2020.0,11.0,07 - Montant des amendes imposées,1000
03-CAPITALE-NATIONALE,2020.0,11.0,08 - Nombre d'échantillons prélevés,40
03-CAPITALE-NATIONALE,2020.0,11.0,09 - Nombre d'analyses,152
03-CAPITALE-NATIONALE,2020.0,11.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),15
03-CAPITALE-NATIONALE,2020.0,11.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),1
03-CAPITALE-NATIONALE,2020.0,12.0,01 - Nombre d'inspections,179
03-CAPITALE-NATIONALE,2020.0,12.0,02 - Nombre d'avis de non-conformité,32
03-CAPITALE-NATIONALE,2020.0,12.0,03 - Nombre d'infractions constatées,46
03-CAPITALE-NATIONALE,2020.0,12.0,07 - Montant des amendes imposées,3250
03-CAPITALE-NATIONALE,2020.0,12.0,08 - Nombre d'échantillons prélevés,60
03-CAPITALE-NATIONALE,2020.0,12.0,09 - Nombre d'analyses,185
03-CAPITALE-NATIONALE,2020.0,1.0,01 - Nombre d'inspections,274
03-CAPITALE-NATIONALE,2020.0,1.0,02 - Nombre d'avis de non-conformité,53
03-CAPITALE-NATIONALE,2020.0,1.0,03 - Nombre d'infractions constatées,71
03-CAPITALE-NATIONALE,2020.0,1.0,07 - Montant des amendes imposées,250
03-CAPITALE-NATIONALE,2020.0,1.0,08 - Nombre d'échantillons prélevés,76
03-CAPITALE-NATIONALE,2020.0,1.0,09 - Nombre d'analyses,280
03-CAPITALE-NATIONALE,2020.0,1.0,10 - Quantité d'aliments éliminés ou confisqués (en kg),18
03-CAPITALE-NATIONALE,2020.0,1.0,11 - Quantité d'aliments éliminés ou confisqués (en litres),60
03-CAPITALE-NATIONALE,2020.0,2.0,01 - Nombre d'inspections,233
03-CAPITALE-NATIONALE,2020.0,2.0,02 - Nombre d'avis de non-conformité,47
03-CAPITALE-NATIONALE,2020.0,2.0,03 - Nombre d'infractions constatées,73
03-CAPITALE-NATIONALE,2020.0,2.0,07 - Montant des amendes imposées,2000
03-CAPITALE-NATIONALE,2020.0,2.0,08 - Nombre d'échantillons prélevés,45
