CARUID,CROP,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,LATITUDE,LONGITUDE
4607,peas,29.7,19.5,25.5,36.4,26.3,29.5,12.5,35.3,26.38,35.26,33.12,34.39,47.86,34.21,27.92,29.87,38.81,42.3,29.2,35.57,37.11982006,44.56758563,44.02923219,29.86255479,26.85288932,40.69,52.4,52.4,47.35,35.7,54.2,38.5,49.9854012,-98.4596024
4607,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,49.9854012,-98.4596024
4607,spring_wheat,34.0,16.5,35.1,41.5,36.8,49.1,29.3,38.0,33.5,42.0,34.8,40.1,42.0,40.9,27.3,39.9,50.4,50.4,26.3,42.4,42.3,48.2,51.0,40.6,34.8,49.4,-999.0,55.8,53.5,56.5,67.9,58.0,49.9854012,-98.4596024
4607,winter_wheat,43.3,-999.0,31.0,33.6,29.4,-999.0,-999.0,21.9,-999.0,-999.0,38.3,54.3,-999.0,59.4,-999.0,-999.0,47.2,-999.0,-999.0,70.6,68.1,67.9,72.1,69.0,61.7,68.6,-999.0,44.9,73.13,79.6,75.4,62.9,49.9854012,-98.4596024
4608,barley,55.6,28.3,49.3,63.5,50.2,74.7,47.8,60.0,55.7,69.2,58.9,67.8,61.6,71.5,60.4,58.4,72.8,70.5,46.4,67.9,59.3,76.7,79.3,68.0,44.4,66.6,79.6,77.4,77.1,75.3,87.8,82.4,49.2795982,-98.3065033
4608,canola,26.5,12.2,14.0,22.3,30.5,32.6,20.7,30.5,26.6,32.2,28.5,34.6,34.1,32.5,29.3,32.2,34.4,32.0,22.1,33.7,30.1,40.8,42.2,39.8,31.9,30.2,45.8,44.3,44.3,39.0,47.0,46.8,49.2795982,-98.3065033
4608,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,49.2795982,-98.3065033
4608,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.2795982,-98.3065033
4608,flaxseed,20.5,8.0,10.7,21.1,20.2,26.7,17.1,23.6,21.12,25.27,20.7,22.36,23.34,20.73,18.65,20.12,20.49,22.51,14.68,20.43,22.13078008,24.37002457,27.65906143,23.54280557,17.30974478,15.85,27.56,26.27,27.01,27.46,30.4,32.2,49.2795982,-98.3065033
4608,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.2795982,-98.3065033
4608,oats,64.2,29.2,42.0,71.1,59.6,87.0,65.4,73.7,75.7,79.2,78.8,84.5,87.8,85.9,64.3,69.2,97.4,89.5,39.3,82.2,86.3,105.1,103.1,94.6,81.0,102.3,113.1,122.9,113.9,126.8,121.5,115.3,49.2795982,-98.3065033
4608,peas,29.6,13.9,22.5,25.9,19.9,28.0,10.8,29.9,31.96,25.7,19.56,32.62,32.33,31.43,39.51,19.81,30.43,36.73,14.02,31.46,22.69600423,24.32322473,44.79851989,40.52917971,41.23956905,-999.0,28.2,28.7,53.74,29.3,49.6,49.3,49.2795982,-98.3065033
4608,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,49.2795982,-98.3065033
4608,spring_wheat,32.9,14.3,31.2,42.9,34.2,48.1,26.7,34.0,31.8,40.1,31.8,39.7,40.4,44.1,34.8,39.0,49.2,45.7,29.1,44.0,39.5,51.1,54.0,48.4,39.9,49.9,-999.0,60.7,60.4,58.0,64.4,64.2,49.2795982,-98.3065033
4608,winter_wheat,27.1,-999.0,31.0,36.7,28.4,-999.0,-999.0,-999.0,-999.0,36.3,32.2,49.9,61.0,67.0,46.2,-999.0,72.4,-999.0,37.3,61.4,63.6,71.2,70.6,65.8,64.2,71.4,-999.0,54.4,67.8,76.5,64.4,73.0,49.2795982,-98.3065033
4609,barley,57.4,31.7,60.5,51.1,47.3,71.1,51.6,58.6,56.7,68.7,54.3,55.1,74.1,54.7,29.5,48.8,70.4,61.3,19.8,66.6,55.4,77.7,57.6,39.8,45.7,70.7,96.3,82.3,62.7,69.2,92.2,81.1,49.6281013,-96.805397
4609,canola,26.3,14.6,20.7,20.7,21.8,30.0,19.9,28.8,26.3,33.3,26.4,30.9,33.3,18.3,15.8,29.4,35.3,32.4,7.6,29.6,24.9,36.3,32.2,21.8,26.3,29.7,47.0,34.8,38.7,31.8,46.0,46.2,49.6281013,-96.805397
4609,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,49.6281013,-96.805397
4609,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.6281013,-96.805397
4609,flaxseed,21.4,10.6,17.3,20.3,17.6,24.7,16.4,20.6,21.72,24.65,18.11,20.42,21.81,14.93,14.43,21.71,25.36,22.9,6.95,17.62,19.15798872,27.98705979,20.99107211,14.09953584,14.36658933,11.55,18.18,-999.0,18.81,-999.0,-999.0,24.5,49.6281013,-96.805397
4609,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.6281013,-96.805397
4609,oats,65.2,36.9,61.3,67.0,44.8,81.8,59.1,69.8,70.8,78.7,73.9,70.8,89.8,80.7,47.0,72.1,97.7,81.8,26.1,82.1,78.2,92.6,75.1,73.9,74.1,104.2,106.9,109.2,115.7,79.1,128.3,108.2,49.6281013,-96.805397
4609,peas,28.6,17.0,26.4,31.6,19.5,23.4,12.8,19.0,31.49,25.42,18.37,30.88,30.07,25.35,20.16,22.6,39.4,-999.0,-999.0,-999.0,25.94686425,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,30.9,28.0,49.6281013,-96.805397
4609,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,49.6281013,-96.805397
4609,spring_wheat,33.3,17.8,37.6,37.1,27.8,47.7,27.0,31.1,32.4,39.6,29.9,36.4,44.5,33.7,19.0,34.0,49.9,44.5,12.9,44.0,36.2,43.8,40.0,31.4,38.2,54.1,59.5,51.4,55.3,46.9,69.9,67.3,49.6281013,-96.805397
4609,winter_wheat,25.0,-999.0,-999.0,-999.0,32.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.8,-999.0,68.0,68.7,22.8,56.1,78.4,65.0,-999.0,69.6,67.2,79.9,50.7,52.1,61.6,80.7,89.2,74.0,76.68,78.4,-999.0,83.7,49.6281013,-96.805397
4610,barley,43.6,43.6,43.8,49.4,44.6,60.0,42.4,61.8,54.2,64.7,60.5,50.7,69.8,54.7,38.4,38.0,65.1,70.5,24.0,68.5,13.3,-999.0,-999.0,26.3,27.6,28.4,71.4,50.7,74.4,31.4,-999.0,48.1,49.7303009,-95.8424988
4610,canola,22.4,21.2,16.9,18.8,24.0,19.6,13.6,23.2,22.1,34.6,26.7,24.7,32.2,16.8,15.7,23.0,34.5,34.3,15.6,38.0,10.1,34.7,23.9,17.3,28.9,24.2,43.3,35.8,32.4,31.0,44.1,43.5,49.7303009,-95.8424988
4610,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,49.7303009,-95.8424988
4610,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.7303009,-95.8424988
4610,flaxseed,18.5,15.5,17.7,20.8,26.8,17.6,13.7,16.8,13.03,20.18,24.31,17.62,22.41,14.05,13.3,15.84,21.75,26.59,9.56,19.87,14.59370301,30.68484848,-999.0,-999.0,13.66821346,8.15,-999.0,-999.0,26.06,-999.0,-999.0,-999.0,49.7303009,-95.8424988
4610,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.7303009,-95.8424988
4610,oats,51.4,40.4,44.7,61.2,20.0,62.5,36.4,44.7,47.3,67.1,64.7,53.9,67.8,65.0,45.1,45.1,64.7,84.0,24.3,70.5,36.8,89.0,52.6,43.7,48.0,77.1,80.4,87.3,79.5,74.3,-999.0,101.2,49.7303009,-95.8424988
4610,peas,29.4,27.7,28.7,51.6,-999.0,-999.0,-999.0,11.9,-999.0,-999.0,-999.0,29.86,-999.0,17.92,4.62,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.7303009,-95.8424988
4610,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,49.7303009,-95.8424988
4610,spring_wheat,27.6,23.2,30.2,31.7,20.9,37.5,19.6,27.6,27.5,37.0,36.0,32.6,-999.0,39.1,21.1,-999.0,-999.0,40.5,22.0,49.1,22.5,45.5,39.0,-999.0,38.3,42.7,-999.0,45.7,49.4,48.2,67.6,65.2,49.7303009,-95.8424988
4610,winter_wheat,25.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,43.7,-999.0,-999.0,-999.0,-999.0,-999.0,74.7,34.7,69.7,51.9,-999.0,54.8,50.2,-999.0,94.9,63.15,78.7,-999.0,72.0,49.7303009,-95.8424988
4611,barley,54.5,42.6,48.5,56.5,42.8,72.5,37.6,54.3,54.2,62.7,65.0,60.7,70.5,60.7,39.7,55.2,71.9,73.4,22.9,66.2,70.1,70.7,69.2,36.9,45.6,53.4,77.8,54.7,75.2,75.2,80.9,72.4,50.2265015,-97.2457962
4611,canola,23.7,20.2,18.2,20.2,13.4,28.8,16.1,25.4,23.6,28.6,28.7,29.7,34.7,20.3,23.5,31.6,35.6,35.2,14.8,27.5,29.4,31.9,30.6,18.6,18.6,22.2,42.9,29.2,37.4,35.0,45.1,39.9,50.2265015,-97.2457962
4611,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,50.2265015,-97.2457962
4611,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.2265015,-97.2457962
4611,flaxseed,20.4,14.1,16.2,18.3,17.4,24.7,14.6,17.5,19.45,24.0,23.59,16.89,21.84,13.25,15.2,19.53,22.98,21.63,10.7,15.47,19.72852444,23.89041769,25.30209844,15.16554925,16.38190255,13.61,16.79,25.81,19.04,13.06,30.2,24.9,50.2265015,-97.2457962
4611,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.2265015,-97.2457962
4611,oats,59.7,40.7,53.1,65.6,56.3,83.3,52.2,64.1,69.0,68.5,75.4,72.4,81.9,76.2,54.8,72.1,86.7,92.8,43.5,68.3,82.6,90.9,85.0,61.9,57.5,76.6,103.1,77.5,102.6,95.7,114.2,99.0,50.2265015,-97.2457962
4611,peas,29.3,19.2,23.3,36.4,23.6,-999.0,-999.0,24.3,-999.0,-999.0,-999.0,30.33,34.49,26.52,19.09,34.09,41.24,-999.0,13.55,45.59,34.77920085,34.15048733,-999.0,26.60663745,45.10297094,-999.0,-999.0,-999.0,-999.0,-999.0,50.3,57.2,50.2265015,-97.2457962
4611,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,50.2265015,-97.2457962
4611,spring_wheat,31.7,21.2,33.3,37.4,30.9,43.6,22.2,29.2,32.3,40.2,34.0,37.2,42.9,36.8,21.8,34.3,46.4,45.8,19.2,39.6,39.3,42.0,38.0,28.2,31.9,48.8,59.2,47.7,54.1,54.1,-999.0,60.5,50.2265015,-97.2457962
4611,winter_wheat,-999.0,-999.0,-999.0,33.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,47.4,69.2,55.2,57.8,64.4,42.6,67.2,-999.0,60.6,73.1,72.2,57.3,55.6,67.2,65.4,84.9,60.3,35.4,76.5,-999.0,-999.0,50.2265015,-97.2457962
4612,barley,48.7,39.0,45.0,58.2,64.4,62.5,54.2,61.2,53.3,62.6,62.0,60.2,60.4,57.0,42.5,52.5,67.6,76.1,35.7,56.8,55.5,45.5,51.8,28.0,38.8,40.8,73.9,44.9,56.6,63.7,76.5,67.3,55.7296982,-97.1669998
4612,canola,23.5,20.9,18.9,22.9,26.7,22.6,18.1,24.6,21.8,28.5,31.0,29.6,30.5,26.5,27.1,32.4,32.5,36.7,21.4,33.3,27.0,25.7,31.0,20.9,24.2,24.8,38.2,27.2,36.0,34.7,41.5,32.9,55.7296982,-97.1669998
4612,corn,86.0,52.9,50.0,76.5,81.0,46.7,41.4,83.6,82.2,80.0,80.0,94.4,94.0,80.0,98.5,93.5,92.9,70.0,75.8,103.1,99.6,106.6,105.9,105.0,93.1,110.7,128.0,111.8,126.5,139.4,128.2,113.2,55.7296982,-97.1669998
4612,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,55.7296982,-97.1669998
4612,flaxseed,17.5,15.6,15.5,19.0,19.4,10.3,16.1,21.7,12.39,19.69,22.32,21.83,19.68,19.38,15.12,19.89,20.97,22.13,13.5,17.24,20.27904135,24.40999181,14.2022129,8.658844765,20.45243619,15.81,26.27,20.63,14.98,22.34,27.5,30.4,55.7296982,-97.1669998
4612,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,55.7296982,-97.1669998
4612,oats,55.1,40.1,51.9,65.0,55.0,52.3,59.0,63.9,46.6,64.3,67.4,66.7,61.7,69.2,62.1,63.7,59.7,88.5,61.7,72.8,79.0,68.7,67.5,48.9,64.4,67.8,91.6,82.9,92.4,82.6,95.3,77.9,55.7296982,-97.1669998
4612,peas,33.0,19.3,27.9,36.1,28.7,-999.0,15.4,32.8,29.2,42.08,40.2,46.15,-999.0,32.1,25.48,34.3,35.1,43.14,15.36,32.16,24.77655464,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.1,42.52,39.8,-999.0,29.6,55.7296982,-97.1669998
4612,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.0,30.8,25.0,15.0,21.6,26.5,34.7,32.4,29.5,31.4,26.7,35.4,37.6,32.3,37.0,41.3,36.1,31.1,55.7296982,-97.1669998
4612,spring_wheat,30.4,22.6,32.2,37.0,33.0,33.1,31.2,35.2,33.4,42.9,36.3,40.6,-999.0,41.2,28.0,32.9,-999.0,44.5,30.0,38.7,34.8,33.8,-999.0,27.4,35.7,37.3,52.2,-999.0,-999.0,-999.0,-999.0,49.0,55.7296982,-97.1669998
4612,winter_wheat,28.3,20.0,34.0,-999.0,26.8,-999.0,-999.0,-999.0,-999.0,-999.0,44.0,-999.0,-999.0,-999.0,75.9,55.5,-999.0,-999.0,-999.0,74.0,66.0,63.7,-999.0,26.3,49.7,55.8,58.8,-999.0,-999.0,-999.0,-999.0,31.3,55.7296982,-97.1669998
4701,barley,46.2,26.4,24.9,53.1,40.7,55.6,53.3,49.6,45.4,53.2,43.4,49.6,41.8,51.7,48.7,45.7,41.7,55.9,51.0,52.2,49.7,53.0,58.5,47.8,35.0,43.4,70.2,42.6,58.4,72.6,62.7,75.2,50.8585014,-102.7679977
4701,canola,24.3,15.4,7.0,21.4,28.6,27.4,26.6,20.6,17.3,24.6,18.9,21.6,21.7,25.6,21.6,30.2,17.4,24.3,26.6,23.9,22.3,28.4,34.1,29.9,19.6,24.6,35.2,28.4,33.0,35.7,35.6,38.1,50.8585014,-102.7679977
4701,corn,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.8585014,-102.7679977
4701,durum_wheat,27.0,13.7,15.6,33.3,33.2,35.1,34.0,27.7,33.4,29.7,21.9,26.0,26.4,32.6,24.8,25.1,21.0,29.7,33.5,28.0,26.9,28.8,37.8,32.6,28.1,30.3,43.3,36.9,33.1,45.7,35.8,48.9,50.8585014,-102.7679977
4701,flaxseed,17.8,10.8,6.9,19.2,12.5,16.5,21.6,18.3,19.5,21.6,16.6,18.4,17.5,17.3,18.0,18.4,15.0,13.7,21.2,17.7,18.0,20.8,22.6,16.6,14.9,19.0,24.8,20.3,20.6,25.5,19.9,24.3,50.8585014,-102.7679977
4701,lentils,649.9,622.6,794.7,1356.4,1245.6,1022.5,1060.1,990.3,1247.0,1184.6,1026.5,1079.3,1049.7,832.3,876.9,767.9,762.7,894.6,1067.6,963.5,922.8,1247.6,1298.7,1125.6,881.3,1247.8,1276.1,1292.3,1532.4,969.7,1437.0,1901.0,50.8585014,-102.7679977
4701,oats,52.4,25.8,22.9,56.6,48.2,56.8,60.1,56.4,56.4,60.1,46.5,55.6,45.3,56.0,53.0,57.0,42.4,63.9,58.9,54.0,57.1,58.8,60.0,55.9,43.2,60.2,73.2,69.5,67.5,74.9,74.9,81.4,50.8585014,-102.7679977
4701,peas,15.9,9.8,16.2,29.8,50.0,43.4,25.6,28.4,30.1,31.1,26.2,29.7,27.8,34.6,32.3,28.4,22.4,37.8,24.5,28.1,33.6,29.5,33.5,27.0,20.6,33.1,39.4,30.1,34.2,33.5,35.7,38.9,50.8585014,-102.7679977
4701,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.2,23.1,24.9,32.3,20.8,21.0,50.8585014,-102.7679977
4701,spring_wheat,28.1,15.1,17.2,33.2,24.3,32.2,27.9,26.1,25.9,30.0,22.4,27.7,25.1,30.4,27.4,29.8,25.3,30.8,31.4,31.5,27.5,33.1,37.5,33.3,26.7,34.2,44.0,36.0,37.2,44.7,43.4,45.5,50.8585014,-102.7679977
4701,winter_wheat,21.5,9.5,19.8,30.2,31.2,31.2,24.3,29.9,40.4,32.1,27.0,31.8,44.8,51.7,33.8,27.6,35.7,46.1,31.1,44.7,44.5,40.7,43.2,50.2,31.3,55.2,38.2,43.2,42.0,54.0,52.4,42.2,50.8585014,-102.7679977
4702,barley,42.3,15.4,22.1,42.4,28.7,52.0,51.3,36.3,41.7,45.9,33.8,40.6,38.7,41.4,38.1,38.5,24.5,43.0,44.3,38.1,38.0,39.9,51.8,44.1,28.4,35.5,55.9,38.2,40.8,57.5,36.5,51.1,50.0774994,-104.3089981
4702,canola,24.8,10.1,6.8,25.1,26.4,30.0,27.9,21.6,18.2,23.1,12.5,20.9,21.9,23.5,20.2,25.4,10.8,25.5,25.5,21.5,21.3,25.3,34.3,30.5,20.7,25.9,37.6,34.8,34.1,38.9,23.2,36.0,50.0774994,-104.3089981
4702,corn,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.0774994,-104.3089981
4702,durum_wheat,26.6,11.0,18.3,33.8,33.2,32.7,33.4,28.0,27.8,30.4,21.8,25.0,31.0,28.9,25.3,26.0,22.7,27.4,34.1,27.9,24.5,27.2,35.7,31.1,28.1,31.7,43.5,40.5,32.5,46.9,26.3,41.4,50.0774994,-104.3089981
4702,flaxseed,16.4,7.7,7.8,20.3,16.0,16.9,22.0,17.6,19.7,21.2,14.0,16.8,17.7,16.2,16.4,15.5,11.0,14.6,19.7,15.9,15.3,17.5,22.5,17.4,17.2,19.9,25.0,21.4,18.5,26.3,13.0,19.7,50.0774994,-104.3089981
4702,lentils,714.5,244.5,579.2,1233.6,564.5,944.5,1098.6,963.5,1115.0,1093.2,944.9,1120.9,1209.2,959.2,1018.6,966.9,758.0,1175.7,1188.5,996.5,1016.2,1382.6,1533.0,1274.1,923.1,1369.7,1560.6,1442.7,1476.2,1483.5,943.0,1418.0,50.0774994,-104.3089981
4702,oats,51.5,19.9,23.1,47.9,44.8,51.6,61.4,47.3,49.0,57.2,34.4,51.7,46.7,51.8,44.4,45.4,29.6,56.3,54.6,38.4,44.0,59.5,60.1,34.5,47.3,56.6,57.8,64.7,73.4,70.4,35.6,58.1,50.0774994,-104.3089981
4702,peas,10.0,9.9,23.2,27.7,57.5,14.3,26.0,26.2,23.2,29.1,20.1,29.4,30.2,34.7,27.3,23.7,16.8,37.3,28.4,24.4,26.7,25.9,30.7,26.1,27.1,31.9,35.9,32.2,25.5,35.7,19.4,30.0,50.0774994,-104.3089981
4702,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.2,23.1,24.9,32.3,20.8,21.0,50.0774994,-104.3089981
4702,spring_wheat,26.5,10.5,18.2,32.1,23.5,31.7,30.3,25.5,25.6,29.4,19.8,23.2,26.6,24.9,23.4,25.1,17.6,26.6,28.8,25.5,21.1,24.9,33.4,30.4,25.2,28.4,39.8,33.1,30.4,37.0,27.6,37.3,50.0774994,-104.3089981
4702,winter_wheat,17.4,8.0,14.9,23.3,31.2,35.9,24.3,25.2,27.6,43.5,27.0,17.5,40.8,35.2,24.4,12.2,37.2,46.9,24.8,36.8,37.4,28.2,32.1,56.3,42.0,54.2,36.3,48.3,35.3,51.2,33.7,42.2,50.0774994,-104.3089981
4703,barley,42.4,14.5,30.2,41.6,46.3,48.3,53.5,35.2,40.6,41.7,35.9,39.5,45.2,43.3,36.3,36.6,27.0,50.3,43.0,33.0,28.6,39.0,45.4,51.3,37.4,42.3,56.3,52.0,44.9,63.5,47.9,40.1,50.1203003,-107.7389984
4703,canola,25.8,6.8,19.0,35.2,32.5,30.2,27.6,19.9,18.7,21.9,14.9,20.2,23.5,23.5,18.9,24.2,11.1,28.6,21.8,19.1,17.2,23.0,31.7,31.5,25.9,26.7,37.9,36.0,34.8,42.8,27.2,27.9,50.1203003,-107.7389984
4703,corn,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.1203003,-107.7389984
4703,durum_wheat,26.6,9.8,22.9,31.4,47.9,32.5,33.4,27.6,29.7,31.2,25.7,27.1,33.7,31.8,23.4,23.7,20.9,33.5,31.1,23.4,21.5,25.8,32.0,32.4,33.2,31.7,42.6,36.7,33.2,48.3,-999.0,27.5,50.1203003,-107.7389984
4703,flaxseed,17.8,5.6,11.1,20.0,17.0,15.5,22.9,15.3,20.4,18.3,14.0,16.0,19.0,19.3,15.5,14.3,9.7,20.1,18.3,13.3,11.9,16.5,21.8,21.4,20.2,17.6,25.5,21.1,19.5,25.4,15.9,17.4,50.1203003,-107.7389984
4703,lentils,1631.5,165.5,681.8,1516.2,1210.1,1246.5,1045.8,778.3,998.0,1003.3,867.4,964.1,1309.9,1283.7,951.0,941.8,779.3,1381.6,1146.6,777.0,825.0,1142.9,1423.0,1472.6,1306.3,1376.0,1785.5,1527.1,1414.5,1369.0,1082.0,931.0,50.1203003,-107.7389984
