CODE_REGION,REGION_ADMIN,VILLE,INTERVENANT_NOM,INTERVENANT_NUMERO,SITE_NOM,SITE_NUMERO,SITE_ADRESSE_COMPLETE,PERMIS_DATE_EMISSION,PERMIS_DATE_EXPIRATION,NO_PERMIS,CAPACITE_AUTORISE,NOMBRE_RESERVOIR_AUTORISE,DATE_PROCHAINE_VERIFICATION
16.0,Montérégie,Beauharnois,Ville de Beauharnois,8240-0540,GARAGE MUNICIPAL,1-1535-60803138,50 CH DES HAUTS-FOURNEAUX BEAUHARNOIS QC CANADA J6N 1W5,2020-07-29,2022-07-28,1016947,19675,1,2022-07-28
5.0,Estrie,Bromont,Ville de Bromont,8254-3174,GARAGE MUNICIPAL,1-1535-60803141,20 RUE DU PACIFIQUE EST BROMONT QC CANADA J2L 1J5,2020-06-01,2022-05-31,1011663,45460,2,2022-05-31
14.0,Lanaudière,Terrebonne,Ville de Terrebonne,8234-5646,STATION POMPAGE MOODY,1-1535-60803324,1240 RUE SAINT-LOUIS Terrebonne QC Canada J6W 1K4,2020-04-01,2022-03-31,1013631,5250,2,2024-04-01
16.0,Montérégie,Saint-Bruno-de-Montarville,Costco Wholesale Canada Ltd.,8007-8413,COSTCO SAINT-BRUNO-DE-MONTARVILLE,1-1535-60804619,1100 BOULEVARD SAINT-BRUNO SAINT-BRUNO-DE-MONTARVILLE QC CANADA J3V 6P4,2019-10-23,2021-10-22,1008932,452052,3,2023-10-22
16.0,Montérégie,Saint-Bruno-de-Montarville,Costco Wholesale Canada Ltd.,8007-8413,COSTCO SAINT-BRUNO-DE-MONTARVILLE,1-1535-60804619,1100 BOULEVARD SAINT-BRUNO SAINT-BRUNO-DE-MONTARVILLE QC CANADA J3V 6P4,2021-10-23,2023-10-22,1008932,452052,3,2023-10-22
1.0,Bas-Saint-Laurent,Saint-Noël,Garage Yannick Ouellet inc.,5781-0665,GARAGE OUELLET & FILS ENR,1-1535-60804762,146 ROUTE 297 SAINT-NOËL QC CANADA G0J 3A0,2021-02-01,2023-01-31,1010074,45000,3,2023-01-31
16.0,Montérégie,Varennes,Ville de Varennes,9501-2704,GARAGE MUNICIPAL,1-1535-60840834,1850  MARIE VICTORIN VARENNES QC CANADA J3R 9Z9,2020-07-01,2022-06-30,1016913,54504,2,2022-06-30
1.0,Bas-Saint-Laurent,Saint-Moïse,9437-0228 Québec inc,5798-6150,GAZ BAR ST AMAND 9437-0228,1-1535-60840908,420 ROUTE 132 SAINT-MOÏSE QC CANADA G0J 2Z0,2020-12-01,2022-11-30,1010037,33626,1,2024-11-30
1.0,Bas-Saint-Laurent,Trois-Pistoles,CENTRE DE SERVICES SCOLAIRE du Fleuve et des Lacs,5604-5362,École Litalien,1-1535-1690097,286 RUE LANGLAIS TROIS-PISTOLES QC CANADA G0L 4K0,2021-04-01,2023-03-31,1012703,5000,1,2025-03-31
15.0,Laurentides,Saint-Hippolyte,Sable L.G. - Division de Bau-Val inc.,5781-7181,Groupe Bauval inc.- Division Sables L.G.,1-1535-60844611,435 CHEMIN DE LA CARRIÈRE SAINT-HIPPOLYTE QC CANADA J8A 1E9,2021-07-01,2023-06-30,1019656,72350,3,2025-06-30
12.0,Chaudière-Appalaches,Saint-Charles-de-Bellechasse,Centre De Services Scolaire De La Côte-Du-Sud,2803-6036,ECOLE L ETINCELLE,1-1535-60845912,2829 AVENUE ROYALE SAINT-CHARLES-DE-BELLECHASSE QC CANADA G0R 2T0,2021-10-01,2023-09-30,1013126,4500,1,2025-09-30
6.0,Montréal,Montréal,Bell Canada,5780-4247,BELL MOBILITE,1-1535-60846123,1333 RUE CARRIE-DERICK MONTRÉAL QC CANADA H3C 5K4,2020-04-01,2022-03-31,1017045,44709,5,2024-03-31
7.0,Outaouais,Bois-Franc,Caissie Clarence,8000-7966,MOTEL OPANO 105,1-1535-60847458,428A ROUTE 105 BOIS-FRANC QC CANADA J9E 3A9,2020-08-27,2022-08-26,1013732,105000,3,2022-08-26
1.0,Bas-Saint-Laurent,Saint-Gabriel-Lalemant,Centre de services scolaire de Kamouraska-Rivière-du-Loup,8231-4378,École de l'Amitié,1-1535-1690236,24 RUE PRINCIPALE SAINT-GABRIEL-LALEMANT QC CANADA G0L 3E0,2020-12-01,2022-11-30,1017694,5000,1,2024-11-30
3.0,Capitale-Nationale,Québec,Costco Wholesale Canada Ltd.,8007-8413,COSTCO SAINTE-FOY,1-1535-60848715,3233 AVENUE WATT QUÉBEC QC CANADA G1X 4W2,2019-11-20,2021-11-19,1015199,250000,3,2021-11-19
11.0,Gaspésie--Îles-de-la-Madeleine,Chandler,Dépanneur Multiservices BC Inc.,5689-4959,Dépanneur Multiservices BC Inc.,1-1535-60848827,382 BOULEVARD PABOS CHANDLER QC CANADA G0C 2H0,2020-12-01,2022-11-30,1009895,46500,2,2022-11-30
11.0,Gaspésie--Îles-de-la-Madeleine,Chandler,"Société québécoise des infrastructures - Dir. imm. du Bas-St-Laurent, Gaspésie-Iles-de-la-Madeleine",5781-7777,SURETE DU QUEBEC,1-1535-60848828,323 BOULEVARD PABOS CHANDLER QC CANADA G0C 2H0,2021-01-22,2023-01-21,1014344,14516,1,2023-01-21
11.0,Gaspésie--Îles-de-la-Madeleine,Chandler,Centre Intégré de santé et des services sociaux de la Gaspésie,8237-8902,Hôpital de Chandler,1-1535-60848829,451 RUE MONSEIGNEUR-F.-X.-ROSS EST CHANDLER QC CANADA G0C 1K0,2021-07-01,2023-06-30,1013163,46349,2,2023-06-30
14.0,Lanaudière,L'Assomption,Centre de services scolaire des Affluents,8229-8787,ECOLE SECONDAIRE DE L AMITIE,1-1535-60849794,1600 BOULEVARD DE L'ANGE-GARDIEN NORD L'ASSOMPTION QC CANADA J5W 5H1,2020-04-01,2022-03-31,1013770,11650,2,2022-03-31
15.0,Laurentides,Boisbriand,Dimensions Portes et  Fenêtres inc.,8264-8395,Dimensions Portes et Fenêtres,1-1535-60849869,4065 RUE ALFRED-LALIBERTÉ BOISBRIAND QC CANADA J7H 1P7,2020-08-10,2022-08-09,1014177,13600,1,2024-08-09
1.0,Bas-Saint-Laurent,Saint-Fabien,Centre De Services Scolaire Des Phares,8229-7342,École de l'Écho-des-Montagnes,1-1535-1690280,10  8E AVENUE LEFRANÇOIS SAINT-FABIEN QC CANADA G0L 2Z0,2020-07-01,2022-06-30,1011945,4550,1,2024-06-30
11.0,Gaspésie--Îles-de-la-Madeleine,Sainte-Anne-des-Monts,Centre Intégré de santé et des services sociaux de la Gaspésie,8237-8902,Hôpital de Sainte-Anne-des-Monts,1-1535-1691321,50 RUE DU BELVÉDÈRE SAINTE-ANNE-DES-MONTS QC CANADA G4V 1X4,2020-02-01,2022-01-31,1013434,55000,1,2022-01-31
9.0,Côte-Nord,Natashquan,Marché Natashquan inc.,5780-9667,Quincaillerie Natashquan,1-1535-60891486,32 CHEMIN D'EN HAUT NATASHQUAN QC CANADA G0G 2E0,2021-09-02,2023-09-01,1010733,35000,1,2023-09-01
3.0,Capitale-Nationale,Québec,Couche-Tard inc.,5615-0667,DEPAN ESCOMPTE COUCHE TARD,1-1535-60891516,1241 DUPLESSIS Québec QC Canada G2E 3M1,2020-04-01,2022-03-31,1016428,244406,5,2022-03-31
1.0,Bas-Saint-Laurent,Témiscouata-sur-le-Lac,Centre de gestion de l'équipement roulant (CGER),5780-0203,Atelier Cabano / SC0331,1-1535-1691500,7 RUE MORIN TÉMISCOUATA-SUR-LE-LAC QC CANADA G0L 1E0,2019-10-20,2021-10-19,1016024,5000,1,2023-10-19
1.0,Bas-Saint-Laurent,Témiscouata-sur-le-Lac,Centre de gestion de l'équipement roulant (CGER),5780-0203,Atelier Cabano / SC0331,1-1535-1691500,7 RUE MORIN TÉMISCOUATA-SUR-LE-LAC QC CANADA G0L 1E0,2021-10-20,2023-10-19,1016024,5000,1,2023-10-19
14.0,Lanaudière,Saint-Paul,9072-8254 Québec inc.,5666-0806,Dépanneur Shell St-Paul,1-1535-60894001,800 BOULEVARD DE L'INDUSTRIE SAINT-PAUL QC CANADA J0K 3E0,2021-04-03,2023-04-02,1014837,57500,2,2025-04-02
1.0,Bas-Saint-Laurent,Saint-Pacôme,2643-7913 Québec inc.,5780-7166,GARAGE RICH & GUY CHAMBERLAND,1-1535-1691535,294 BOULEVARD BÉGIN SAINT-PACÔME QC CANADA G0L 3X0,2020-07-01,2022-06-30,1009423,24018,1,2024-06-30
11.0,Gaspésie--Îles-de-la-Madeleine,Maria,Centre de services scolaire René-Lévesque,8229-7920,ÉCOLE ST-DONAT,1-1535-1691569,475 RUE DES CHARDONNERETS MARIA QC CANADA G0C 1Y0,2020-10-01,2022-09-30,1012162,4500,1,2024-09-30
4.0,Mauricie,La Tuque,Centre de Santé et de Services sociaux du Haut-Saint-Maurice,8008-4429,CENTRE DE SANTÉ ET DE SERVICES SOCIAUX DU HAUT-SAINT-MAURICE,1-1535-1691612,885 BOULEVARD DUCHARME LA TUQUE QC CANADA G9X 3C1,2021-10-01,2023-09-30,1016802,50000,1,2023-09-30
4.0,Mauricie,Yamachiche,SHUR-GAIN YAMACHICHE,5616-8172,SHURG GAIN YAMACHICHE,1-1535-1726275,921 BOULEVARD DUCHESNE YAMACHICHE QC CANADA G0X 3L0,2020-02-04,2022-02-03,1016039,35000,1,2026-02-03
2.0,Saguenay--Lac-Saint-Jean,Alma,Centre De Services Scolaire Du Lac-St-Jean,8229-6484,ECOLE ST-JULIEN,1-1535-1726385,1971 RUE SAINT-JEAN ALMA QC CANADA G8B 4E6,2021-09-10,2023-09-09,1008920,5000,1,2023-09-09
7.0,Outaouais,Aumond,Auberge du Lac Murray Resto Pub inc.,5783-7247,Auberge du Lac-Murray,1-1535-62149932,172 CHEMIN DU LAC-MURRAY AUMOND QC CANADA J0W 1W0,2019-11-28,2021-11-27,1008954,4633,1,2025-11-27
4.0,Mauricie,Trois-Rivières,CENTRE INTÉGRÉ UNIVERSITAIRE DE SANTÉ ET DE SERVICES SOCIAUX DE LA MAURICIE-ET-DU-CENTRE- DU-QUÉBEC,5721-6475,Centre Hospitalier Affilié Universitaire Régional - CHAUR,1-1535-1726455,1991 BOULEVARD DU CARMEL TROIS-RIVIÈRES QC CANADA G8Z 3R9,2020-06-01,2022-05-31,1016642,128356,6,2024-05-31
3.0,Capitale-Nationale,Québec,Ville de Québec,8289-2449,INCINERATEUR DE QUÉBEC,1-1535-1726560,1210 BOULEVARD MONTMORENCY QUÉBEC QC CANADA G1J 3V9,2020-06-01,2022-05-31,1011697,9984,2,2022-06-01
7.0,Outaouais,Gatineau,Fadi Absi,5779-2368,DEPANNEUR MIKE,1-1535-62199039,15 BOULEVARD DE LUCERNE GATINEAU QC CANADA J9H 1L8,2021-04-01,2023-03-31,1018678,72600,4,2025-03-31
17.0,Centre-du-Québec,Sainte-Clotilde-de-Horton,Centre de services scolaire des Bois-Francs,8347-3660,ECOLE LA SAPINIERE,1-1535-1727754,27 RUE SAINT-DENIS SAINTE-CLOTILDE-DE-HORTON QC CANADA J0A 1H0,2020-04-01,2022-03-31,1012273,10000,1,2022-03-31
5.0,Estrie,Val-Joli,Bessette et Boudreau inc.,5780-8479,TRANSPORT BESSETTE ET BOUDREAU,1-1535-62201523,680 ROUTE 143 SUD VAL-JOLI QC CANADA J1S 0G6,2021-06-23,2023-06-22,1013099,90000,2,2023-06-22
15.0,Laurentides,Saint-Jérôme,Super Gaz ltée,5659-6018,SUPER GAZ LTEE,1-1535-62201598,840 RUE DE MARTIGNY OUEST SAINT-JÉRÔME QC CANADA J5L 1Z6,2020-10-01,2022-09-30,1009633,90920,4,2022-09-30
11.0,Gaspésie--Îles-de-la-Madeleine,Carleton-sur-Mer,9058-0697 Québec inc.,5781-0301,Station service Caissy,1-1535-62202928,117 ROUTE 132 OUEST CARLETON-SUR-MER QC CANADA G0C 2Z0,2020-07-01,2022-06-30,1016727,35000,3,2022-06-30
3.0,Capitale-Nationale,Québec,Corporation ID Biomédical du Québec,8314-8627,G S K BIOLOGICALS,1-1535-62204188,2323 BOULEVARD DU PARC-TECHNOLOGIQUE QUÉBEC QC CANADA G1P 4R8,2020-06-01,2022-05-31,1016808,46138,5,2024-05-31
13.0,Laval,Laval,S. Boudrias inc.,5780-8917,S.BOUDRIAS INC,1-1535-62239286,29 RUE SAULNIER LAVAL QC CANADA H7M 1S7,2021-07-01,2023-06-30,1013159,22700,1,2025-06-30
2.0,Saguenay--Lac-Saint-Jean,Alma,Ville D'Alma,1519-7882,USINE DE FILTRATION D'ALMA,1-1535-62239434,1000 CHEMIN DE LA MARINA ALMA QC CANADA G8B 5W1,2020-04-01,2022-03-31,1013760,23640,2,2022-03-31
12.0,Chaudière-Appalaches,Lévis,"VILLE DE LÉVIS, Centre administratif",5781-8056,POSTE DE POMPAGE,1-1535-62241919,2127 CHEMIN DU FLEUVE LÉVIS QC CANADA G6W 5P8,2021-10-01,2023-09-30,1011671,4723,2,2025-09-30
11.0,Gaspésie--Îles-de-la-Madeleine,New Richmond,3092-2884 Québec inc.,5780-4445,Dépanneur Aigle d'Or enr.,1-1535-62243106,184 ROUTE 132 EST NEW RICHMOND QC CANADA G0C 2B0,2021-06-01,2023-05-31,1010641,68927,2,2023-05-31
16.0,Montérégie,Lacolle,Centre de services scolaire des Hautes-Rivières,8231-6662,ECOLE ST JOSEPH,1-1535-62243175,3 RUE DU COLLÈGE LACOLLE QC CANADA J0J 1J0,2020-10-01,2022-09-30,1012234,5000,1,2024-09-30
16.0,Montérégie,Coteau-du-Lac,Commission scolaire des Trois-Lacs,8231-7181,ECOLE DE L'ECLUSIERE,1-1535-62243215,2 CHEMIN SAINT-EMMANUEL COTEAU-DU-LAC QC CANADA J0P 1B0,2019-10-01,2021-09-30,1013861,10000,1,2021-09-30
16.0,Montérégie,Saint-Constant,Centre de services scolaire des Grandes-Seigneuries,8231-2422,ECOLE L AQUARELLE,1-1535-62244365,291 RUE SAINTE-CATHERINE SAINT-CONSTANT QC CANADA J5A 1W2,2019-10-01,2021-09-30,1013857,5000,1,2021-09-30
7.0,Outaouais,Sainte-Thérèse-de-la-Gatineau,3902455 Canada inc.,5781-3495,AUBERGE 31 MILLES,1-1535-62244504,12 CHEMIN DE L'AUBERGE SAINTE-THÉRÈSE-DE-LA-GATINEAU QC CANADA J0X 2X0,2020-02-21,2022-02-20,1013725,4550,1,2026-02-20
6.0,Montréal,Montréal,Aero Mag 2000 (YUL) inc,5797-8363,AERO MAG YUL,1-1535-62244618,8181 RUE HERVÉ-SAINT-MARTIN MONTRÉAL QC CANADA H4S 2A5,2021-03-09,2023-03-08,1018414,18200,4,2027-03-08
16.0,Montérégie,Sainte-Catherine,Centre de services scolaire des Grandes-Seigneuries,8231-2422,ECOLE PRIMAIRE DE L'ODYSSEE,1-1535-62245695,1025 DES COLIBRIS Sainte-Catherine QC Canada J0L 1E0,2019-10-01,2021-09-30,1013858,5000,1,2021-09-30
12.0,Chaudière-Appalaches,Saint-Honoré-de-Shenley,Les entreprises Sylvain Dostie inc.,5779-7458,LES ENTRE. SYLVAIN D OSTIE INC,1-1535-62245700,536 RUE PRINCIPALE SAINT-HONORÉ-DE-SHENLEY QC CANADA G0M 1V0,2020-07-02,2022-07-01,1009089,70000,1,2022-07-01
15.0,Laurentides,Mirabel,Centre de services scolaire de la Rivière-du-Nord,8100-7833,ECOLE CROISEE DES CHAMPS,1-1535-62245767,13705 RUE LACROIX MIRABEL QC CANADA J7J 1X4,2019-10-01,2021-09-30,1013871,9282,2,2021-09-30
7.0,Outaouais,Fort-Coulonge,Paul et Guy Boisvert,5779-2665,STATION SERVICE Boisvert,1-1535-62245770,265 RUE PRINCIPALE Fort-Coulonge QC Canada J0X 1V0,2021-04-01,2023-03-31,1018795,114389,4,2023-03-31
12.0,Chaudière-Appalaches,Saint-Joseph-de-Beauce,Patrick Gagné & Fils Inc.,1463-6013,PATRICK GAGNE ET FILS INC,1-1535-62245881,70 RUE MICHENER SAINT-JOSEPH-DE-BEAUCE QC CANADA G0S 2V0,2021-02-01,2023-01-31,1012558,13650,1,2025-01-31
4.0,Mauricie,Trois-Rivières,Maurecon Inc.,1361-5000,MAURECON INC.,1-1535-62247103,825 RUE HOUSSART TROIS-RIVIÈRES QC CANADA G8T 9C1,2020-05-03,2022-05-02,1013860,4630,1,2026-05-03
8.0,Abitibi-Témiscamingue,Chazel,Les Entreprises Labranche & Fils Inc.,1470-1965,Entreprises Labranche et Fills,1-1535-62247207,819 10 Chazel QC Canada J0Z 1N0,2020-06-12,2022-06-11,1017662,27240,1,2026-06-11
6.0,Montréal,Montréal,TRANSPORT LOGI-PRO INC.,5610-1983,TRANSPORT LOGI-PRO INC.,1-1535-62248322,9001 RUE DU PARCOURS MONTRÉAL QC CANADA H1J 2Y1,2020-11-15,2022-11-14,1015437,45000,2,2022-11-14
4.0,Mauricie,Saint-Maurice,Cap Excavation Inc.,1167-0403,CAP EXCAVATION INC.,1-1535-62249508,1920 VOIE DESSERTE Saint-Maurice QC Canada G0X 2X0,2020-04-01,2022-03-31,1013756,45000,1,2022-03-31
13.0,Laval,Laval,Laval Autos Hamel inc.,5781-1861,ACURA LAVAL CHOMEDEY,1-1535-62249582,2500 BOULEVARD CHOMEDEY LAVAL QC CANADA H7T 2W1,2019-11-24,2021-11-23,1014759,4683,1,2023-11-23
13.0,Laval,Laval,Laval Autos Hamel inc.,5781-1861,ACURA LAVAL CHOMEDEY,1-1535-62249582,2500 BOULEVARD CHOMEDEY LAVAL QC CANADA H7T 2W1,2021-11-24,2023-11-23,1014759,4683,1,2023-11-23
1.0,Bas-Saint-Laurent,Rivière-du-Loup,Premier Horticulture Ltée,5723-3371,PREMIER TECH,1-1535-62250885,1 AVENUE PREMIER RIVIÈRE-DU-LOUP QC CANADA G5R 6C1,2021-04-01,2023-03-31,1012817,39633,2,2025-04-01
3.0,Capitale-Nationale,Beaupré,Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale,8230-2449,Hôpital et centre d'hébergement de Sainte-Anne-de-Beaupré,1-1535-62286015,11000 RUE DES MONTAGNARDS BEAUPRÉ QC CANADA G0A 1E0,2021-08-06,2023-08-05,1014267,29032,3,2023-08-05
9.0,Côte-Nord,Baie-Comeau,Roland Munger Inc.,2161-7915,ROLAND MUNGER INC.(TRANSPORT),1-1535-62287239,153 ROUTE 138 BAIE-COMEAU QC CANADA G4Z 2L6,2020-08-25,2022-08-24,1012497,59588,2,2024-08-24
16.0,Montérégie,Boucherville,Rona inc.,8007-1434,RONA,1-1535-62287312,220 CHEMIN DU TREMBLAY BOUCHERVILLE QC CANADA J4B 8H7,2019-10-01,2021-09-30,1013862,68250,2,2021-09-30
5.0,Estrie,Coaticook,Transferts de matériaux RCP inc.,5779-9660,GARAGE-ENTREPOT RCP INC.,1-1535-62288429,239 CHEMIN LAVOIE COATICOOK QC CANADA J1A 2S2,2019-12-01,2021-11-30,1013389,13600,1,2025-11-30
1.0,Bas-Saint-Laurent,Rimouski,Couche-Tard inc.,5615-0667,COUCHE-TARD #920,1-1535-1730237,355 BOULEVARD JESSOP RIMOUSKI QC CANADA G5L 1M9,2021-04-01,2023-03-31,1010427,90000,2,2023-03-31
8.0,Abitibi-Témiscamingue,Amos,Construction Norascon Inc.,2627-6410,Construction Norascon inc,1-1535-62288572,1705 ROUTE DE L'AÉROPORT AMOS QC CANADA J9T 3A2,2021-10-01,2023-09-30,1017590,9100,1,2025-09-30
12.0,Chaudière-Appalaches,Sainte-Claire,Les Équipements d'Érablière C.D.L. inc.,5781-5714,ÉQUIPEMENTS D'ÉRABLIÈRE CDL,1-1535-62289867,180 BOULEVARD GAGNON SAINTE-CLAIRE QC CANADA G0R 2V0,2020-02-08,2022-02-07,1016974,14496,1,2024-02-07
15.0,Laurentides,Saint-Colomban,Centre de services scolaire de la Rivière-du-Nord,8100-7833,ECOLE L OREE DES BOIS,1-1535-62289900,360 CÔTE SAINT-NICHOLAS SAINT-COLOMBAN QC CANADA J5K 1M6,2020-01-19,2022-01-18,1014434,9170,2,2022-01-18
8.0,Abitibi-Témiscamingue,Rouyn-Noranda,Propair Inc.,8297-7729,PROPAIR INC,1-1535-62290945,20 RUE PRONOVOST Rouyn-Noranda QC Canada J9X 5B7,2021-02-01,2023-01-31,1010263,98897,2,2023-01-31
12.0,Chaudière-Appalaches,Saint-Georges,Pavages Abénakis Ltée,2750-5726,PAVAGES ABENAKIS LTEE,1-1535-62291160,11380 79E AVENUE SAINT-GEORGES QC CANADA G5Y 5B9,2020-12-01,2022-11-30,1012422,82688,2,2024-12-01
2.0,Saguenay--Lac-Saint-Jean,L'Anse-Saint-Jean,Lauréat Gagné Inc.,1467-8296,COMMERCE L.GAGNE INC,1-1535-62293761,104 RUE SAINT-JEAN-BAPTISTE L'ANSE-SAINT-JEAN QC CANADA G0V 1J0,2021-07-01,2023-06-30,1019880,22740,1,2027-06-30
16.0,Montérégie,Roxton Falls,Excavation A.R. Valois inc.,2430-4370,EXCAVATION A.R. VALOIS INC.,1-1535-62294943,360 RUE DUTILLY ROXTON FALLS QC CANADA J0H 1E0,2020-05-18,2022-05-17,1014111,13873,1,2024-05-17
16.0,Montérégie,Sorel-Tracy,Kildair Service ULC,1237-3379,Terminal Parc C,1-1535-62295159,11905 RUE INDUSTRIELLE SOREL-TRACY QC CANADA J3R 0E7,2021-09-21,2023-09-20,1011121,280199894,29,2023-09-20
13.0,Laval,Laval,Ville de Laval,1342-8156,STATION DE POMPAGE STE-ROSE,1-1535-62296167,55 AVENUE DES TERRASSES LAVAL QC CANADA H7L 2C5,2021-06-01,2023-05-31,1012939,5220,2,2023-05-31
13.0,Laval,Laval,Pavage et Aménagement Paysager Antonio Borsellino inc.,1370-6080,PAVAGE AMEN PAYS. A.BORSELLINO,1-1535-62296172,1254 AVENUE GODIN LAVAL QC CANADA H7E 2T2,2021-09-15,2023-05-23,1020260,40000,1,2021-05-23
12.0,Chaudière-Appalaches,Saint-Georges,R.J. Dutil & Freres Inc.,1255-2451,R.J. DUTIL ET FRERES INC.,1-1535-62296243,463 6E N AV SAINT-GEORGES QC CANADA G5Z 0R7,2021-04-01,2023-03-31,1012883,4500,1,2025-03-31
5.0,Estrie,Saint-Ludger,Garage Dupuis et frères inc.,5780-9568,DUPUIS ET FRÈRES,1-1535-62332490,453 ROUTE 204 SAINT-LUDGER QC CANADA G0M 1W0,2019-12-01,2021-11-30,1014021,45550,1,2021-11-30
12.0,Chaudière-Appalaches,Sainte-Claire,M.V. Express inc.,5781-1549,MIRAGE D OEUFS /REAL VEER INC.,1-1535-62332641,312 ROUTE BÉGIN SAINTE-CLAIRE QC CANADA G0R 2V0,2020-06-13,2022-06-12,1016679,13400,1,2026-06-12
12.0,Chaudière-Appalaches,Lévis,Centre de services scolaire des Navigateurs,8229-7334,CENTRE FORMATION PROF. GABRIEL ROUSSEAU,1-1535-62332743,1155 BOULEVARD GUILLAUME-COUTURE LÉVIS QC CANADA G6W 0S2,2019-11-07,2021-11-06,1014382,14515,1,2025-11-06
12.0,Chaudière-Appalaches,Lévis,Centre de services scolaire des Navigateurs,8229-7334,CENTRE FORMATION PROF. GABRIEL ROUSSEAU,1-1535-62332743,1155 BOULEVARD GUILLAUME-COUTURE LÉVIS QC CANADA G6W 0S2,2021-11-07,2023-11-06,1014382,14515,1,2025-11-07
1.0,Bas-Saint-Laurent,Saint-Fabien,9062-5609 Québec inc.,5779-1212,GARAGE J.M.N. ENR,1-1535-62332747,130 1RE RUE SAINT-FABIEN QC CANADA G0L 2Z0,2021-10-01,2023-09-30,1009059,9000,1,2025-09-30
15.0,Laurentides,Deux-Montagnes,Corporation Parkland,5781-7900,Ultramar #25378/BU 41895- Couche-Tard #161,1-1535-62334002,2700 DES PROMENADES Deux-Montagnes QC Canada J7R 9Z7,2019-12-01,2021-11-30,1011230,96600,3,2021-11-30
6.0,Montréal,Montréal,Station service R R inc.,5780-6937,R.R. Atelier Mécanique,1-1535-48101,3333 RUE DE ROUEN MONTRÉAL QC CANADA H1W 1L4,2020-06-06,2022-06-05,1017292,1170,1,2024-06-05
14.0,Lanaudière,Saint-Didace,Réjean Allard,5778-6931,Garage Saint-Didace enr.,1-1535-1731783,541 348 Saint-Didace QC Canada J0K 2G0,2021-06-01,2023-05-31,1010865,63620,3,2023-05-31
6.0,Montréal,Montréal,CIUSSS du Centre-Sud-de-L'Île-de-Montréal,5781-8247,HOPITAL DE VERDUN,1-1535-48132,4000 BOULEVARD LASALLE MONTRÉAL QC CANADA H4G 2A3,2020-07-01,2022-06-30,1011989,40000,1,2024-07-01
17.0,Centre-du-Québec,Nicolet,Le club nautique de la batture,5780-6341,CLUB NAUTIQUE LA BATTURE INC,1-1535-1732825,2750 RANG DU BAS-DE-LA-RIVIÈRE NICOLET QC CANADA J3T 1E4,2021-06-01,2023-05-31,1010879,27276,2,2023-05-31
17.0,Centre-du-Québec,Nicolet,CENTRE INTÉGRÉ UNIVERSITAIRE DE SANTÉ ET DE SERVICES SOCIAUX DE LA MAURICIE-ET-DU-CENTRE- DU-QUÉBEC,5721-6475,CENTRE CHRIST ROI -Centre multiservice,1-1535-1732831,675 RUE SAINT-JEAN-BAPTISTE NICOLET QC CANADA J3T 1S4,2020-07-01,2022-06-30,1012014,45000,1,2024-06-30
6.0,Montréal,Montréal,Centre intégré universitaire de santé et de services sociaux de l'Est-de-l'Île-de-Montréal,1293-4659,HÔPITAL LOUIS-H. LAFONTAINE,1-1535-48135,7401 RUE HOCHELAGA MONTRÉAL QC CANADA H1N 3M5,2020-12-06,2022-12-05,1011804,136000,2,2022-12-05
17.0,Centre-du-Québec,Nicolet,Société québécoise des infrastructures - Direction immobilière de la Mauricie et du Centre-du-Québec,5781-7785,ECOLE NATIONALE DE POLICE,1-1535-1732864,350 RUE MARGUERITE-D'YOUVILLE NICOLET QC CANADA J3T 1X4,2019-10-24,2021-10-23,1012881,10811,2,2023-10-23
6.0,Montréal,Montréal,Centre Universitaire de Santé McGill - Campus Lachine(EP),5781-7207,HÔPITAL DE LACHINE,1-1535-48138,650  16E AVENUE (LACHINE) MONTRÉAL QC CANADA H8S 3N5,2020-02-05,2022-02-04,1011880,16023,3,2022-02-04
17.0,Centre-du-Québec,Saint-Samuel,Richard Bergeron et Fils inc.,5781-3578,GARAGE RICHARD BERGERON & FILS,1-1535-1732970,381 3IÈME RANG SAINT-SAMUEL QC CANADA G0Z 1G0,2020-12-13,2022-12-12,1015246,23975,1,2024-12-12
6.0,Montréal,Montréal,Centre Intégré Universitaire De Santé Et De Services Sociaux De L'Ouest-De-l'Île-De-Montréal,5728-3350,CENTRE HOSPITALIER ST-MARY,1-1535-48168,3830 AVENUE LACOMBE MONTRÉAL QC CANADA H3T 1M5,2021-08-20,2023-08-19,1019952,26860,4,2025-08-19
6.0,Montréal,Montréal,CIUSSS du Centre-Sud-de-L'Île-de-Montréal,5781-8247,HÔPITAL NOTRE-DAME,1-1535-48174,1560 RUE SHERBROOKE EST MONTRÉAL QC CANADA H2L 4M1,2020-12-01,2022-11-30,1012463,22190,4,2024-11-30
6.0,Montréal,Montréal,Centre intégré universitaire de santé et de services sociaux du Nord-de-l'Île-de-Montréal,1247-5976,CENTRE D'HEBERGEMENT NOTRE DAME DE LA MERCI,1-1535-48175,555 BOULEVARD GOUIN OUEST MONTRÉAL QC CANADA H3L 1K5,2019-10-04,2021-10-03,1013080,10116,2,2025-10-03
16.0,Montérégie,Beloeil,Couche-Tard inc.,5615-0667,COUCHE-TARD,1-1535-62436426,1049 RUE SAINT-JEAN-BAPTISTE BELOEIL QC CANADA J3G 6R6,2019-11-30,2021-11-29,1014035,100000,3,2021-11-29
