Year,Ontario GHG ID,Facility Owner,Facility Name,Facility City,Facility Primary NAICS Code,Carbon dioxide (CO2) from non-biomass in CO2e (t),Carbon dioxide (CO2) from biomass in CO2e (t),Methane (CH4) in CO2e (t),Nitrous oxide (N2O) in CO2e (t),Sulphur hexafluoride (SF6) in CO2e (t),Hydrofluorocarbons (HFCs) in CO2e (t),Perfluorocarbons (PFCs) in CO2e (t),Nitrogen Trifluoride (NF3) in CO2e (t),Total CO2e from all sources in CO2e (t),Reporting Amount in CO2e (t),Verification Amount in CO2e (t),Accredited Verification Body
2014,1145,TransAlta Generation Partnership,Windsor Essex Cogeneration Plant,Windsor,221112,196126.5948,0.0,271.6182,1522.875,0.0,0.0,0.0,,197922,197922.0,197922.0,Ernst & Young LLP
2014,1146,TransCanada Energy Ltd.,Halton Hills Generating Station,Halton Hills,221112,306579.0,0.0,1679.4624,2479.194,0.0,0.0,0.0,,310738,310738.0,310738.0,Ernst & Young LLP
2014,1147,TransCanada PipeLines Ltd.,"TransCanada Pipeline, Ontario",Kenora,486210,1194024.872,0.0,25355.799,9851.986,0.0,0.0,0.0,,1229233,1229233.0,1229233.0,Ernst & Young LLP
2014,1148,U.S. Steel Canada Inc.,Hamilton Works,Hamilton,331110,364243.33,0.0,9443.2968,674.777,0.0,0.0,0.0,,374362,374362.0,374362.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1149,U.S. Steel Canada Inc.,Lake Erie Works,Haldimand County,331110,3297942.499,0.0,4727.352,1954.24,0.0,0.0,0.0,,3304625,3304625.0,3304625.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1150,Union Gas Limited,Natural Gas Transmission and Distribution,Chatham,221210,214238.0982,0.0,4549.4673,1767.682,0.0,0.0,0.0,,220556,220556.0,220556.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1151,University of Guelph,Guelph Campus,Guelph,611310,42082.3299,0.0,17.4111,242.916,0.0,0.0,0.0,,42343,42343.0,42343.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1152,The Governing Council of the University of Toronto,St George Campus,Toronto,611310,84844.2,0.0,127.89,520.8,0.0,0.0,0.0,0.0,85493,85493.0,85493.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1153,The University of Western Ontario,Main Campus,London,611310,47068.69,0.0,19.4649,271.622,0.0,0.0,0.0,,47360,47360.0,47360.0,SAI Global
2014,1156,Whitby Cogeneration L.P.,Whitby Cogeneration,Whitby,221112,217129.0,0.0,343.854,1770.72,0.0,0.0,0.0,,219244,219244.0,219244.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1157,Glencore Canada Corporation,Kidd Metallurgical Site,Timmins/District of Cochrane,212233,26904.94,0.0,11.13,146.32,0.0,0.0,0.0,0.0,27063,27063.0,27063.0,Stantec Consulting Ltd.
2014,1158,Glencore Canada Corporation,Sudbury Integrated Nickel Operations Smelter,Falconbridge,331410,123150.0324,0.0,14.8472,195.9789,0.0,0.0,0.0,0.0,123361,123361.0,123361.0,Stantec Consulting Ltd.
2014,1159,York University,York University - Keele Campus,Toronto,611310,51636.0,0.0,172.158,368.59,0.0,0.0,0.0,,52177,52177.0,52177.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1160,York Energy Centre LP,York Energy Centre,Newmarket,221112,43504.9161,0.0,238.329,351.85,0.0,0.0,0.0,,44096,44096.0,44096.0,NSF International
2014,1162,City of Hamilton,Glanbrook Landfill Site,Hamilton,562210,0.0,19429.0,7.56,11.16,0.0,0.0,0.0,,19448,19.0,19.0,
2014,1163,GreenField Specialty Alcohols Inc.,Tiverton Plant,Tiverton,325190,33731.9,0.0,13.3308,180.327,0.0,0.0,0.0,,33926,33926.0,33926.0,KPMG Performance Registrar Inc.
2014,1164,Magna Exteriors and Interiors Corp.,POLYCON INDUSTRIES,Guelph,326193,23985.4899,0.0,9.9246,130.572,0.0,0.0,0.0,,24126,24126.0,24126.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1165,University of Windsor,University of Windsor,Windsor,611310,25591.0,0.0,11.13,189.1,0.0,449.8,0.0,,26242,26242.0,26242.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1166,Ruetgers Canada Inc.,Ruetgers Canada Inc,Hamilton,325190,27372.28,0.0,11.214,147.56,0.0,0.0,0.0,0.0,27532,27532.0,27532.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1167,Kawartha Ethanol Inc.,Kawartha Ethanol Inc.,Havelock,325190,26112.25,0.0,10.8039,142.1499,0.0,0.0,0.0,,26266,26266.0,26266.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1168,Vale Canada Limited,"Copper Cliff Mining, Smelting and Refining Complex",Copper Cliff,331410,442598.37,0.0,144.8756,2073.621,0.0,0.0,0.0,0.0,444817,444817.0,444817.0,Ernst & Young LLP
2014,1170,McMaster University,MCMASTER UNIVERSITY,Hamilton,611310,24229.7,0.0,10.059,141.98,0.0,0.0,0.0,0.0,24382,24382.0,24382.0,Conestoga-Rovers & Associates Limited (CRA)
2014,1176,University of Waterloo,University of Waterloo,Waterloo,611310,31152.0,0.0,12.978,181.412,0.0,0.0,0.0,0.0,31347,31347.0,31347.0,GHD Ltd.
2014,1201,Soave Hydroponics Company,Great Northern Hydroponics,Kingsville,111419,33848.13,0.0,14.07,195.3,0.0,0.0,0.0,0.0,34058,34058.0,34058.0,GHD
2014,1218,Great Lakes Greenhouses Inc.,Great Lakes Greenhouses Inc.,Leamington,111419,27546.251,0.0,11.34,162.75,0.0,0.0,0.0,0.0,27721,27721.0,27721.0,"Ruby Canyon Engineering, Inc."
2014,1222,Nature Fresh Farms,Nature Fresh Plant 1,Leamington,111419,24817.647,17162.842,125.811,379.13,0.0,0.0,0.0,0.0,42486,25323.0,25323.0,"Ruby Canyon Engineering, Inc."
2014,1225,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,Windsor,332810,29336.8942,0.0,12.138,159.7046,0.0,0.0,0.0,0.0,29509,29509.0,29509.0,GHD Limited (formerly CRA)
2015,1001,ADM Agri-Industies Company,ADM AGRI-INDUSTRIES - ADM Windsor,Windsor,311224,68197.657,0.0,27.0333,365.087,0.0,0.0,0.0,0.0,68590,68590.0,68590.0,GHD Limited (formerly CRA)
2015,1002,Air Products Canada Ltd.,Corunna Hydrogen Facility,Corunna,325120,569410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569410,569410.0,569410.0,GHD Limited (formerly CRA)
2015,1003,Emerald Energy From Waste Inc.,Emerald Energy from Waste Inc.,Brampton,562210,79037.15,59834.56,857.64,1063.3,0.0,0.0,0.0,0.0,140793,80958.0,80958.0,GHD Limited (formerly CRA)
2015,1005,ArcelorMittal Dofasco G.P.,Dofasco Hamilton,Hamilton,331110,4733116.8,0.0,13603.8189,3593.861,0.0,0.0,0.0,0.0,4750315,4750315.0,4750315.0,PricewaterhouseCoopers LLP
2015,1006,Atlantic Packaging Products Ltd.,111 Progress,Scarborough,322130,37954.0,7150.0,15.7038,206.615,0.0,0.0,0.0,0.0,45327,38177.0,38177.0,GHD Limited (formerly CRA)
2015,1007,Atlantic Power LP,Kapuskasing Power Plant,Kapuskasing,221112,126862.94,0.0,694.953,1025.79,0.0,0.0,0.0,0.0,128584,128584.0,128584.0,GHD Limited (formerly CRA)
2015,1008,Atlantic Power LP,Nipigon Power Plant,Nipigon,221112,111249.044,0.0,609.42,899.93,0.0,0.0,0.0,0.0,112759,112759.0,112759.0,GHD Limited (formerly CRA)
2015,1009,Atlantic Power LP,North Bay,North Bay,221112,127629.36,0.0,699.132,1031.99,0.0,0.0,0.0,0.0,129361,129361.0,129361.0,GHD Limited (formerly CRA)
2015,1010,Atlantic Power LP,Tunis Power Plant,Tunis,221112,149.84,0.0,0.8209,1.2121,0.0,0.0,0.0,0.0,152,152.0,152.0,GHD Limited (formerly CRA)
2015,1011,Brampton Brick Limited,Brampton Brick,Brampton,327120,60185.0,0.0,13.44,176.7,0.0,0.0,0.0,0.0,60376,60376.0,60376.0,Stantec Consulting Ltd.
2015,1012,Brighton Beach Power L.P.,Brighton Beach Power,Windsor,221112,92307.92,0.0,504.504,745.24,0.0,0.0,0.0,0.0,93558,93558.0,93558.0,GHD Limited (formerly CRA)
2015,1013,Brock University,University/Power Generation Facility,St. Catharines,611310,27027.91,0.0,126.0,207.7,0.0,0.0,0.0,0.0,27362,27362.0,27362.0,GHD Limited (formerly CRA)
2015,1014,Lake Superior Power,Lake Superior Power,Sault Ste Marie,221112,262.0611,0.0,1.4356,2.1204,0.0,0.0,0.0,0.0,266,266.0,266.0,GHD Limited (formerly CRA)
2015,1015,Bruce Power LP,Bruce Power,Tiverton,221113,4792.61,0.0,5.04,223.2,0.0,0.0,0.0,0.0,5021,5021.0,5021.0,GHD Limited (formerly CRA)
2015,1016,Bunge Canada Holdings I ULC,Bunge Canada - Hamilton Plant,Hamilton,311224,44753.115,0.0,18.5165,243.6259,0.0,0.0,0.0,0.0,45016,45016.0,45016.0,GHD Limited (formerly CRA)
2015,1017,Cabot Canada Limited,Cabot Canada Limited,Sarnia,325189,180391.63,0.0,2.52,34.1,0.0,0.0,0.0,0.0,180429,180429.0,180429.0,GHD Limited (formerly CRA)
2015,1018,CGC Inc.,CGC Hagersville Plant,Hagersville,327420,56489.062,0.0,23.7262,330.5034,0.0,0.0,0.0,0.0,56844,56844.0,56844.0,Stantec Consulting Ltd.
2015,1019,"Cardinal Power of Canada, L.P.",Cardinal Power,Cardinal,221112,83663.9419,0.0,457.8773,680.3353,0.0,0.0,0.0,0.0,84803,84803.0,84803.0,Stantec Consulting Ltd.
2015,1020,Carmeuse Lime Canada,Beachville Operation,Ingersoll,327410,321922.908,0.0,691.2604,1939.2949,0.0,0.0,0.0,0.0,324554,324554.0,324554.0,Stantec Consulting Ltd.
2015,1021,Carmeuse Lime Canada,Dundas Operations,Dundas,327410,439296.975,0.0,57.5694,628.06,0.0,0.0,0.0,0.0,439983,439983.0,439983.0,Stantec Consulting Ltd.
2015,1022,Carmeuse Lime Canada,Northern Lime Limited,Blind River,327410,123136.307,0.0,438.396,4313.34,0.0,0.0,0.0,0.0,127889,127889.0,127889.0,Stantec Consulting Ltd.
2015,1023,Cascades Canada ULC.,"Norampac Trenton, a Division of Cascades Canada ULC.",Trenton,322130,45368.08,20143.3,154.14,513.36,0.0,0.0,0.0,0.0,66179,46035.0,46035.0,Tetra Tech QI Inc.
2015,1024,"CertainTeed Gypsum Canada, Inc.",Toronto Board Plant,Mississauga,327420,24545.3,0.0,10.1556,133.641,0.0,0.0,0.0,0.0,24690,24690.0,24690.0,GHD Limited (formerly CRA)
2015,1025,FCA Canada Inc.,Brampton Assembly Plant,Brampton,336110,73778.0,0.0,30.534,401.76,0.0,0.0,0.0,0.0,74211,74211.0,74211.0,RWDI AIR Inc.
2015,1026,FCA Canada Inc.,Windsor Assembly Plant,Windsor,336110,38819.0,0.0,16.065,211.11,0.0,0.0,0.0,0.0,39047,39047.0,39047.0,RWDI AIR Inc.
2015,1027,City of Ottawa,Trail Road Waste Facility,Ottawa,562210,121.818,55062.313,21.2079,33.976,0.0,0.0,0.0,0.0,55240,177.0,177.0,
2015,1028,City of Sault Ste. Marie,East Wastewater Treatment Plant,Sault Ste. Marie,221320,996.912,0.0,0.4012,966.0177,0.0,0.0,0.0,0.0,1964,1964.0,1964.0,
2015,1029,"Clean Harbors Canada, Inc.","Clean Harbors Canada, Inc",Corunna,562210,75034.56,0.0,4.5171,75.0355,0.0,0.0,0.0,0.0,75115,75115.0,75115.0,GHD Limited (formerly CRA)
2015,1030,Columbian Chemicals Canada Ltd.,Hamilton,Hamilton,325189,249841.5695,0.0,1.2705,16.74,0.0,0.0,0.0,0.0,249860,249860.0,249860.0,GHD Limited (formerly CRA)
2015,1031,Descor Industries Inc.,Descor Industries Inc.,Markham,337213,879.0127,0.0,0.3675,4.836,0.0,0.0,0.0,0.0,885,885.0,885.0,
2015,1032,Domtar Inc.,Dryden Mill,Dryden,322112,70963.588,862534.222,5811.981,14164.1728,0.0,0.0,0.0,0.0,953474,90939.0,90939.0,KPMG Performance Registrar Inc.
2015,1033,Anthony Forest Products Company,Espanola Mill,Espanola,322121,164545.0,884539.0,6023.1654,14828.292,0.0,7.891,0.0,0.0,1069944,185405.0,185405.0,KPMG Performance Registrar Inc.
2015,1035,East Windsor Cogeneration LP,East Windsor Cogeneration Centre,Windsor,221112,60799.742,0.0,333.0768,491.629,0.0,0.0,0.0,0.0,61625,61625.0,61625.0,NSF International
2015,1037,Eastern Power Ltd.,Keele Valley Landfill Gas Power Plant,Vaughan,221119,33666.0,45366.0,201.873,297.91,0.0,0.0,0.0,0.0,79532,34166.0,34166.0,Stantec Consulting Ltd.
2015,1038,Enbridge Gas Distribution Inc.,Enbridge Gas Distribution Inc.,North York,221210,38799.85,0.0,821.94,319.3,0.0,0.0,0.0,0.0,39942,39942.0,39942.0,Ernst & Young LLP
2015,1039,Enwave Energy Corporation,Pearl Street Steam Plant,Toronto,221330,102515.988,0.0,41.265,552.11,0.0,0.0,0.0,0.0,103110,103110.0,103110.0,Internat Energy Solutions Canada Inc.
2015,1040,Enwave Energy Corporation,Walton Street Steam Plant,Toronto,221330,96858.009,0.0,38.9697,521.73,0.0,0.0,0.0,0.0,97419,97419.0,97419.0,Internat Energy Solutions Canada Inc.
2015,1041,Essar Power Canada Ltd.,Essar Power Canada Ltd,Sault Ste. Marie,221119,1378221.351,0.0,10150.119,3492.46,0.0,0.0,0.0,0.0,1391864,1391864.0,1391864.0,GHD Limited (formerly CRA)
2015,1042,Essar Steel Algoma Inc.,Essar Steel Algoma Inc,Sault Ste. Marie,331110,2623952.102,0.0,19683.5444,1965.1117,0.0,0.0,0.0,0.0,2645601,2645601.0,2645601.0,GHD Limited (formerly CRA)
2015,1043,Essroc Canada Inc.,Picton  Plant,Picton,327310,524119.5137,0.0,592.074,467.17,0.0,0.0,0.0,0.0,525179,525179.0,525179.0,GHD Limited (formerly CRA)
2015,1045,Federal White Cement Ltd.,Woodstock Plant,Woodstock,327310,357183.887,0.0,84.042,418.5,0.0,0.0,0.0,0.0,357687,357687.0,357687.0,Stantec Consulting Ltd.
2015,1046,Flakeboard Company Limited,Flakeboard Company Limited,Sault Ste Marie,321216,35786.0,46252.0,325.815,805.38,0.0,0.0,0.0,0.0,83170,36918.0,36918.0,GHD Limited (formerly CRA)
2015,1047,"Ford Motor Company of Canada, Limited",Oakville Assembly Plant,Oakville,336110,84821.46,0.0,35.343,478.33,0.0,0.0,0.0,0.0,85336,85336.0,85336.0,"Advanced Waste Management System, Inc."
2015,1049,Veresen Midstream General Partner Inc.,London District Energy,London,221330,46916.991,0.0,256.998,379.44,0.0,0.0,0.0,0.0,47554,47554.0,47554.0,NSF International
2015,1051,GDF Suez Energy Canada Inc.,West Windsor Power,Windsor,221112,439961.0,0.0,2410.1367,3557.8585,0.0,0.0,0.0,0.0,445929,445929.0,445929.0,RWDI AIR Inc.
2015,1052,General Motors of Canada Company,CAMI Assembly Plant,Ingersoll,336110,45385.231,0.0,18.774,247.07,0.0,0.0,0.0,0.0,45652,45652.0,45652.0,GHD Limited (formerly CRA)
2015,1053,General Motors of Canada Company,Oshawa Car Assembly Plant,Oshawa,336110,99646.395,0.0,41.223,542.5,0.0,0.0,0.0,0.0,100231,100231.0,100231.0,GHD Limited (formerly CRA)
2015,1054,Gerdau Ameristeel Corporation,"Gerdau Ameristeel Corporation, Cambridge Mill",Cambridge,331110,16298.5627,2143.35,7.5684,89.931,0.0,0.0,0.0,0.0,18540,16396.0,16396.0,GHD Limited (formerly CRA)
2015,1055,Gerdau Ameristeel Corporation,"Gerdau Ameristeel Corporation, Whitby Mill",Whitby,331110,94710.823,0.0,26.523,546.53,0.0,0.0,0.0,0.0,95284,95284.0,95284.0,GHD Limited (formerly CRA)
2015,1056,GOLDCORP CANADA LTD,Musselwhite Mine,Kenora District,212220,14417.0,0.0,5.88,356.5,0.0,0.0,0.0,0.0,14780,14780.0,14780.0,Ernst & Young LLP
2015,1057,Goreway Station Partnership,Goreway Power Station,Brampton,221112,385669.943,0.0,2108.736,3116.74,0.0,0.0,0.0,0.0,390896,390896.0,390896.0,GHD Limited (formerly CRA)
2015,1058,Greater Toronto Airports Authority,Toronto Pearson International Airport,Mississauga,488190,91648.19,0.0,39.501,549.94,0.0,0.0,0.0,0.0,92238,92238.0,92238.0,Enviro-Access Inc.
2015,1059,"Greenfield Energy Centre, LP",Greenfield Energy Centre,Courtright,221112,890719.0,0.0,4879.5159,7202.7849,0.0,0.0,0.0,0.0,902802,902802.0,902802.0,Stantec Consulting Ltd.
2015,1060,GreenField Specialty Alcohols Inc.,Chatham Plant,Chatham,325190,139410.572,444.8374,57.6807,758.9231,0.0,0.0,0.0,0.0,140673,140228.0,140228.0,KPMG Performance Registrar Inc.
2015,1061,GreenField Specialty Alcohols Inc.,Johnstown Plant,Prescott,325190,89197.6,340.8,36.645,482.05,0.0,0.0,0.0,0.0,90058,89717.0,89717.0,KPMG Performance Registrar Inc.
2015,1062,Highbury Canco Corporation,Leamington Facility,Leamington,311420,30606.0,0.0,12.663,166.47,0.0,0.0,0.0,0.0,30786,30786.0,30786.0,Internat Energy Solutions Canada Inc.
2015,1063,Hamilton Health Sciences Corporation,McMaster University Medical Centre Co-generation Plant,Hamiton,622112,37065.0,0.0,15.33,213.9,0.0,0.0,0.0,0.0,37295,37295.0,37295.0,GHD Limited (formerly CRA)
2015,1064,Hamilton Specialty Bar Corporation,Hamilton Specialty Bar,Hamilton,331110,29532.0,0.0,8.253,108.5,0.0,0.0,0.0,0.0,29649,29649.0,29649.0,NSF International
2015,1065,Forterra Brick,Forterra Brick - Aldershot,Aldershot,327990,17578.0,0.0,4.62,62.0,0.0,0.0,0.0,0.0,17645,17645.0,17645.0,Stantec Consulting Ltd.
2015,1066,Forterra Brick,Forterra Brick - Burlington,Burlington,327990,33432.5,0.0,9.1224,120.032,0.0,0.0,0.0,0.0,33562,33562.0,33562.0,Stantec Consulting Ltd.
2015,1068,Hiram Walker & Sons Ltd.,Walkerville,Windsor,312140,64044.29,0.0,27.3,347.2,0.0,0.0,0.0,0.0,64419,64419.0,64419.0,RWDI AIR Inc.
2015,1069,CRH Canada Group Inc.,Mississauga Cement Plant,Mississauga,327310,1053263.0,0.0,6128.3817,892.862,0.0,0.0,0.0,0.0,1060285,1060285.0,1060285.0,PricewaterhouseCoopers LLP
2015,1070,Honda Canada Inc.,Alliston,Alliston,336110,57852.895,0.0,23.94,314.96,0.0,0.0,0.0,0.0,58192,58192.0,58192.0,GHD Limited (formerly CRA)
2015,1072,Imperial Oil,Nanticoke Refinery,Nanticoke,324110,1104988.7,0.0,6014.61,3806.8,0.0,0.0,0.0,0.0,1114811,1114811.0,1114811.0,Stantec Consulting Ltd.
2015,1073,Imperial Oil,Sarnia Chemical Plant,Sarnia,325110,276745.687,0.0,1276.422,1690.43,0.0,0.0,0.0,0.0,279713,279713.0,279713.0,Stantec Consulting Ltd.
2015,1074,Imperial Oil,Sarnia Refinery Plant,Sarnia,324110,1823206.974,0.0,13755.189,8684.34,0.0,0.0,0.0,0.0,1845647,1845647.0,1845647.0,Stantec Consulting Ltd.
2015,1075,Ingredion Canada Corporation,Ingredion Canada Corporation  - Cardinal Plant,Cardinal,311221,23413.7079,0.0,9.688,127.4856,0.0,0.0,0.0,0.0,23551,23551.0,23551.0,GHD Limited (formerly CRA)
2015,1076,Ingredion Canada Corporation,Ingredion Canada Incorporated - London Plant,London,311221,123539.3,0.0,51.114,672.514,0.0,0.0,0.0,0.0,124263,124263.0,124263.0,GHD Limited (formerly CRA)
2015,1078,Innophos Canada Inc.,Port Maitland Plant,Lowbanks,325189,33586.0,0.0,8.82,117.8,0.0,0.0,0.0,0.0,33713,33713.0,33713.0,GHD Limited (formerly CRA)
2015,1079,Integrated Grain Processors Co-operative Incorporated,IGPC Ethanol Inc. - Aylmer Plant,Aylmer,325190,66682.0,398.3,45.3663,363.94,0.0,0.0,0.0,0.0,67490,67091.0,67091.0,GHD Limited (formerly CRA)
2015,1080,Interlake Paper,Interlake Paper,St. Catharines,322121,24265.26,0.0,9.98,131.7599,0.0,0.0,0.0,0.0,24407,24407.0,24407.0,GHD Limited (formerly CRA)
2015,1081,INVISTA (Canada) Company,INVISTA (Canada) Company,Kingston,325220,89717.882,0.0,37.17,486.7,0.0,0.0,0.0,0.0,90242,90242.0,90242.0,GHD Limited (formerly CRA)
2015,1082,INVISTA (Canada) Company,Maitland Site,Maitland,325190,85928.012,0.0,17.01,223.2,0.0,0.0,0.0,0.0,86169,86169.0,86169.0,GHD Limited (formerly CRA)
2015,1083,Irving Consumer Products,Irving Tissue Corporation,Toronto,322121,57691.72,0.0,23.94,313.1,0.0,0.0,0.0,0.0,58029,58029.0,58029.0,SAI Global
2015,1084,Ivaco Rolling Mills 2004 L. P.,Ivaco Rolling Mills,L'Orignal,331110,85542.633,0.0,22.827,300.39,0.0,0.0,0.0,0.0,85866,85866.0,85866.0,Internat Energy Solutions Canada Inc.
2015,1085,Jungbunzlauer Canada Inc.,Jungbunzlauer Canada Inc.,Port Colborne,325190,142785.7515,0.0,59.1738,783.525,0.0,0.0,0.0,0.0,143629,143629.0,143629.0,GHD Limited (formerly CRA)
2015,1086,Labatt Breweries of Canada LP,LABATT BREWERIES ONTARIO - LONDON BREWERY,London,312120,25144.97,0.0,14.616,192.2,0.0,0.0,0.0,0.0,25352,25352.0,25352.0,GHD Limited (formerly CRA)
2015,1087,Lafarge Canada Inc.,Bath Cement Plant,Bath,327310,810619.0,0.0,903.315,1911.46,0.0,0.0,0.0,0.0,813434,813434.0,813434.0,GHD Limited (formerly CRA)
2015,1090,London Health Sciences Centre,Victoria Hospital,London,622111,46987.336,0.0,19.446,255.75,0.0,0.0,0.0,0.0,47263,47263.0,47263.0,Stantec Consulting Ltd.
2015,1091,"Rothsay, a Division of Darling International Canada Inc.",Moorefield Site,Moorefield,311614,23046.0,0.0,9.45,124.0,0.0,0.0,0.0,0.0,23180,23180.0,23180.0,GHD Limited (formerly CRA)
2015,1092,Maple Lodge Farms Ltd.,Maple Lodge Farms Limited - Brampton,Brampton,311615,30866.8,0.0,12.7785,168.082,0.0,0.0,0.0,0.0,31048,31048.0,31048.0,Ernst & Young LLP
2015,1093,Nemak of Canada Corp.,WINDSOR ALUMINUM PLANT,Windsor,331529,31916.0,0.0,13.209,173.6,0.0,0.0,0.0,0.0,32103,32103.0,32103.0,GHD Limited (formerly CRA)
2015,1094,New Forest Paper Mills LP,New Forest Paper Mills LP,Scarborough,322130,51084.0,661.0,21.1365,278.101,0.0,0.0,0.0,0.0,52045,51384.0,51384.0,GHD Limited (formerly CRA)
2015,1095,Northland Power Inc.,Cochrane Generating Station,Cochrane,221112,39989.709,67136.199,670.467,1211.79,0.0,0.0,0.0,0.0,109009,41872.0,41872.0,SAI Global
2015,1096,Northland Power Inc.,Iroquois Falls Generating Station,Iroquois Falls,221112,295791.855,0.0,1620.36,2391.96,0.0,0.0,0.0,0.0,299805,299805.0,299805.0,SAI Global
2015,1097,Kingston CoGen Limited Partnership,Kingston CoGen,Bath,221112,314284.0,0.0,1721.58,2542.0,0.0,0.0,0.0,0.0,318548,318548.0,318548.0,SAI Global
2015,1098,Northland Power Inc.,Kirkland Lake Generating Station,Kirkland Lake,221112,307503.25,168770.986,2819.292,4720.37,0.0,0.0,0.0,0.0,483814,315043.0,315043.0,SAI Global
2015,1099,Northland Power Inc.,Thorold Cogen Generating Station,Thorold,221112,231134.681,25279.052,1275.897,1883.56,0.0,0.0,0.0,0.0,259574,234294.0,234294.0,SAI Global
2015,1100,NOVA Chemicals (Canada) Ltd.,Corunna Site,Corunna,325110,1081928.692,0.0,9095.1672,3745.265,0.0,0.0,0.0,0.0,1094770,1094770.0,1094770.0,GHD Limited
2015,1101,NOVA Chemicals (Canada) Ltd.,Moore Site,Mooretown,325210,48891.429,0.0,35.133,238.7,0.0,0.0,0.0,0.0,49166,49166.0,49166.0,GHD Limited (formerly CRA)
2015,1102,NOVA Chemicals Corporation,St. Clair River Site,Corunna,325210,70845.0321,0.0,70.1085,348.533,0.0,0.0,0.0,0.0,71264,71264.0,71264.0,GHD Limited (formerly CRA)
2015,1103,O-I Canada Corp.,Plant #31 Brampton,Brampton,327214,65049.9,0.0,22.848,300.7,0.0,0.0,0.0,0.0,65374,65374.0,65374.0,GHD Limited (formerly CRA)
2015,1104,Ontario Power Generation Inc.,Atikokan Generating Station,Atikokan,221119,16651.21,147333.2,9946.86,20367.0,0.0,0.0,0.0,0.0,194299,46965.0,46965.0,Ernst & Young LLP
2015,1105,Ontario Power Generation Inc.,Lambton Generating Station,Courtright,221112,3209.85,0.0,17.64,24.8,0.0,0.0,0.0,0.0,3253,3253.0,3253.0,Ernst & Young LLP
2015,1106,Ontario Power Generation Inc.,Lennox Generating Station,Greater Napanee,221112,55116.986,0.0,164.304,381.61,0.0,0.0,0.0,0.0,55663,55663.0,55663.0,Ernst & Young LLP
2015,1107,Ontario Power Generation Inc.,Nanticoke Generating Station,Nanticoke,221112,5739.11,0.0,31.5,46.5,0.0,0.0,0.0,0.0,5818,5818.0,5818.0,Ernst & Young LLP
2015,1108,Ontario Power Generation Inc.,Thunder Bay Generating Station,Thunder Bay,221119,662.24,4827.76,376.74,775.0,0.0,0.0,0.0,0.0,6642,1814.0,1814.0,Ernst & Young LLP
2015,1109,Oxy Vinyls Canada Co.,Niagara PVC Plant,Thorold,325210,30659.0,0.0,12.8688,179.087,0.0,0.0,0.0,0.0,30851,30851.0,30851.0,GHD Limited (formerly CRA)
2015,1111,Petro-Canada Lubricants Inc.,Mississauga Lubricants Centre,Mississauga,324190,370439.4899,0.0,728.9352,2060.787,0.0,0.0,0.0,0.0,373230,373230.0,373230.0,GHD Limited (formerly CRA)
2015,1113,Plains Midstream Canada,Sarnia Fractionation Plant,Sarnia,211113,142878.9,0.0,233.2638,785.943,0.0,0.0,0.0,0.0,143899,143899.0,143899.0,SAI Global
2015,1116,Portlands Energy Centre LP,Portlands Energy Centre,Toronto,221112,384836.9106,0.0,2095.9617,3107.781,0.0,0.0,0.0,0.0,390041,390041.0,390041.0,Stantec Consulting Ltd.
