INCIDENT NUMBER,INCIDENT REGION,RESPONSE TYPE,INCIDENT START DATE,INCIDENT START TIME,SUBJECT NUMBER,SUBJECT GENDER,SUBJECT AGE,SUBJECT STATE,SUBJECT COUNTRY,ACTIVITY,SITUATION,LOCATION FOUND LATITUDE,LOCATION FOUND LONGITUDE,LOCATION FOUND ELEVATION,FOUND IN SEARCH AREA,TECHNIQUE,NUMBER OF RANGERS INVOLVED,OTHER AGENCY INVOLVEMENT,LAST KNOWN POINT LAND CLASS,LAST KNOWN POINT STATE LAND NAME,LAST KNOWN POINT COUNTY,LAST KNOWN POINT MUNICIPALITY,INCIDENT ADIRONDACK PARK,INCIDENT CATSKILL PARK,INCIDENT CLOSED DATE,INCIDENT CLOSED TIME,Location
NY-2016-WS-281,5,Search,09/27/2016,5:19 AM,3,F,14.0,NY,US,Hiking,Lost,43.80276,-74.30906,1800.0,True,Assist/own power,3,True,Forest Preserve,Blue Mountain Wild Forest,HAMILTON,INDIAN LAKE,True,False,09/27/2016,11:00 AM,POINT (-74.30906 43.80276)
NY-2017-WS-064,6,Rescue,04/12/2017,1:30 AM,4,M,24.0,NY,US,Boating,Injured,42.91044,-75.31278,460.0,True,Assist/own power; Carry out by foot,1,True,State Forests,Tassell Hill State Forest,ONEIDA,MARSHALL,False,False,04/12/2017,4:00 AM,POINT (-75.31278 42.91044)
NY-2017-WS-205,5,Rescue,08/09/2017,5:45 AM,1,F,20.0,NY,US,Camping,Illness,44.08755,-74.32035,1627.0,True,Vehicle/boat evacuation,1,True,Forest Preserve,High Peaks Wilderness,HAMILTON,LONG LAKE,True,False,08/09/2017,7:30 AM,POINT (-74.32035 44.08755)
NY-2017-WS-316,5,Recovery,11/03/2017,5:00 AM,1,M,72.0,NY,US,Hiking,Illness,43.68847,-74.16269,171.0,True,Vehicle/boat evacuation,6,True,Forest Preserve,Siamese Ponds Wilderness,WARREN,JOHNSBURG,True,False,11/03/2017,11:00 AM,POINT (-74.16269 43.68847)
NY-2016-WS-238,5,Search,08/22/2016,11:41 AM,4,F,53.0,NY,US,Hiking,Overdue,44.13693,-73.81402,2111.0,True,Assist/own power,2,True,Conservation Easement,Adirondack Mountain Reserve,ESSEX,KEENE,True,False,08/23/2016,5:00 AM,POINT (-73.81402000000001 44.13693)
NY-2017-WS-010,5,Rescue,01/24/2017,11:11 AM,1,M,38.0,NY,US,Hunting,Illness,44.01468,-74.04139,1756.0,True,Vehicle/boat evacuation,2,True,Forest Preserve,McIntyre East,ESSEX,NEWCOMB,True,False,01/24/2017,1:00 AM,POINT (-74.04139 44.01468)
NY-2016-WS-217,5,Search,08/13/2016,2:39 AM,1,M,47.0,NY,US,Hiking,Lost,43.5251,-73.59685,1670.0,True,Vehicle/boat evacuation,2,True,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,08/13/2016,5:28 AM,POINT (-73.59685 43.5251)
NY-2018-WS-253,5,Search,09/08/2018,8:36 AM,1,F,59.0,FL,US,Biking,Stranded,43.11955,-73.78823,600.0,True,Assist/own power,2,True,State Forests,Daniels Road State Forest,SARATOGA,GREENFIELD,False,False,09/08/2018,11:15 AM,POINT (-73.78823 43.11955)
NY-2018-WS-058,5,Rescue,05/14/2018,8:23 AM,1,M,21.0,NY,US,Hiking,Overdue,44.16309,-73.95166,2200.0,True,Assist/own power,2,False,Forest Preserve,E. High Peaks Wilderness,ESSEX,NORTH ELBA,True,False,05/14/2018,10:45 AM,POINT (-73.95166 44.16309)
NY-2017-WS-027,5,Rescue,02/14/2017,10:15 AM,1,M,33.0,NY,US,Skiing,Injured,44.17287,-73.95882,2210.0,True,Assist/own power,1,False,Forest Preserve,High Peaks,ESSEX,KEENE,True,False,02/14/2017,12:00 PM,POINT (-73.95882 44.17287)
NY-2016-WS-205,5,Search,08/05/2016,10:15 AM,1,M,69.0,NY,US,Walking,Missing,43.04071,-73.78319,236.0,True,Assist/own power,4,True,Private Land,PRIVATE LAND,SARATOGA,SARATOGA SPRINGS,False,False,08/06/2016,12:50 PM,POINT (-73.78319 43.04071)
NY-2017-WS-153,5,Rescue,07/08/2017,1:05 AM,1,M,27.0,IL,US,Hiking,Injured,43.59816,-73.69738,1380.0,True,Carry out by foot; Vehicle/boat evacuation,3,True,Forest Preserve,Lake George Wild Forest,WARREN,BOLTON,True,False,07/08/2017,2:13 AM,POINT (-73.69738 43.59816)
NY-2017-WS-109,4,Search,06/02/2017,11:30 AM,2,M,56.0,NJ,US,Hiking,Lost,42.18995,-74.0403,2350.0,True,Assist/own power,1,False,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,False,True,06/02/2017,2:00 AM,POINT (-74.0403 42.18995)
NY-2017-WS-236,4,Search,08/28/2017,8:30 AM,2,F,24.0,NY,US,Hiking,Lost,42.20715,-74.03889,2287.0,True,Assist/own power,1,True,DEC Campground,North South Lake Campground,GREENE,HUNTER,False,True,08/28/2017,10:00 AM,POINT (-74.03889 42.20715)
NY-2016-WS-327,3,Rescue,11/01/2016,2:30 AM,1,F,67.0,NY,US,Hiking,Injured,42.02076,-74.39972,2640.0,False,Vehicle/boat evacuation,3,True,State Forests,Slide Mountain wild forest,ULSTER,SHANDAKEN,False,True,11/01/2016,6:00 AM,POINT (-74.39972 42.02076)
NY-2017-WS-195,5,Search,08/02/2017,6:12 AM,1,M,50.0,NY,US,Hiking,Overdue,44.13789,-73.80703,1624.0,True,Aircraft evacuation,20,True,Forest Preserve,E. High Peaks Wilderness,ESSEX,KEENE,True,False,08/03/2017,3:00 AM,POINT (-73.80703 44.13789)
NY-2016-WS-183,5,Search,07/26/2016,5:15 AM,1,M,58.0,MD,US,Hiking,Lost,44.14466,-73.88631,2700.0,True,Assist/own power,1,True,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,True,False,07/27/2016,1:30 AM,POINT (-73.88631 44.14466)
NY-2016-WS-307,5,Rescue,10/18/2016,5:00 AM,1,F,20.0,NY,US,Hiking,Injured,44.12469,-73.74066,1933.0,True,Carry out by foot,4,True,Forest Preserve,Dix Mountain Wilderness,ESSEX,KEENE,True,False,10/18/2016,9:00 AM,POINT (-73.74066 44.12469)
NY-2018-WS-157,5,Recovery,07/14/2018,1:58 AM,1,M,54.0,NY,US,Despondent,Illness,43.50141,-73.62528,660.0,True,Carry out by foot,4,True,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,07/14/2018,4:45 AM,POINT (-73.62528 43.50141)
NY-2017-WS-087,5,Rescue,05/04/2017,5:28 AM,2,M,11.0,NY,US,Hiking,Stranded,44.15335,-73.94016,2730.0,True,Vehicle/boat evacuation,2,False,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,True,False,05/04/2017,8:03 AM,POINT (-73.94016 44.15335)
NY-2017-WS-145,5,Recovery,07/05/2017,2:55 AM,1,M,64.0,NY,US,Boating,Injured,43.33996,-74.27226,826.0,True,Airboat,4,True,DEC Campground,Sacandaga Campground,HAMILTON,HOPE,True,False,07/05/2017,4:00 AM,POINT (-74.27226 43.33996)
NY-2018-WS-013,5,Rescue,02/05/2018,12:08 PM,1,M,36.0,NY,US,Hiking,Injured,44.12591,-73.87614,4265.0,False,Assist/own power; Technical Rope,34,True,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,True,False,02/07/2018,7:00 AM,POINT (-73.87614000000002 44.125910000000005)
NY-2017-WS-080,5,Search,04/24/2017,9:57 AM,2,F,24.0,QC,CA,Hiking,Overdue,44.14257,-73.79192,1425.0,True,Assist/own power,15,True,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,True,False,04/25/2017,9:00 AM,POINT (-73.79192000000002 44.14257)
NY-2016-WS-349,4,Search,11/22/2016,11:20 AM,1,M,79.0,NY,US,Hunting,Lost,42.31006,-74.17977,2233.0,True,Assist/own power,2,False,Forest Preserve,Elm Ridge Wild Forest,GREENE,WINDHAM,False,True,11/22/2016,1:50 AM,POINT (-74.17977 42.31006000000001)
NY-2016-WS-235,5,Rescue,08/22/2016,5:50 AM,1,F,52.0,NY,US,Hiking,Injured,44.15177,-73.95472,2434.0,True,Vehicle/boat evacuation,1,True,Forest Preserve,High Peaks,ESSEX,KEENE,True,False,08/22/2016,7:16 AM,POINT (-73.95472 44.15177)
NY-2018-WS-187,5,Search,08/01/2018,10:03 AM,2,M,49.0,DC,US,Hiking,Overdue,44.13012,-73.81105,1791.0,True,Assist/own power,1,True,Forest Preserve,High Peaks Wilderness,ESSEX,KEENE,True,False,08/02/2018,12:22 PM,POINT (-73.81105 44.13012)
NY-2017-WS-281,5,Search,09/11/2017,7:40 AM,1,M,50.0,NY,US,Hiking,Stranded,43.11904,-73.7972,586.0,False,Assist/own power,1,True,State Forests,Daniel's Road State Forest,SARATOGA,GREENFIELD,False,False,09/11/2017,10:00 AM,POINT (-73.7972 43.11904)
NY-2018-WS-063,6,Search,05/19/2018,3:45 AM,1,M,25.0,NY,US,Boating,Missing,44.58507,-74.95504,618.0,True,Assist/own power,4,True,Private Land,,ST LAWRENCE,COLTON,True,False,05/19/2018,4:10 AM,POINT (-74.95504 44.58507)
NY-2017-WS-007,5,Rescue,01/18/2017,4:54 AM,1,M,21.0,NY,US,Off road vehicle/ATV,Injured,44.33352,-73.68939,1780.0,True,Assist/own power,1,True,Private Land,,ESSEX,JAY,True,False,01/18/2017,6:30 AM,POINT (-73.68939 44.33352)
NY-2018-WS-132,5,Search,07/01/2018,8:15 AM,2,F,30.0,NY,US,Hiking,Lost,44.11264,-74.00857,2740.0,True,Assist/own power,1,True,Forest Preserve,High Peaks Wilderness,ESSEX,NEWCOMB,True,False,07/02/2018,2:34 AM,POINT (-74.00857 44.11264)
NY-2018-WS-249,5,Search,09/05/2018,3:05 AM,1,M,31.0,NY,US,Hiking,Overdue,44.04185,-73.80545,2289.0,True,Assist/own power,6,False,State Forests,Outer High Peaks Wilderness Area,ESSEX,NORTH HUDSON,True,False,09/05/2018,8:25 AM,POINT (-73.80545 44.04185)
NY-2016-WS-280,5,Search,09/27/2016,4:45 AM,1,M,28.0,NY,US,Hiking,Lost,43.56822,-73.59356,345.0,True,Assist/own power,1,False,Forest Preserve,Lake George Wild Forest,WASHINGTON,DRESDEN,True,False,09/27/2016,6:25 AM,POINT (-73.59356 43.56822)
NY-2017-WS-287,5,Search,10/09/2017,7:35 AM,2,M,24.0,NY,US,Hiking,Lost,44.02368,-73.81985,2190.0,True,Assist/own power,11,True,Forest Preserve,Dix Mountain Wilderness,ESSEX,NEWCOMB,True,False,10/10/2017,9:20 AM,POINT (-73.81985 44.02368)
NY-2016-WS-363,5,Rescue,12/29/2016,9:30 AM,1,F,32.0,QC,CA,Hiking,Injured,44.15801,-73.95144,2357.0,False,Vehicle/boat evacuation,2,True,Forest Preserve,E. High Peaks Wilderness,ESSEX,NORTH ELBA,True,False,12/29/2016,2:00 AM,POINT (-73.95144000000002 44.15801)
NY-2018-WS-136,4,Search,07/02/2018,8:00 AM,1,F,34.0,NY,US,Hiking,Lost,42.1964,-74.05088,2145.0,False,Assist/own power,3,False,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,False,True,07/02/2018,9:30 AM,POINT (-74.05088 42.1964)
NY-2018-WS-184,5,Search,07/31/2018,7:46 AM,1,F,51.0,DC,US,Hiking,Overdue,44.14555,-73.74891,940.0,True,Assist/own power,2,False,Forest Preserve,Giant Mt Wilderness Area,ESSEX,KEENE,True,False,07/31/2018,10:00 AM,POINT (-73.74891 44.14555)
NY-2018-WS-351,8,Search,12/31/2018,1:35 AM,1,M,71.0,NY,US,Walking,Missing,43.1758,-78.19731,658.0,True,Dive Team,8,True,Private Land,,ORLEANS,BARRE,False,False,01/01/2019,10:00 AM,POINT (-78.19731 43.1758)
NY-2016-WS-180,5,Search,07/24/2016,6:19 AM,3,M,14.0,MA,US,Hiking,Lost,43.53155,-73.56543,1310.0,True,Assist/own power,2,True,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,07/24/2016,8:00 AM,POINT (-73.56543 43.53155)
NY-2018-WS-166,4,Rescue,07/21/2018,10:35 AM,1,F,28.0,NY,US,Hiking,Injured,42.19282,-74.06933,1621.0,False,Carry out by foot; Technical Rope,3,True,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,False,True,07/21/2018,1:00 AM,POINT (-74.06933 42.19282)
NY-2017-WS-098,5,Search,05/28/2017,2:30 AM,1,M,11.0,NY,US,Runaway,Missing,43.42228,-74.27555,1050.0,True,Assist/own power,3,True,Private Land,,HAMILTON,HOPE,True,False,05/28/2017,4:20 AM,POINT (-74.27555 43.42228)
NY-2016-WS-286,5,Search,10/03/2016,1:33 AM,2,F,48.0,NY,US,Hiking,Lost,43.59246,-73.56579,330.0,False,Vehicle/boat evacuation,3,True,Forest Preserve,Lake George Wild Forest,WASHINGTON,DRESDEN,True,False,10/03/2016,4:00 AM,POINT (-73.56579 43.59246)
NY-2017-WS-327,6,Search,11/13/2017,6:09 AM,7,M,18.0,NY,US,Camping,Stranded,44.33648,-75.31394,798.0,True,Assist/own power,2,False,State Forests,Wolf Lake State Forest,ST LAWRENCE,EDWARDS,False,False,11/13/2017,11:17 AM,POINT (-75.31394 44.33648)
NY-2018-WS-028,5,Search,03/15/2018,2:52 AM,1,M,38.0,NY,US,Hiking,Overdue,44.18611,-74.24061,2000.0,True,Vehicle/boat evacuation,3,False,Forest Preserve,Western High Peaks Wilderness,FRANKLIN,HARRIETSTOWN,True,False,03/15/2018,7:00 AM,POINT (-74.24061 44.18611)
NY-2018-WS-035,5,Rescue,03/20/2018,11:57 AM,1,M,17.0,NY,US,Hiking,Injured,44.32905,-74.04055,3275.0,False,Carry out by foot,8,True,Forest Preserve,McKenzie Mountain Wilderness,ESSEX,NORTH ELBA,True,False,03/20/2018,3:50 AM,POINT (-74.04055 44.32905)
NY-2018-WS-173,6,Search,07/27/2018,5:38 AM,14,M,15.0,NY,US,Hiking,Lost,43.66974,-74.99782,1726.0,True,Assist/own power; Carry out by foot,8,True,Forest Preserve,Black River Wild Forest,HERKIMER,WEBB,True,False,07/27/2018,11:37 AM,POINT (-74.99782 43.66974)
NY-2018-WS-291,6,Search,10/09/2018,8:26 AM,2,M,39.0,NY,US,Hunting,Lost,44.4533,-75.64276,289.0,True,Assist/own power,2,True,State Forests,Lonesome Bay State Forest,ST LAWRENCE,HAMMOND,False,False,10/09/2018,11:15 AM,POINT (-75.64276 44.4533)
NY-2017-WS-226,9,Recovery,08/22/2017,1:01 AM,4,M,4.0,NY,US,Hiking,Injured,42.44165,-78.87583,970.0,True,Aircraft evacuation,5,True,Other DEC Land,Zoar Valley MUA,ERIE,COLLINS,False,False,08/22/2017,9:00 AM,POINT (-78.87583 42.44165)
NY-2017-WS-058,9,Search,03/25/2017,4:00 AM,1,M,50.0,NM,US,Walking,Missing,42.02925,-78.62632,1459.0,False,Vehicle/boat evacuation,3,True,Private Land,,CATTARAUGUS,CARROLLTON,False,False,04/16/2017,4:00 AM,POINT (-78.62632 42.02925)
NY-2018-WS-225,3,Search,08/23/2018,6:00 AM,1,M,20.0,NY,US,Hiking,Lost,42.00035,-74.41817,2817.0,True,Assist/own power,3,False,State Forests,Slide Mountain Wilderness,ULSTER,SHANDAKEN,False,True,08/23/2018,8:16 AM,POINT (-74.41817 42.00035)
NY-2018-WS-323,6,Search,11/15/2018,12:18 PM,2,M,63.0,NY,US,Hunting,Overdue,44.46718,-74.75713,1256.0,True,Assist/own power,6,True,Forest Preserve,White Hill Wild Forest,ST LAWRENCE,PARISHVILLE,True,False,11/15/2018,4:00 AM,POINT (-74.75713 44.46718)
NY-2017-WS-223,5,Rescue,08/20/2017,6:13 AM,2,F,27.0,PA,US,Hiking,Stranded,43.62003,-73.56342,322.0,True,Assist/own power,1,True,State Forests,Lake George Wild Forest,WARREN,BOLTON,True,False,08/20/2017,8:01 AM,POINT (-73.56342 43.62003)
NY-2017-WS-348,5,Rescue,12/23/2017,2:29 AM,1,F,23.0,NY,US,Hiking,Illness,43.99506,-73.83123,582.0,True,Assist/own power,2,False,Forest Preserve,Dix Wilderness,ESSEX,NEWCOMB,True,False,12/23/2017,3:12 AM,POINT (-73.83123 43.99506)
NY-2016-WS-300,9,Search,10/12/2016,9:02 AM,2,M,21.0,NY,US,Hiking,Lost,42.44191,-78.86211,1001.0,True,Assist/own power,2,True,Other DEC Land,Zoar Valley,ERIE,COLLINS,False,False,10/12/2016,11:30 AM,POINT (-78.86211 42.44191)
NY-2017-WS-180,5,Recovery,07/24/2017,2:59 AM,1,M,32.0,NY,US,Swimming,Lost,44.71923,-74.1374,1485.0,True,Dive Team,3,True,Private Land,Private,FRANKLIN,BELLMONT,False,False,07/25/2017,2:00 AM,POINT (-74.1374 44.71923000000001)
NY-2016-WS-336,4,Search,11/09/2016,4:45 AM,1,F,36.0,MN,US,Despondent,Missing,42.33318,-73.08278,1212.0,False,Assist/own power,4,True,Private Land,private property,RENSSELAER,BERLIN,False,False,11/10/2016,6:30 AM,POINT (-73.08278 42.33318)
NY-2017-WS-338,6,Search,12/03/2017,7:48 AM,1,M,63.0,NY,US,Hunting,Overdue,43.58429,-75.6016,1754.0,True,Assist/own power,4,True,Conservation Easement,"East Branch of Fish Creek, South Easement",LEWIS,WEST TURIN,False,False,12/03/2017,9:49 AM,POINT (-75.6016 43.58429)
NY-2017-WS-213,6,Recovery,08/13/2017,6:10 AM,1,M,51.0,TX,US,Camping,Injured,44.11517,-74.89103,1490.0,True,Vehicle/boat evacuation,4,True,Forest Preserve,Cranberry Lake Wild Forest,ST LAWRENCE,CLIFTON,True,False,08/13/2017,9:00 AM,POINT (-74.89103 44.11517)
NY-2016-WS-138,3,Search,06/29/2016,7:42 AM,1,M,75.0,NY,US,Despondent,Missing,41.51614,-74.4493,530.0,True,Carry out by foot,7,True,County Land,Summitville,SULLIVAN,MAMAKATING,False,False,06/30/2016,1:46 AM,POINT (-74.4493 41.51614)
NY-2018-WS-038,3,Search,04/03/2018,9:15 AM,1,M,47.0,NY,US,Hiking,Lost,41.60781,-73.64881,825.0,True,Assist/own power,2,False,Federal Land,none,DUTCHESS,BEEKMAN,False,False,04/04/2018,1:00 AM,POINT (-73.64881 41.60781)
NY-2016-WS-240,4,Search,08/24/2016,8:40 AM,3,F,17.0,NY,US,Hiking,Lost,42.18917,-74.06824,1835.0,True,Assist/own power,1,False,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,False,True,08/24/2016,11:00 AM,POINT (-74.06824 42.18917)
NY-2016-WS-213,5,Rescue,08/09/2016,10:15 AM,1,M,50.0,NY,US,Hiking,Illness,44.11725,-73.98658,2752.0,False,Aircraft evacuation,2,True,Forest Preserve,Eastern High Peaks,ESSEX,NEWCOMB,True,False,08/09/2016,2:00 AM,POINT (-73.98658 44.11725)
NY-2016-WS-208,5,Rescue,08/07/2016,2:31 AM,2,F,58.0,NY,US,Hiking,Lost,43.56684,-73.55475,1890.0,True,Assist/own power,1,False,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,08/07/2016,4:45 AM,POINT (-73.55475 43.56684)
NY-2017-WS-266,5,Rescue,09/24/2017,8:13 AM,3,M,24.0,NY,US,Boating,Lost,44.35408,-74.10409,1200.0,True,Vehicle/boat evacuation,1,True,Forest Preserve,Saranac Lake Wild Forest,ESSEX,ST ARMAND,True,False,09/24/2017,10:40 AM,POINT (-74.10409 44.35408)
NY-2018-WS-229,4,Search,08/25/2018,1:25 AM,1,F,69.0,NY,US,Hiking,Lost,42.19315,-74.03926,2375.0,True,Assist/own power,1,False,DEC Campground,North South Lake Campground,GREENE,HUNTER,False,True,08/25/2018,4:00 AM,POINT (-74.03926 42.19315)
NY-2017-WS-308,3,Search,10/24/2017,1:50 AM,2,M,9.0,NY,US,Hiking,Lost,41.96428,-73.68746,1300.0,True,Assist/own power,2,True,Private Land,private land,DUTCHESS,MILAN,False,False,10/24/2017,5:00 AM,POINT (-73.68746 41.96428)
NY-2017-WS-038,6,Search,02/27/2017,1:27 AM,1,F,46.0,NY,US,Hiking,Lost,43.78148,-74.82443,1909.0,True,Vehicle/boat evacuation,5,True,Forest Preserve,Pigeon Lake Wilderness,HERKIMER,WEBB,True,False,02/27/2017,3:09 AM,POINT (-74.82443 43.78148)
NY-2017-WS-131,4,Search,06/24/2017,6:30 AM,2,M,74.0,NY,US,Hiking,Lost,42.30088,-74.16898,2159.0,True,Assist/own power,1,False,Forest Preserve,Elm Ridge Wild Forest,GREENE,WINDHAM,False,True,06/24/2017,8:50 AM,POINT (-74.16898 42.30088)
NY-2017-WS-210,5,Search,08/12/2017,1:10 AM,2,F,8.0,RI,US,Hiking,Lost,44.22787,-73.41895,830.0,True,Assist/own power,1,True,Private Land,private,ESSEX,WESTPORT,True,False,08/12/2017,4:00 AM,POINT (-73.41895 44.22787)
NY-2017-WS-222,7,Search,08/19/2017,11:00 AM,2,M,11.0,NY,US,Biking,Lost,42.78953,-75.39393,1772.0,True,Assist/own power,3,True,State Forests,Charles E. Baker State Forest,MADISON,BROOKFIELD,False,False,08/19/2017,2:30 AM,POINT (-75.39393 42.789530000000006)
NY-2017-WS-298,5,Rescue,10/16/2017,4:51 AM,1,M,39.0,NY,US,Hunting,Injured,43.61138,-73.86451,1306.0,True,Assist/own power; Carry out by foot,4,True,Forest Preserve,State Land-Forest Preserve,WARREN,CHESTER,True,False,10/16/2017,8:00 AM,POINT (-73.86451 43.61138)
NY-2017-WS-053,5,Rescue,03/17/2017,3:02 AM,1,M,39.0,MA,US,Hiking,Injured,44.18681,-74.24285,2000.0,True,Vehicle/boat evacuation,5,True,Forest Preserve,High Peaks Wilderness,FRANKLIN,TUPPER LAKE,True,False,03/17/2017,9:00 AM,POINT (-74.24285 44.18681)
NY-2018-WS-077,9,Search,05/30/2018,9:30 AM,4,M,26.0,NY,US,Hiking,Overdue,42.42283,-78.89148,1100.0,True,Carry out by foot,2,True,State Forests,Zoar valley Unique Area,CATTARAUGUS,OTTO,False,False,05/31/2018,1:00 AM,POINT (-78.89148 42.42283)
NY-2018-WS-172,5,Rescue,07/24/2018,11:40 AM,2,F,36.0,PA,US,Boating,Stranded,44.27528,-74.28185,1538.0,True,Vehicle/boat evacuation,2,True,Forest Preserve,Sarnac Lake Wild Forest,FRANKLIN,HARRIETSTOWN,True,False,07/24/2018,4:00 AM,POINT (-74.28185 44.27528)
NY-2016-WS-162,3,Search,07/14/2016,5:30 AM,1,F,73.0,OR,US,Hiking,Overdue,41.87887,-74.40161,2017.0,True,Assist/own power; Vehicle/boat evacuation,5,False,Forest Preserve,Sundown WF,ULSTER,ROCHESTER,False,True,07/14/2016,8:30 AM,POINT (-74.40161 41.87887)
NY-2016-WS-262,5,Search,09/09/2016,6:30 AM,2,F,61.0,DE,US,Boating,Overdue,43.97377,-74.42443,1637.0,True,Assist/own power,1,True,Forest Preserve,Sargent Pond Wilderness,HAMILTON,LONG LAKE,True,False,09/09/2016,8:30 AM,POINT (-74.42443 43.97377)
NY-2017-WS-229,5,Search,08/23/2017,5:38 AM,1,F,29.0,ON,CA,Hiking,Lost,44.16716,-74.25351,2241.0,True,Assist/own power,1,True,Forest Preserve,High Peaks Wilderness,FRANKLIN,HARRIETSTOWN,True,False,08/23/2017,7:00 AM,POINT (-74.25351 44.16716)
NY-2018-WS-192,4,Rescue,08/06/2018,3:45 AM,1,M,43.0,NY,US,Hiking,Injured,42.19333,-74.06487,1811.0,False,Assist/own power,2,True,Forest Preserve,Kaaterskill Wild Forest,GREENE,HUNTER,False,True,08/06/2018,5:15 AM,POINT (-74.06487 42.19333)
NY-2017-WS-344,7,Search,12/11/2017,12:00 PM,1,M,39.0,NY,US,Hunting,Overdue,42.89514,-75.79023,1397.0,True,Carry out by foot,2,True,Private Land,Nelson Swamp Unique Area,MADISON,NELSON,False,False,12/11/2017,4:45 AM,POINT (-75.79023 42.89514)
NY-2018-WS-266,4,Search,09/17/2018,9:00 AM,1,F,23.0,NY,US,Hiking,Lost,42.19318,-74.04034,2352.0,True,Assist/own power,1,False,DEC Campground,North South Lake Campground,GREENE,HUNTER,False,True,09/18/2018,12:30 PM,POINT (-74.04034 42.19318)
NY-2017-WS-122,5,Search,06/17/2017,2:00 AM,4,M,19.0,NY,US,Hiking,Lost,44.41173,-73.50374,1298.0,True,Assist/own power,2,True,Forest Preserve,Taylor Pond Wild Forest,ESSEX,WILLSBORO,True,False,06/17/2017,5:30 AM,POINT (-73.50374 44.41173)
NY-2016-WS-295,6,Rescue,10/11/2016,2:44 AM,1,M,50.0,NY,US,Hiking,Injured,43.73862,-74.913,2349.0,True,Carry out by foot,5,True,Forest Preserve,Fulton Chain Wild Forest,HERKIMER,WEBB,True,False,10/11/2016,5:30 AM,POINT (-74.913 43.73862)
NY-2017-WS-170,5,Rescue,07/18/2017,11:38 AM,1,M,,NY,US,Swimming,Injured,43.48427,-74.26724,1350.0,False,Carry out by foot,1,True,Forest Preserve,Siamese Ponds Wilderness,HAMILTON,WELLS,True,False,07/18/2017,2:55 AM,POINT (-74.26724 43.48427)
NY-2017-WS-246,5,Search,09/04/2017,7:15 AM,1,M,40.0,NY,US,Hiking,Lost,44.38997,-74.31907,1836.0,True,Aircraft evacuation,29,True,Forest Preserve,St Regis Canoe Area,FRANKLIN,BRIGHTON,True,False,09/06/2017,3:00 AM,POINT (-74.31907 44.389970000000005)
NY-2017-WS-321,5,Search,11/07/2017,5:46 AM,1,M,55.0,NY,US,Hunting,Lost,43.86506,-73.69316,1580.0,True,Assist/own power,1,True,Private Land,Private Land,ESSEX,SCHROON,True,False,11/27/2017,9:00 AM,POINT (-73.69316 43.86506)
NY-2017-WS-041,5,Search,03/03/2017,6:37 AM,1,F,15.0,NY,US,Walking,Lost,44.1928,-73.77624,1320.0,True,Assist/own power,2,True,Private Land,Private,ESSEX,KEENE,True,False,03/03/2017,9:45 AM,POINT (-73.77624000000002 44.192800000000005)
NY-2016-WS-115,9,Rescue,06/06/2016,6:34 AM,1,F,40.0,NY,US,Boating,Stranded,42.44312,-78.85588,942.0,True,Assist/own power,2,True,State Forests,Zoar Valley MUA,CATTARAUGUS,PERSIA,False,False,06/07/2016,12:20 PM,POINT (-78.85588 42.44312)
NY-2018-WS-106,5,Search,06/17/2018,3:30 AM,1,F,24.0,NY,US,Hiking,Lost,43.76591,-74.70756,1811.0,True,Assist/own power,3,True,Forest Preserve,Moose River Plains Wild Forest,HAMILTON,INLET,True,False,06/17/2018,5:40 AM,POINT (-74.70756 43.76591)
NY-2018-WS-258,4,Search,09/11/2018,4:40 AM,1,M,68.0,NY,US,Despondent,Missing,43.96541,-75.9135,489.0,False,Assist/own power,3,True,Private Land,,SCHENECTADY,SCHENECTADY,False,False,09/11/2018,8:10 AM,POINT (-75.9135 43.96541)
NY-2016-WS-253,8,Search,09/03/2016,2:00 AM,1,M,55.0,NY,US,Fishing,Missing,42.72422,-77.56373,1114.0,True,Assist/own power,1,True,State Forests,Hemlock Canadice State Forest,ONTARIO,CANADICE,False,False,09/03/2016,6:30 AM,POINT (-77.56373 42.72422)
NY-2016-WS-347,4,Search,11/21/2016,8:47 AM,1,M,50.0,NY,US,Hunting,Overdue,42.19719,-74.10807,2009.0,False,Assist/own power,11,True,Forest Preserve,Colgate Lake Wild Forest,GREENE,JEWETT,False,True,11/22/2016,10:00 AM,POINT (-74.10807 42.19719)
NY-2018-WS-092,5,Rescue,06/09/2018,1:36 AM,1,F,69.0,NY,US,Hiking,Injured,43.55755,-73.55268,2025.0,True,Vehicle/boat evacuation,2,True,Forest Preserve,Lake George Wild Forest,WASHINGTON,FORT ANN,True,False,06/09/2018,6:00 AM,POINT (-73.55268 43.55755)
