MsCode,DemCode,EstCode,Year,Estimate,SE,LowerCIB,UpperCIB,Flag
MEASJ,REGC02,A_Proportion,2020, 7.0,1.8,5.2, 8.8,
MEASJ,REGC02,B_Number,2020,27.9, 7.3,20.6,35.2,
MEASJ,REGC02,C_Population,2020, 397.3,13.7, 383.6, 411.0,
MEASJ,REGC02,D_Proportion_diff,2020,-0.3,2.1, -2.4, 1.7,
MEASJ,REGC02,E_Number_diff,2020,  0.6, 8.3, -7.7,9.0,
MEASJ,REGC03,A_Proportion,2020, 8.3,3.3,5.0,11.6,
MEASJ,REGC03,B_Number,2020,10.2, 4.3, 5.9,14.5,
MEASJ,REGC03,C_Population,2020, 123.3, 8.1, 115.2, 131.4,
MEASJ,REGC03,D_Proportion_diff,2020,-3.0,4.4, -7.3, 1.4,
MEASJ,REGC03,E_Number_diff,2020, -3.4, 5.5, -9.0,2.1,
MEASJ,REGC04,A_Proportion,2020, 8.2,3.6,4.5,11.8,
MEASJ,REGC04,B_Number,2020, 6.4, 3.0, 3.4, 9.4,
MEASJ,REGC04,C_Population,2020,  78.4, 6.3,  72.1,  84.7,
MEASJ,REGC04,D_Proportion_diff,2020, 0.2,4.8, -4.6, 5.0,
MEASJ,REGC04,E_Number_diff,2020, -0.2, 4.0, -4.2,3.8,
MEASJ,REGC05,A_Proportion,2020, 4.3,2.4,1.9, 6.7,
MEASJ,REGC05,B_Number,2020, 2.2, 1.3, 0.9, 3.5,
MEASJ,REGC05,C_Population,2020,  50.9, 5.5,  45.4,  56.3,
MEASJ,REGC05,D_Proportion_diff,2020,-3.2,3.9, -7.1, 0.7,
MEASJ,REGC05,E_Number_diff,2020, -2.0, 2.1, -4.1,0.1,
MEASJ,REGC06,A_Proportion,2020, 7.9,6.1,1.8,14.1,
MEASJ,REGC06,B_Number,2020, 2.6, 2.0, 0.6, 4.6,
MEASJ,REGC06,C_Population,2020,  32.6, 3.3,  29.3,  35.9,
MEASJ,REGC06,D_Proportion_diff,2020,-4.5,8.3,-12.9, 3.8,
MEASJ,REGC06,E_Number_diff,2020, -1.1, 2.7, -3.8,1.7,
MEASJ,REGC07,A_Proportion,2020, 8.1,3.2,4.9,11.3,
MEASJ,REGC07,B_Number,2020, 4.7, 1.9, 2.8, 6.7,
MEASJ,REGC07,C_Population,2020,  58.3, 5.3,  53.0,  63.6,
MEASJ,REGC07,D_Proportion_diff,2020,-1.3,4.2, -5.5, 2.9,
MEASJ,REGC07,E_Number_diff,2020, -0.9, 2.5, -3.4,1.5,
MEASJ,REGC08,A_Proportion,2020, 2.5,1.5,1.1, 4.0,
MEASJ,REGC08,B_Number,2020, 2.7, 1.6, 1.1, 4.3,
MEASJ,REGC08,C_Population,2020, 107.5, 9.7,  97.8, 117.2,
MEASJ,REGC08,D_Proportion_diff,2020,-2.3,2.5, -4.8, 0.2,
MEASJ,REGC08,E_Number_diff,2020, -2.7, 2.7, -5.5,0.0,
MEASJ,REGC09,A_Proportion,2020,11.6,8.5,3.1,20.1,
MEASJ,REGC09,B_Number,2020, 4.5, 3.4, 1.1, 8.0,
MEASJ,REGC09,C_Population,2020,  39.0, 6.3,  32.7,  45.3,
MEASJ,REGC09,D_Proportion_diff,2020, 3.3,8.5, -5.2,11.8,
MEASJ,REGC09,E_Number_diff,2020,  1.1, 3.4, -2.3,4.5,
MEASJ,REGC10,A_Proportion,2020, 5.0,2.0,3.0, 7.0,
MEASJ,REGC10,B_Number,2020, 7.0, 3.0, 4.1,10.0,
MEASJ,REGC10,C_Population,2020, 140.7,11.6, 129.1, 152.3,
MEASJ,REGC10,D_Proportion_diff,2020,-1.5,3.2, -4.7, 1.8,
MEASJ,REGC10,E_Number_diff,2020, -1.7, 4.5, -6.2,2.8,
MEASJ,REGC11,A_Proportion,2020, 3.4,2.6,0.8, 6.0,
MEASJ,REGC11,B_Number,2020, 1.7, 1.3, 0.4, 3.0,
MEASJ,REGC11,C_Population,2020,  49.2, 6.8,  42.4,  56.1,
MEASJ,REGC11,D_Proportion_diff,2020,-3.2,4.5, -7.7, 1.3,
MEASJ,REGC11,E_Number_diff,2020, -1.8, 2.3, -4.1,0.6,
MEASJ,REGC12,A_Proportion,2020, 8.0,6.0,2.0,13.9,
MEASJ,REGC12,B_Number,2020, 1.9, 1.4, 0.4, 3.3,
MEASJ,REGC12,C_Population,2020,  23.6, 2.4,  21.2,  26.0,
MEASJ,REGC12,D_Proportion_diff,2020, 0.8,8.5, -7.7, 9.3,
MEASJ,REGC12,E_Number_diff,2020,  0.1, 2.0, -1.9,2.2,
MEASJ,REGC99,A_Proportion,2020, 6.6,1.0,5.7, 7.6,
MEASJ,REGC99,B_Number,2020,75.5,10.9,64.6,86.4,
MEASJ,REGC99,C_Population,2020,1142.3, 1.3,1141.1,1143.6,
MEASJ,REGC99,D_Proportion_diff,2020,-1.1,1.2, -2.3, 0.1,
MEASJ,REGC99,E_Number_diff,2020,-11.6,13.9,-25.5,2.3,
