siret,enseigne,addresse,code_postal,ville,site_web,site_web_vente_en_ligne,compte_facebook,email_contact_client,tel_contact_client,description_commerce,emporter,emporter_horaire_covid,emporter_lundi,lundi_horaire_debut_1,lundi_horaire_fin_1,lundi_horaire_debut_2,lundi_horaire_fin_2,emporter_mardi,mardi_horaire_debut_1,mardi_horaire_fin_1,mardi_horaire_debut_2,mardi_horaire_fin_2,emporter_mercredi,mercredi_horaire_debut_1,mercredi_horaire_fin_1,mercredi_horaire_debut_2,mercredi_horaire_fin_2,emporter_jeudi,jeudi_horaire_debut_1,jeudi_horaire_fin_1,jeudi_horaire_debut_2,jeudi_horaire_fin_2,emporter_vendredi,vendredi_horaire_debut_1,vendredi_horaire_fin_1,vendredi_horaire_debut_2,vendredi_horaire_fin_2,emporter_samedi,samedi_horaire_debut_1,samedi_horaire_fin_1,samedi_horaire_debut_2,samedi_horaire_fin_2,emporter_dimanche,dimanche_horaire_debut_1,dimanche_horaire_fin_1,dimanche_horaire_debut_2,dimanche_horaire_fin_2,livraison,conditions_de_livraison,lundi_plage_1,lundi_plage_2,mardi_plage_1,mardi_plage_2,mercredi_plage_1,mercredi_plage_2,jeudi_plage_1,jeudi_plage_2,vendredi_plage_1,vendredi_plage_2,samedi_plage_1,samedi_plage_2,dimanche_plage_1,dimanche_plage_2,activiteprincipaleetablissement,geolocetablissement,activite_specifique,activite
81132210600014,RUNNING CONSEIL ORLEANS,74 Rue Bannier,45000,Orléans,https://www.runningconseilorleans.com/,,https://www.facebook.com/runningconseilorleans,runningconseil.orleans@gmail.com,02 38 74 61 33,"Running Conseil Orléans est LE magasin spécialiste running sur Orléans. Passionné et fort de mon expérience d’athlète et d’entraineur diplômé, je vous accompagne dans votre pratique de la course à pied, du trail, de la marche, du triathlon, du duathlon, et de l’athlétisme. Que vous soyez débutants ou coureurs confirmés, vous y trouverez le matériel adapté pour vous équiper ainsi que tous les conseils nécessaires : choix de produits, lieux de pratique sur Orléans et ses alentours, entrainement, analyse de la foulée, recherche de groupes/clubs, recherche de professionnels médicaux, et plus encore.",Oui,,Oui,14:00,18:00,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Non,,,,,Oui,Livraison Gratuite sur Orléans et sa métropole,14:00 > 18:00,,10:00 > 18:00,,10:00 > 18:00,,10:00 > 18:00,,10:00 > 18:00,,10:00 > 18:00,,,,47.71Z,"47.905032,1.902701",Articles de sport,Sports et loisirs
82004118400012,LA FACTORY STORE,3 Rue Louis Roguet,45000,Orléans,https://www.lafactory-store.com/,https://www.lafactory-store.com/,https://www.facebook.com/lafactorystore,lafactorystore@gmail.com,09 83 28 77 55,"Concept store pour tous les cadeaux, la déco et l'art de la table afin de faire plaisir ou se faire plaisir !

click and collect ou livraison a domicile gratuite sur toute l'Agglomération d'Orleans",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,click and collect ou livraison gratuite à domicile sur l'Agglo,,,,,,,,,,,,,,,47.59B,"47.900155,1.906322",Equipement de la maison,"Ameublement, équipement de la maison (vente et réparation) et décoration"
79253563500017,CYCLABLE ORLEANS,12 Rue Royale,45000,Orléans,http://www.cyclable.com,http://www.cyclable.com,http://www.facebook.com/cyclableorleans,fabrice.thimon@cyclable.com,02 38 42 76 28,Vente et réparations cycles et accessoires,Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,livraison de vélo dans un rayon de 50 km autour d'Orléans.,,,,,,,,,,,,,,,47.64Z,"47.898716,1.904238",Articles de sport,Sports et loisirs
51294865400011,PLAYMOGAMES,8 Rue de la Cerche,45000,Orléans,https://www.playmogames.com,https://www.playmogames.com,https://www.facebook.com/Playmogamesorleanscentre,contact@playmogames.com,02 38 54 91 40,Achat vente echange console jeux video telephonie  multimedia dvd mangas,Oui,,Oui,10:00,14:00,,,Oui,10:00,14:00,,,Oui,10:00,14:00,,,Oui,10:00,14:00,,,Oui,10:00,14:00,,,Oui,10:00,14:00,,,Non,,,,,Non,,10:00 > 14:00,,10:00 > 14:00,,10:00 > 14:00,,10:00 > 14:00,,10:00 > 14:00,,10:00 > 14:00,,,,47.78C,"47.903729,1.903531",Jouets et jeux,Jouets et jeux
32916325700010,EUREKA,Galerie Châtelet,45000,Orléans,https://www.eureka-orleans.fr,https://www.eureka-orleans.fr/fr/,,contact.eureka@yahoo.fr,02 38 53 23 62,"Vaste magasin situé dans le centre historique d’orleans sur deux niveaux proposant d’un jeux de société des cadeaux ludiques, du modélisme et des goodies en tout genre...",Oui,,Non,,,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Non,,,,,Oui,compter 5€ en livraison proche centre et 7€ en livraison agglo,,,10:00 > 18:00,,10:00 > 18:00,,10:00 > 18:00,,10:00 > 18:00,,10:00 > 18:00,,,,47.65Z,"47.897986,1.908971",Jouets et jeux,Jouets et jeux
49114102400019,JOTT,30 Rue Jeanne d'Arc,45000,Orléans,,,,s.boutetfoussier@orange.fr,06 11 19 68 33,Textile / Doudounes Hommes Femmes Enfants,Oui,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Non,,,,,Oui,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,,,47.71Z,"47.901548,1.905025",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
39964534000015,BREAL,34 Rue Jeanne d'Arc,45000,Orléans,,,,s.boutetfoussier@orange.fr,06 11 19 68 33,Prêt à porter Femme,Oui,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Non,,,,,Oui,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,,,47.71Z,"47.90139,1.90402",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
82409436100014,BAGELSTEIN,1 Rue d'Illiers,45000,Orléans,https://www.bagelstein.com/tag/orleans,http://www.bagelstein.com/click-and-collect-delivery,https://www.facebook.com/BagelsteinOrleans/,illiers-orleans@bagelstein.com,02 38 15 65 19,"Restauration rapide de bagels et pâtisseries à emporter et en livraison via Deliveroo, UBER EATS  et click and collect",Oui,,Non,,,,,Oui,10:00,15:00,,,Oui,10:00,15:00,,,Oui,10:00,15:00,,,Oui,10:00,15:00,,,Oui,10:00,15:00,,,Non,,,,,Oui,Uber Eats et Deliveroo,,,10:00 > 15:00,,10:00 > 15:00,,10:00 > 15:00,,10:00 > 15:00,,10:00 > 15:00,,,,56.10C,"47.902025,1.90301",Restauration rapide,Restauration traditionnelle et rapide
41402524700019,LE DA CAPO,49 Rue du Colombier,45000,Orléans,,,,ledacapo@wanadoo.fr,02 38 53 91 34,"Ventes et reparations d instruments à vent
Et d accessoires",Oui,,Non,,,,,Oui,09:30,18:30,,,Oui,09:30,18:30,,,Oui,09:30,18:30,,,Oui,09:30,18:30,,,Oui,09:30,18:30,,,Non,,,,,Oui,Livraison gratuite Orléans et son agglomération,,,09:30 > 18:30,,09:30 > 18:30,,09:30 > 18:30,,09:30 > 18:30,,09:30 > 18:30,,,,47.54Z,"47.903658,1.89825",Instruments de musique,Instruments de musique (vente et réparation)
80786158800034,CARREFOUR MARKET,88 Rue du Faubourg Madeleine,45000,Orléans,https://www.carrefour.fr/,https://www.carrefour.fr/,https://www.facebook.com/carrefour/,orleans_madeleine@franchise.cmarket.fr,02 38 72 60 60,Un petit supermarché à taille humaine avec des gens sympas,Oui,,Oui,08:30,20:00,,,Oui,08:30,20:00,,,Oui,08:30,20:00,,,Oui,08:30,20:00,,,Oui,08:30,20:00,,,Oui,08:30,20:00,,,Oui,08:30,12:30,,,Oui,"Livraison pour toute commande sur internet gratuite au dessus de 150 € d'achat
entre 100 et 150€ : 5 €
en dessous de 100 € : 8 €",08:30 > 20:00,,08:30 > 20:00,,08:30 > 20:00,,08:30 > 20:00,,08:30 > 20:00,,08:30 > 20:00,,08:30 > 12:30,,47.11D,"47.89974,1.879501",Supermarché,Supermarchés & superettes
84222957700023,L'ESCALIER,262 Rue de Bourgogne,45000,Orléans,https://lescalier45.monsite-orange.fr,,,anthony.ap79@gmail.com,09 67 57 90 76,"Restaurant traditionnel avec une cuisine de produits frais toute l 'année, ainsi que la cuisson au feu de bois pour les poissons et viandes, dans un décor avec un escalier du 16e siècle ,colombages et pierres apparentes.",Oui,,Oui,11:30,20:00,,,Oui,11:30,20:00,,,Oui,11:30,20:00,,,Oui,11:30,20:00,,,Oui,11:30,20:00,,,Oui,11:30,20:00,,,Oui,11:30,13:30,,,Oui,,11:30 > 20:00,,11:30 > 20:00,,11:30 > 20:00,,11:30 > 20:00,,11:30 > 20:00,,11:30 > 20:00,,11:30 > 13:30,,56.10A,"47.899993,1.907319",Restauration traditionnelle,Restauration traditionnelle et rapide
52379276000036,MISKATONIC SHOP,13 Rue des trois Clefs,45000,Orléans,https://miskatonicshop.com/,,https://www.facebook.com/MiskatonicShop45,miskatonicshop@gmail.com,02 38 24 58 70,"Librairie spécialisée dans les manga, comics, romans de fantastique et science fiction, jeux de cartes, jeux de société, jeux de rôles, équipement de jeux de rôles grandeurs natures, produits dérivés (figurines, posters, t-shirts,etc...)",Oui,,Oui,14:30,18:00,,,Oui,14:30,18:00,,,Oui,14:30,18:00,,,Oui,14:30,18:00,,,Oui,14:30,18:00,,,Oui,14:30,18:00,,,Non,,,,,Oui,"A partir de 20 euros d'achats , livraison sur Orléans et sa proche agglomération.",14:30 > 18:00,,14:30 > 18:00,,14:30 > 18:00,,14:30 > 18:00,,14:30 > 18:00,,14:30 > 18:00,,,,47.65Z,"47.900244,1.905905",Jouets et jeux,Jouets et jeux
83211511700026,LE PEIGNE VERT,62 Boulevard de Chateudun,45000,Orléans,https://www.lepeignevert.fr,https://www.lepeignevert.fr,http://www.lepeignevert.com/,mareen.duchene@gmail.com,06 75 71 79 78,"Vente de produits capillaires et cosmétiques bio fabriqués en France. 
Accessoires capillaires. 
Distributeur de la marque Le peigne vert, Avril, Beliflor, Capiplante, Codina, O'Natur.",Oui,,Oui,08:30,12:00,,,Oui,08:30,12:00,,,Non,,,,,Oui,08:30,12:00,,,Oui,08:30,12:00,,,Oui,14:00,18:00,,,Non,,,,,Oui,"Toute l 'agglomération orléanaise.
Gratuit à partir de 30€ d 'achat
Livraison 3€",08:30 > 12:00,,08:30 > 12:00,,,,08:30 > 12:00,,08:30 > 12:00,,14:00 > 18:00,,,,96.02A,"47.910048,1.892921",Coiffeur,"Coiffure, soins de beauté, parfumerie et cosmétique"
85069785500011,EL PASO,6 Rue de la Hallebarde,45000,Orléans,,,https://www.facebook.com/elpasoorleans/,elpaso45000@yahoo.com,06 66 53 79 58,"Cuisine Mex 
Tacos Burritos Quesadillas",Oui,,Non,,,,,Oui,11:00,21:00,,,Oui,11:00,21:00,,,Oui,11:00,21:00,,,Oui,11:00,21:00,,,Oui,11:00,21:00,,,Non,,,,,Oui,Avec Uber Eat et Just Eat,,,11:00 > 21:00,,11:00 > 21:00,,11:00 > 21:00,,11:00 > 21:00,,11:00 > 21:00,,,,56.10C,"47.902048,1.903259",Restauration rapide,Restauration traditionnelle et rapide
83891699700029,CAVAVIN,25bis Rue du Faubourg Madeleine,45000,Orléans,https://www.cavavin.co/caviste/orleans,,https://www.facebook.com/philippebezannieresnault/,orleans@cavavin.fr,02 38 70 78 14,Large gamme vins de vignerons indépendants toute région de France et du Monde et vins bio. Gamme de spiritueux. Champagnes de marques et de producteurs. Confection de coffrets cadeaux vin et gastronomie sur mesure. Cours d'oenologie. Voir horaires détaillés sur page Facebook.,Oui,,Non,,,,,Oui,09:30,19:30,,,Oui,15:00,19:30,,,Oui,15:00,19:30,,,Oui,09:30,19:30,,,Oui,09:30,19:30,,,Oui,09:30,12:30,,,Oui,Livraison gratuite pour un minimum de 50 € sur toute la métropole d'Orléans,,,09:30 > 19:30,,15:00 > 19:30,,15:00 > 19:30,,09:30 > 19:30,,09:30 > 19:30,,09:30 > 12:30,,47.25Z,"47.901108,1.891251",Caviste,Boissons et alcools (vente et consommation)
81413248600022,NAPAPIJRI,85 Rue Royale,45000,Orléans,,https://www.boutique-napapijri-orleans.fr/,,napapijriorleans@gmail.com,02 38 62 32 98,Napapijri est une marque d'origine italienne de vêtements et d'accessoires liés au domaine des sports et de la randonnée mais d'un usage plus « quotidien et mode » que technique et sportif.,Oui,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,Limité à Orléans Métropole,,,,,,,,,,,,,,,47.71Z,"47.901824,1.903804",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
53878531200017,TBS,25 rue charles sanglier,45000,Orléans,,,,tbsorleans@gmail.com,02 38 77 96 36,"Prêt à porter Homme Femme
Chaussures Homme Femme",Oui,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,"Drive sur RDV
Livraison à domicile",,,,,,,,,,,,,,,47.71Z,"47.901692,1.903979",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
52333373000027,Sébastien PAPION chocolatier,32 Rue Jeanne d'Arc,45000,Orléans,https://www.sebastien-papion.fr,https://www.sebastien-papion.fr/bon-de-commande/,https://www.facebook.com/lanatureduchocolat,spapion.chocolatier@gmail.com,02 38 53 27 93,"Sébastien Papion,fabricant chocolatier, vous accueille dans son univers parfumé aux mille saveurs. L'équipe jeune et motivée qui entoure notre maître chocolatier vous accueille dans son univers parfumé aux mille saveurs.
Macarons, assortiments de chocolats,  confiseries, sans oublier la Paionella notre pâte à tartiner maison!",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,"Livraison par transporteur sur toute l aFrance ou par coursier, voir conditions :  https://www.sebastien-papion.fr/bon-de-commande/",,,,,,,,,,,,,,,47.24Z,"47.901434,1.905712",Chocolaterie-confiserie,"Chocolats, glaces et confiseries"
52333373000019,Sébastien Papion chocolatier (anciennement la Duchesse Anne),38 rue du Faubourg Bannier,45000,Orléans,https://www.sebastien-papion.fr,https://www.sebastien-papion.fr/bon-de-commande/,https://www.facebook.com/lanatureduchocolat,spapion.chocolatier@gmail.com,02 38 53 02 77,"Sébastien Papion,fabricant chocolatier, vous accueille dans son univers parfumé aux mille saveurs. L'équipe jeune et motivée qui entoure notre artisan chocolatier vous accueille dans son univers parfumé aux mille saveurs.
Macarons, assortiments de chocolats, confiseries, sans oublier notre Papionella (notre pâte à tartiner maison)!",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,"Livraiison dans toute la France par messagerie, ou plus localement par coursier.
Conditions: https://www.sebastien-papion.fr/bon-de-commande/",,,,,,,,,,,,,,,10.82Z,"47.909484,1.900865",Chocolaterie,"Chocolats, glaces et confiseries"
82984254100015,MOJITO'S BAR,227 Rue de Bourgogne,45000,Orléans,https://m.facebook.com/mojitosbarorleans/,,https://m.facebook.com/mojitosbarorleans/,frank.fuzeau@icloud.com,02 38 68 72 77,Bar cocktail spécialisé dans le mojito avec plus de 80 choix ainsi qu’en rhum avec plus de 120 références faisant du Mojito’s bar la référence en rhum de la région.,Oui,,Non,,,,,Oui,14:30,20:00,,,Oui,14:30,20:00,,,Oui,14:30,20:00,,,Oui,14:30,20:00,,,Oui,14:30,20:00,,,Non,,,,,Oui,Livraison dans orleans et son agglo pour un minimum de 2 pochettes. Commande à passer la veille pour le lendemain livrable fin de matinée en 2cv Mojito’s bar.,,,14:30 > 20:00,,14:30 > 20:00,,14:30 > 20:00,,14:30 > 20:00,,14:30 > 20:00,,,,70.10Z,"47.894281,1.901012",Débit de boissons,Boissons et alcools (vente et consommation)
39293736300035,WELCOME SERVICES COPY,59 Rue du Faubourg Bannier,45000,Orléans,,,,cynthia@c-communication.fr,02 38 54 19 80,"Commerce de papeterie, vente de cartouches, ramette de papier, classement, archivage, enveloppe...
Impression noir et blanc, couleurs à l'unité et en volume,
Personnalisation de textile et de goodies,
Impression stickers, adhésifs, enseigne,
PLV (publicité sur lieu de vente).",Oui,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Oui,10:00,18:00,,,Non,,,,,Non,,10:00 > 18:00,,10:00 > 18:00,,10:00 > 18:00,,10:00 > 18:00,,10:00 > 18:00,,10:00 > 18:00,,,,47.62Z,"47.910112,1.900593",Papeterie,Livres et papeterie
88039567800027,JENNI POTD - LE CAFE LITTERAIRE,212 Rue de Bourgogne,45000,Orléans,https://www.jennipotd.com,https://www.jennipotd.com/?fbclid=IwAR149inFO2RK-M41xD_KBDmTbikp-Mqmv2a-p9D7SbEo8KGtOnrzgswTCAg,https://www.facebook.com/jenniPOTD,jennipotd.cafelitteraire@gmail.com,07 72 50 48 23,"Librairie de livres neufs et occasion, salon de thé.",Oui,,Non,,,,,Non,,,,,Oui,11:00,14:00,,,Non,,,,,Non,,,,,Oui,11:00,14:00,,,Non,,,,,Oui,Entre Orléans et Sully sur Loire ( minimum d'achat 20€),,,,,11:00 > 14:00,,,,,,11:00 > 14:00,,,,,,Librairie,Livres et papeterie
44961847900033,EMPREINTE HOTEL ET SPA ****,80 Quai du Châtelet,45000,Orléans,https://empreinte-hotel.secretbox.fr/produits,https://empreinte-hotel.secretbox.fr/produits,https://fr-fr.facebook.com/empreintehotel/,contact@empreintehotel.com,02 38 75 10 52,"A court d'idées de cadeaux originaux pour la fin d'année ?

Au cœur du quartier historique d’Orléans, en bord de Loire, Empreinte Hôtel vous propose sa collection de coffrets cadeaux pour faire plaisir à vos proches, clients, collaborateurs ou apporteurs d'affaires.

Qu'attendez-vous pour leur offrir une expérience unique ? 

Connectez-vous à www.empreintehotel.com ou contactez-nous à l'adresse contact@empreintehotel.com pour tout complément d'information.

L' équipe d'Empreinte Hôtel",Non,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,,,,,,,,,,,,55.10Z,"47.897972,1.905818",Soins de beautés,"Coiffure, soins de beauté, parfumerie et cosmétique"
88137949900018,DIOZA,19 Place du Châtelet,45000,Orléans,http://www.dioza-lingerie.fr,,https://www.facebook.com/Dioza-Lingerie,boutique@dioza.fr,02 38 68 62 86,"Dioza est une boutique indépendante de lingerie féminine offrant exclusivement des marques françaises et européennes. Chaque femme peut bénéficier à la foi de produits de qualité et d'un service d'accompagnement personnalisé. En tant que véritable passionnée, Laurie vous accueille et vous conseille à chaque essayage.
Retrouvez le savoir-faire des grandes marques : Andres Sarda, Lise Charmel, Marie Jo, Empreinte, Prima Donna, Paloma Casile...",Oui,,Oui,09:30,18:30,,,Oui,09:30,18:30,,,Oui,09:30,18:30,,,Oui,09:30,18:30,,,Oui,09:30,18:30,,,Non,,,,,Non,,,,,Oui,Livraison offerte dans la métropole d'Orléans,09:30 > 18:30,,09:30 > 18:30,,09:30 > 18:30,,09:30 > 18:30,,09:30 > 18:30,,,,,,47.71Z,"47.898703,1.904838",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
31454853800011,DESSANGE Paris,10-12 Place du Général de Gaulle,45000,Orléans,https://salon.dessange.com/salon-coiffure/orleans,,,s102190@dessange-international.com,02 38 62 22 63,"Prise de commande via notre page Facebook ou le site Dessange orleans en message privé 
Retrait Des marchandises  uniquement sur rendez-vous 
Livraison également.",Oui,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,Livraison sur rendez-vous,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,96.02A,"47.901045,1.903079",Coiffeur,"Coiffure, soins de beauté, parfumerie et cosmétique"
83089047100014,SUPERDRY,14 Rue Charles Sanglier,45000,Orléans,,,,anth.pinon@gmail.com,02 38 54 49 25,"Superdry est une marque dynamique et moderne, centrée sur des produits de grande qualité qui fusionnent les influences graphiques américaines et japonaises. Petit, ce magasin est indépendant et vous fera profiter de toute sa passion de la marque à travers une sélection de produits géniaux !",Oui,,Non,,,,,Non,,,,,Oui,16:00,19:00,,,Non,,,,,Oui,16:00,19:00,,,Oui,16:00,19:00,,,Non,,,,,Oui,Envoi postal,,,,,16:00 > 19:00,,,,16:00 > 19:00,,16:00 > 19:00,,,,47.71Z,"47.900429,1.904868",Vêtements,"Vêtements et accessoires de mode (vente, retouches et confection)"
37864895000038,CHRISTOPHE BOURY COIFFEUR,9 Rue Alsace Lorraine,45000,Orléans,https://www.christopheboury-coiffure.fr,,,christophe.boury2@wanadoo.fr,06 80 41 52 96,"retrait en magasin ou livraison dans l’agglomération Orléanaise de produits capillaires en vente ou de coloration professionnelle personnalisée .
+ conseil et diagnostic par téléphone",Oui,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Non,,,,,Oui,,,,,,,,,,,,,,,,96.02A,"47.904582,1.909093",Coiffeur,"Coiffure, soins de beauté, parfumerie et cosmétique"
88223297800016,DR HIGH TECH,6 Rue Jeanne d'Arc,45000,Orléans,https://drhightech.fr/,,https://m.facebook.com/Dr.HighTech/?locale2=fr_FR,contact@drhightech.fr,09 84 20 81 33,"Réparation de téléphones, de tablettes et informatiques.

Relais colis .

Vente d’accessoires et ventes de téléphones .",Oui,,Oui,14:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Oui,10:00,19:00,,,Non,,,,,Oui,Secteur Orléans centre uniquement,14:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,10:00 > 19:00,,,,95.12Z,"47.901783,1.907999",Réparation d'équipements de télécommunication,Téléphonie et informatique (vente et réparation)
50076835300038,Florence Gossec,88 Rue des Carmes,45000,Orléans,http://www.florencegossec.com,http://www.florencegossec.com/boutique-florencegossec,http://Facebook.com/florencegosseccreatice,gossec.florence@wanadoo.fr,06 85 50 47 02,"Fondatrice de la marque Florence Gossec depuis 2007, je crée de petites séries uniques de bijoux et sculptures intemporels.
Mes créations en laiton et béton peint à l’encre de Chine s’inscrivent dans une édition végétale et animale aérienne. Les pièces montées sur des cordes à piano sont vivantes et graciles.
Je façonne, martèle, tricote, tisse mes pièces dans mon atelier à Orléans. Mon univers poétique  s’appuie sur le balancement, la lumière, la légèreté, la fragilité. Mes réalisations parlent de mes racines et de mes terres multiculturelles, de mes voyages, de mes rencontres avec le monde.

LA LIGNE DE PRODUCTION 
Je crée des petites séries en nombre limité. Je réalise aussi des pièces sur mesure et uniques pour des client(e)s architecte d’intérieur. Mes créations sont visibles dans mon atelier boutique sur rendez vous, Maison Cas Rares à Orléans, La Rochelle, Grenoble, Marseille, Vannes, Paris, Blois, la Belgique, L’Italie et autres... 

LES POINTS MARQUANTS 
_2013 La maison d’édition Larousse me commande et publie un ouvrage « Basique pour les rondes »
_2018 je crée une collection de bijoux pour Pascal Millet Créateur de mode à Paris à l’occasion de la Fashion Week.
_2018 exposition à Séoul avec les Ateliers d’art de France.
_2018 salon à Bordeaux 
_2019 salon à Bordeaux 
_2020 salon Maison et objet",Oui,,Oui,12:00,16:00,,,Oui,12:00,16:00,,,Oui,12:00,16:00,,,Oui,12:00,16:00,,,Oui,12:00,16:00,,,Oui,12:00,16:00,,,Non,,,,,Non,,12:00 > 16:00,,12:00 > 16:00,,12:00 > 16:00,,12:00 > 16:00,,12:00 > 16:00,,12:00 > 16:00,,,,74.10Z,"47.901898,1.898752",Créateur d'art,"Créations d'art, photographie"
41452354800017,FROMAGERIE LAVARENNE,Halles Châtelet,45000,Orléans,,https://www.ollca.com/orleans/boutiques/fromagerie-lavarenne,https://www.facebook.com/Fromagerie-Lavarenne-Orleans-109505843779421/,fromagerielavarenne@gmail.com,02 38 53 00 78,Entreprise familiale depuis 90 ans vous proposant des fromages fermiers majoritairement au lait cru pour plus de saveur.,Oui,,Non,,,,,Oui,08:00,19:00,,,Oui,09:00,19:00,,,Oui,08:00,19:00,,,Oui,08:00,19:00,,,Oui,08:00,19:00,,,Oui,08:30,13:00,,,Oui,Livraison selon conditions à voir sur site internet de vente en ligne.,,,08:00 > 19:00,,09:00 > 19:00,,08:00 > 19:00,,08:00 > 19:00,,08:00 > 19:00,,08:30 > 13:00,,46.33Z,"47.897986,1.908971",Fromagerie,"Boucherie, charcuterie, produits traiteurs et fromages"
